notice_id,buyer_name_raw,buyer_name_normalized,buyer_siret_clean,buyer_siren_clean,buyer_identifier_source,buyer_key,buyer_key_type,buyer_siren_enriched,buyer_siren_alias,buyer_siren_l2,buyer_key_l2,buyer_identity_source,buyer_identity_confidence,buyer_identity_conflict,buyer_siren_agrees_with_boamp_siret,enrichment_join_status
17-7154,GPM de Nantes - St Nazaire,gpm de nantes - st nazaire,,,NONE,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,,775604853,775604853,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-12394,SDEGM,sdegm,,,NONE,NAME:sdegm,NAME_FALLBACK,,,,NAME:sdegm,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-9072,Vendée Eau,vendee eau,,,NONE,NAME:vendee eau,NAME_FALLBACK,,258500222,258500222,SIREN:258500222,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-9629,CARENE,carene,,,NONE,NAME:carene,NAME_FALLBACK,,,,NAME:carene,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-6085,Le Mans Métropole - Communauté Urbaine,le mans metropole - communaute urbaine,24720013200014,247200132,RAW_SIRET_FIELD,SIRET:24720013200014,RAW_SIRET,,247200132,247200132,SIRET:24720013200014,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
17-6714,Université d'Angers,universite d angers,19490970100303,194909701,RAW_SIRET_FIELD,SIRET:19490970100303,RAW_SIRET,,194909701,194909701,SIRET:19490970100303,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
17-4904,IPHV LES HAUTS THEBAUDIERES,iphv les hauts thebaudieres,,,NONE,NAME:iphv les hauts thebaudieres,NAME_FALLBACK,,,,NAME:iphv les hauts thebaudieres,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-6000,Ville de Saumur,ville de saumur,,,NONE,NAME:ville de saumur,NAME_FALLBACK,,,,NAME:ville de saumur,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-14320,Agence Régionale Pays de la Loire TI,agence regionale pays de la loire ti,,,NONE,NAME:agence regionale pays de la loire ti,NAME_FALLBACK,,,,NAME:agence regionale pays de la loire ti,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-14986,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-23490,CHD VENDEE,chd vendee,,,NONE,NAME:chd vendee,NAME_FALLBACK,,268502424,268502424,SIREN:268502424,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-15387,Université de Nantes,universite de nantes,,,NONE,NAME:universite de nantes,NAME_FALLBACK,,130029747,130029747,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-10967,CENTRE HOSPITALIER PAUL CHAPRON,centre hospitalier paul chapron,,,NONE,NAME:centre hospitalier paul chapron,NAME_FALLBACK,,,,NAME:centre hospitalier paul chapron,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-25253,Le Grand T - Théâtre Loire-Atlantique,le grand t - theatre loire-atlantique,,,NONE,NAME:le grand t - theatre loire-atlantique,NAME_FALLBACK,,,,NAME:le grand t - theatre loire-atlantique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-22310,"ministère budget, comptes publics",ministere budget comptes publics,,,NONE,NAME:ministere budget comptes publics,NAME_FALLBACK,,,,NAME:ministere budget comptes publics,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-15684,Commune de Saint-Nazaire,commune de saint-nazaire,,,NONE,NAME:commune de saint-nazaire,NAME_FALLBACK,,,,NAME:commune de saint-nazaire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-20203,CAP ATLANTIQUE,cap atlantique,,,NONE,NAME:cap atlantique,NAME_FALLBACK,,244400610,244400610,SIREN:244400610,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-17888,Centre hospitalier de Saumur,centre hospitalier de saumur,,,NONE,NAME:centre hospitalier de saumur,NAME_FALLBACK,,,,NAME:centre hospitalier de saumur,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-19962,Ecole Centrale de Nantes,ecole centrale de nantes,,,NONE,NAME:ecole centrale de nantes,NAME_FALLBACK,,194401006,194401006,SIREN:194401006,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-16255,LA ROCHE-SUR-YON AGGLOMERATION,la roche-sur-yon agglomeration,,,NONE,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,,248500589,248500589,SIREN:248500589,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-20854,INSTITUT 4.10,institut 4 10,,,NONE,NAME:institut 4 10,NAME_FALLBACK,,,,NAME:institut 4 10,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
16-186228,Commune de Pornic,commune de pornic,,,NONE,NAME:commune de pornic,NAME_FALLBACK,,214401317,214401317,SIREN:214401317,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-25915,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-22230,Commune de Saint-Herblain,commune de saint-herblain,,,NONE,NAME:commune de saint-herblain,NAME_FALLBACK,,214401622,214401622,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-26666,Vendée Expansion,vendee expansion,,,NONE,NAME:vendee expansion,NAME_FALLBACK,,,,NAME:vendee expansion,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-23085,Communauté de Communes de Grand Lieu,communaute de communes de grand lieu,,,NONE,NAME:communaute de communes de grand lieu,NAME_FALLBACK,,,,NAME:communaute de communes de grand lieu,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-18523,Ville de Nantes,ville de nantes,,,NONE,NAME:ville de nantes,NAME_FALLBACK,,,,NAME:ville de nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-19635,Mairie du croisic,mairie du croisic,,,NONE,NAME:mairie du croisic,NAME_FALLBACK,,,,NAME:mairie du croisic,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-20859,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-20825,CH LE MANS,ch le mans,,,NONE,NAME:ch le mans,NAME_FALLBACK,,267200160,267200160,SIREN:267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-20659,SDIS 85,sdis 85,,,NONE,NAME:sdis 85,NAME_FALLBACK,,288500010,288500010,SIREN:288500010,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-21659,GIE des EPL de Vendée,gie des epl de vendee,,,NONE,NAME:gie des epl de vendee,NAME_FALLBACK,,,,NAME:gie des epl de vendee,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-21818,CENTRE HOSPITALIER PAUL CHAPRON,centre hospitalier paul chapron,,,NONE,NAME:centre hospitalier paul chapron,NAME_FALLBACK,,,,NAME:centre hospitalier paul chapron,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-25692,Département de la Sarthe,departement de la sarthe,,,NONE,NAME:departement de la sarthe,NAME_FALLBACK,,227200029,227200029,SIREN:227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-38998,DIRISI,dirisi,,,NONE,NAME:dirisi,NAME_FALLBACK,,,,NAME:dirisi,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-43993,GIP Vendée Numérique,gip vendee numerique,,,NONE,NAME:gip vendee numerique,NAME_FALLBACK,,,,NAME:gip vendee numerique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-32165,Université d'Angers,universite d angers,,,NONE,NAME:universite d angers,NAME_FALLBACK,,194909701,194909701,SIREN:194909701,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-37269,Etablissement Français du Sang,etablissement francais du sang,,,NONE,NAME:etablissement francais du sang,NAME_FALLBACK,,,,NAME:etablissement francais du sang,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-39457,DIR INTERDEPARTEMENTALE ROUTES OUEST,dir interdepartementale routes ouest,,,NONE,NAME:dir interdepartementale routes ouest,NAME_FALLBACK,,,,NAME:dir interdepartementale routes ouest,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-33827,GPM de Nantes - St Nazaire,gpm de nantes - st nazaire,,,NONE,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,,775604853,775604853,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-29415,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,,,NONE,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,,,,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-31647,SYNDICAT MIXTE OUVERT ANJOU NUMERIQUE,syndicat mixte ouvert anjou numerique,20005258700017,200052587,RAW_SIRET_FIELD,SIRET:20005258700017,RAW_SIRET,,,200052587,SIRET:20005258700017,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
17-35759,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
17-39093,Vendée Eau,vendee eau,,,NONE,NAME:vendee eau,NAME_FALLBACK,,258500222,258500222,SIREN:258500222,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-37238,MAYENNE TRES HAUT DEBIT,mayenne tres haut debit,,,NONE,NAME:mayenne tres haut debit,NAME_FALLBACK,,200061778,200061778,SIREN:200061778,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-44864,Ville d'Orvault,ville d orvault,,,NONE,NAME:ville d orvault,NAME_FALLBACK,,214401143,214401143,SIREN:214401143,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-35511,Communauté de communes de l'Ernée,communaute de communes de l ernee,,,NONE,NAME:communaute de communes de l ernee,NAME_FALLBACK,,245300355,245300355,SIREN:245300355,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-37863,GPM de Nantes - St Nazaire,gpm de nantes - st nazaire,,,NONE,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,,775604853,775604853,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-30623,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-32213,Ville de Nantes,ville de nantes,,,NONE,NAME:ville de nantes,NAME_FALLBACK,,,,NAME:ville de nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-40324,Le Mans Métropole - Communauté Urbaine,le mans metropole - communaute urbaine,,,NONE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,,247200132,247200132,SIREN:247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-38078,Etablissement Français du Sang,etablissement francais du sang,,,NONE,NAME:etablissement francais du sang,NAME_FALLBACK,,,,NAME:etablissement francais du sang,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-37945,GPM de Nantes - St Nazaire,gpm de nantes - st nazaire,,,NONE,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,,775604853,775604853,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-39998,Commune de Saint-Nazaire,commune de saint-nazaire,,,NONE,NAME:commune de saint-nazaire,NAME_FALLBACK,,,,NAME:commune de saint-nazaire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-35545,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-31411,Saint Barthélemy d'Anjou,saint barthelemy d anjou,,,NONE,NAME:saint barthelemy d anjou,NAME_FALLBACK,,,,NAME:saint barthelemy d anjou,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-32203,Université d'Angers,universite d angers,,,NONE,NAME:universite d angers,NAME_FALLBACK,,194909701,194909701,SIREN:194909701,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-34018,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,,,NONE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,,,,NAME:conseil regional des pays de la loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-39483,GPM de Nantes - St Nazaire,gpm de nantes - st nazaire,,,NONE,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,,775604853,775604853,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-23552,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-36725,SI ENERGIES DE MAINE ET LOIRE,si energies de maine et loire,,,NONE,NAME:si energies de maine et loire,NAME_FALLBACK,,,,NAME:si energies de maine et loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-47703,SEMITAN,semitan,,,NONE,NAME:semitan,NAME_FALLBACK,,314684960,314684960,SIREN:314684960,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-54834,Commune de Saint-Nazaire,commune de saint-nazaire,,,NONE,NAME:commune de saint-nazaire,NAME_FALLBACK,,,,NAME:commune de saint-nazaire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-60124,Université de Nantes,universite de nantes,,,NONE,NAME:universite de nantes,NAME_FALLBACK,,130029747,130029747,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-51018,MONTREVAULT-SUR-ÈVRE,montrevault-sur-evre,,,NONE,NAME:montrevault-sur-evre,NAME_FALLBACK,,,,NAME:montrevault-sur-evre,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-49707,Ville d'Angers,ville d angers,,,NONE,NAME:ville d angers,NAME_FALLBACK,,,,NAME:ville d angers,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-53947,Cté cnes du Pays de Château de Gontier,cte cnes du pays de chateau de gontier,,,NONE,NAME:cte cnes du pays de chateau de gontier,NAME_FALLBACK,,,,NAME:cte cnes du pays de chateau de gontier,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-44758,Ministère des Affaires étrangères,ministere des affaires etrangeres,12000605100060,120006051,RAW_SIRET_FIELD,SIRET:12000605100060,RAW_SIRET,,,120006051,SIRET:12000605100060,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
17-47467,Société Loire Atlantique Développement,societe loire atlantique developpement,,,NONE,NAME:societe loire atlantique developpement,NAME_FALLBACK,,,,NAME:societe loire atlantique developpement,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-51157,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-58486,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-58214,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-47930,Ville de La Rochelle,ville de la rochelle,21170300400013,211703004,RAW_SIRET_FIELD,SIRET:21170300400013,RAW_SIRET,,,211703004,SIRET:21170300400013,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
17-50132,CHD VENDEE,chd vendee,,,NONE,NAME:chd vendee,NAME_FALLBACK,,268502424,268502424,SIREN:268502424,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-54861,Ville d'Orvault,ville d orvault,,,NONE,NAME:ville d orvault,NAME_FALLBACK,,214401143,214401143,SIREN:214401143,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-56452,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
17-53291,Rectorat de l'Académie de Nantes,rectorat de l academie de nantes,,,NONE,NAME:rectorat de l academie de nantes,NAME_FALLBACK,,,,NAME:rectorat de l academie de nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-55087,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-46886,Agence Régionale Pays de la Loire TI,agence regionale pays de la loire ti,,,NONE,NAME:agence regionale pays de la loire ti,NAME_FALLBACK,,,,NAME:agence regionale pays de la loire ti,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-58059,EPSM de la Sarthe,epsm de la sarthe,,,NONE,NAME:epsm de la sarthe,NAME_FALLBACK,,,,NAME:epsm de la sarthe,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-4453,SM Mégalis,sm megalis,,,NONE,NAME:sm megalis,NAME_FALLBACK,,,,NAME:sm megalis,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-53475,GIE SESAM Vitale,gie sesam vitale,,,NONE,NAME:gie sesam vitale,NAME_FALLBACK,,391722881,391722881,SIREN:391722881,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-44607,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,,,NONE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,,234400034,234400034,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-47832,Centre de Gestion FPT Loire-Atlantique,centre de gestion fpt loire-atlantique,,,NONE,NAME:centre de gestion fpt loire-atlantique,NAME_FALLBACK,,284400025,284400025,SIREN:284400025,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-48667,CH LE MANS,ch le mans,,,NONE,NAME:ch le mans,NAME_FALLBACK,,267200160,267200160,SIREN:267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-48717,Le Mans Métropole - Communauté Urbaine,le mans metropole - communaute urbaine,24720013200014,247200132,RAW_SIRET_FIELD,SIRET:24720013200014,RAW_SIRET,,247200132,247200132,SIRET:24720013200014,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
17-56720,GCS eSanté Pays de la Loire,gcs esante pays de la loire,,,NONE,NAME:gcs esante pays de la loire,NAME_FALLBACK,,,,NAME:gcs esante pays de la loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-50845,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-48519,CARENE,carene,,,NONE,NAME:carene,NAME_FALLBACK,,,,NAME:carene,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-58113,ARAFER,arafer,,,NONE,NAME:arafer,NAME_FALLBACK,,,,NAME:arafer,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-45104,Commune de Saint-Herblain,commune de saint-herblain,,,NONE,NAME:commune de saint-herblain,NAME_FALLBACK,,214401622,214401622,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-48788,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,,,NONE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,,234400034,234400034,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-61541,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-59442,ADEME,ademe,,,NONE,NAME:ademe,NAME_FALLBACK,,,,NAME:ademe,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-75830,ville de Coulaines,ville de coulaines,,,NONE,NAME:ville de coulaines,NAME_FALLBACK,,,,NAME:ville de coulaines,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-65753,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-74587,Département de la Sarthe,departement de la sarthe,,,NONE,NAME:departement de la sarthe,NAME_FALLBACK,,227200029,227200029,SIREN:227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-75186,Commune de La Baule,commune de la baule,,,NONE,NAME:commune de la baule,NAME_FALLBACK,,,,NAME:commune de la baule,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-62129,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,,,NONE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,,234400034,234400034,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-53540,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-62873,Université d'Angers,universite d angers,19490970100303,194909701,RAW_SIRET_FIELD,SIRET:19490970100303,RAW_SIRET,,194909701,194909701,SIRET:19490970100303,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
17-66272,Ministère des Affaires étrangères,ministere des affaires etrangeres,,,NONE,NAME:ministere des affaires etrangeres,NAME_FALLBACK,,,,NAME:ministere des affaires etrangeres,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-68186,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,,,NONE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,,234400034,234400034,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-71849,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,,,NONE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,,234400034,234400034,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-62974,CAP ATLANTIQUE,cap atlantique,,,NONE,NAME:cap atlantique,NAME_FALLBACK,,244400610,244400610,SIREN:244400610,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-61199,Vendée Expansion,vendee expansion,,,NONE,NAME:vendee expansion,NAME_FALLBACK,,,,NAME:vendee expansion,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-56105,Centre Hospitalier de Saint-Nazaire,centre hospitalier de saint-nazaire,,,NONE,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,,,,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-68883,ARAFER,arafer,,,NONE,NAME:arafer,NAME_FALLBACK,,,,NAME:arafer,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-71407,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-73536,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-74632,Université de Nantes,universite de nantes,,,NONE,NAME:universite de nantes,NAME_FALLBACK,,130029747,130029747,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-73917,COMMUNE DE NANTES,commune de nantes,,,NONE,NAME:commune de nantes,NAME_FALLBACK,,214401093,214401093,SIREN:214401093,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
17-60627,CARSAT NORD EST,carsat nord est,,,NONE,NAME:carsat nord est,NAME_FALLBACK,,,,NAME:carsat nord est,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
17-69597,SGAMI OUEST BZAMP,sgami ouest bzamp,,,NONE,NAME:sgami ouest bzamp,NAME_FALLBACK,,,,NAME:sgami ouest bzamp,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
