notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,transfer_score,logistic_score,threshold_used,model_name,benchmark_version,threshold_source,top1_top2_margin,n_candidates_for_source,variant
17-123450,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-09-03,2017-09-03,2018-03-03,2026-07-13,48.0,48822.0,DIGITAL_ICT,True,6.0,True,0,106.27463863337714,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-133233,NAME:ca pornic agglo pays de retz,NAME_FALLBACK,2017-09-21,2017-09-21,2018-03-21,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,105.6833114323259,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-125205,NAME:conseil general de la vendee,NAME_FALLBACK,2017-09-05,2018-02-14,2018-08-14,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,0,106.20893561103811,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-124586,SIRET:19490970100303,RAW_SIRET,2017-09-07,2017-12-21,2018-06-21,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,True,0,106.14323258869908,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-130729,NAME:gcs esante pays de la loire,NAME_FALLBACK,2017-09-17,2017-09-17,2018-03-17,2026-07-13,48.0,48814.0,DIGITAL_ICT,True,6.0,True,0,105.81471747700394,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-132446,NAME:greta loire atlantique,NAME_FALLBACK,2017-09-20,2017-09-20,2018-01-20,2026-07-13,30.0,30000.0,DIGITAL_ICT,True,4.0,True,0,105.7161629434954,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-133179,NAME:syndicat vignoble grand lieu,NAME_FALLBACK,2017-09-21,2017-09-21,2018-03-21,2026-07-13,65.0,65130.0,DIGITAL_ICT,True,6.0,True,0,105.6833114323259,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-134575,NAME:ministere des affaires etrangeres,NAME_FALLBACK,2017-09-27,2018-01-25,2018-07-25,2026-07-13,72.0,72315.0,DIGITAL_ICT,True,6.0,True,0,105.4862023653088,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-128615,NAME:inserm,NAME_FALLBACK,2017-09-14,2017-09-14,2018-03-14,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,0,105.91327201051249,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-133782,NAME:ville de pornichet,NAME_FALLBACK,2017-09-22,2017-09-22,2018-03-22,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,0,105.65045992115637,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-135428,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2017-09-28,2017-09-28,2018-03-28,2026-07-13,72.0,72211.0,DIGITAL_ICT,True,6.0,True,1,6.011826544021025,18-43533,0.4403863051077241,HIGH,0.8573890571047037,0.8573890571047037,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.2371055091061004,2.0,logistic_regression_synthetic_v0_4_transfer
17-123168,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-09-01,2017-09-01,2018-03-01,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,106.34034165571616,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-131042,NAME:departement de la vendee,NAME_FALLBACK,2017-09-17,2018-01-22,2018-06-22,2026-07-13,92.0,92512.0,DIGITAL_ICT,True,5.0,True,0,105.81471747700394,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-134974,NAME:ville de bouchemaine,NAME_FALLBACK,2017-09-25,2017-09-25,2018-03-25,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,8.377135348226018,18-73911,0.4234644350065725,HIGH,0.8904068082460549,0.8904068082460549,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.4234644350065725,1.0,logistic_regression_synthetic_v0_4_transfer
17-135696,NAME:departement de la vendee,NAME_FALLBACK,2017-09-26,2017-12-14,2018-06-14,2026-07-13,72.0,72315.0,DIGITAL_ICT,True,6.0,True,0,105.51905387647832,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-130980,NAME:e-collectivites vendee,NAME_FALLBACK,2017-09-17,2017-09-17,2018-03-17,2026-07-13,72.0,72410.0,DIGITAL_ICT,True,6.0,True,0,105.81471747700394,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-117419,NAME:dsna,NAME_FALLBACK,2017-09-17,2018-11-22,2019-03-22,2026-07-13,32.0,32230.0,DIGITAL_ICT,True,4.0,True,0,105.81471747700394,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-130002,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2017-09-17,2017-12-09,2018-04-09,2026-07-13,30.0,30230.0,DIGITAL_ICT,True,4.0,True,1,6.3731931668856765,18-43533,0.3273266789627895,HIGH,0.8180535297724855,0.8180535297724855,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1360910478739092,2.0,logistic_regression_synthetic_v0_4_transfer
17-140760,SIRET:13001535700010,RAW_SIRET,2017-10-08,2017-10-08,2018-03-08,2026-07-13,35.0,35113.0,DIGITAL_ICT,True,5.0,True,0,105.12483574244415,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-140948,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-08,2018-02-01,2018-08-01,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,1,8.508541392904073,18-87166,0.5782763870329979,HIGH,0.999906025876621,0.999906025876621,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1961852087790341,7.0,logistic_regression_synthetic_v0_4_transfer
17-142028,NAME:universite de nantes,NAME_FALLBACK,2017-10-11,2017-11-22,2018-05-22,2026-07-13,72.0,72224.0,DIGITAL_ICT,True,6.0,True,1,6.307490144546649,18-54467,0.5720944411492137,HIGH,0.9986321015209585,0.9986321015209585,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.2028311560091373,8.0,logistic_regression_synthetic_v0_4_transfer
17-140377,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-05,2018-01-11,2018-07-11,2026-07-13,72.0,72250.0,DIGITAL_ICT,True,6.0,True,1,9.42838370565046,18-101994,0.3307911295566565,POTENTIAL,0.8155815494218095,0.8155815494218095,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0372454040439158,8.0,logistic_regression_synthetic_v0_4_transfer
17-150835,NAME:gie des epl de vendee,NAME_FALLBACK,2017-10-25,2017-10-25,2018-04-25,2026-07-13,48.0,48920.0,DIGITAL_ICT,True,6.0,True,0,104.56636005256242,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-147130,NAME:centre hospitalier paul chapron,NAME_FALLBACK,2017-10-18,2017-10-18,2018-02-18,2026-07-13,32.0,32344.0,DIGITAL_ICT,True,4.0,True,0,104.79632063074901,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-144060,NAME:angers loire metropole,NAME_FALLBACK,2017-10-12,2017-10-12,2018-04-12,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,104.9934296977661,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-142035,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-11,2018-02-01,2018-08-01,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,1,8.409986859395532,18-87166,0.5589841683757297,HIGH,0.9998977374959732,0.9998977374959732,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.198579029441214,7.0,logistic_regression_synthetic_v0_4_transfer
17-152907,NAME:commune de saint jean de monts,NAME_FALLBACK,2017-10-27,2017-12-22,2018-06-22,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,104.5006570302234,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-130666,NAME:ademe,NAME_FALLBACK,2017-10-01,2017-10-01,2018-04-01,2026-07-13,72.0,72611.0,DIGITAL_ICT,True,6.0,True,0,105.35479632063075,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-148560,SIRET:24850034000141,RAW_SIRET,2017-10-22,2017-10-22,2018-04-22,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,0,104.66491458607096,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-79188,NAME:mairie de saint-gilles-croix-de-vie,NAME_FALLBACK,2017-10-03,2017-10-03,2018-02-03,2026-07-13,30.0,30197.0,DIGITAL_ICT,True,4.0,True,0,105.28909329829172,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-151427,NAME:communaute communes pays de redon,NAME_FALLBACK,2017-10-25,2017-10-25,2018-04-25,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,0,104.56636005256242,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-149350,NAME:ccir pays de la loire,NAME_FALLBACK,2017-10-22,2018-01-28,2018-06-28,2026-07-13,38.0,38652.0,DIGITAL_ICT,True,5.0,True,0,104.66491458607096,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-146735,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-10-17,2017-10-17,2018-04-17,2026-07-13,31.0,31625.0,DIGITAL_ICT,True,6.0,True,0,104.82917214191853,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-139193,NAME:angers loire metropole,NAME_FALLBACK,2017-10-04,2017-10-04,2018-04-04,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,True,1,1.314060446780552,17-159853,0.4050116800509275,HIGH,0.8520120868822969,0.8520120868822969,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1049859781264856,12.0,logistic_regression_synthetic_v0_4_transfer
17-142620,NAME:si energies de maine et loire,NAME_FALLBACK,2017-10-10,2017-10-10,2018-03-10,2026-07-13,38.0,38221.0,DIGITAL_ICT,True,5.0,True,0,105.05913272010513,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-138140,NAME:commune de la baule,NAME_FALLBACK,2017-10-04,2018-01-13,2018-05-13,2026-07-13,32.0,32424.0,DIGITAL_ICT,True,4.0,True,0,105.2562417871222,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-144102,NAME:universite de nantes,NAME_FALLBACK,2017-10-14,2018-02-14,2018-07-14,2026-07-13,35.0,35113.0,DIGITAL_ICT,True,5.0,True,1,3.3180026281208934,18-10415,0.3745641699518178,HIGH,0.9873844620770188,0.9873844620770188,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0727770477441962,8.0,logistic_regression_synthetic_v0_4_transfer
17-143241,NAME:nantes metropole,NAME_FALLBACK,2017-10-15,2018-10-04,2019-04-04,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,1,20.17082785808147,19-92498,0.5831884341717621,POTENTIAL,0.9999814274010101,0.9999814274010101,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0049479102573384,16.0,logistic_regression_synthetic_v0_4_transfer
17-152746,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2017-10-29,2017-12-15,2018-06-15,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,0,104.43495400788436,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-143219,NAME:nantes metropole,NAME_FALLBACK,2017-10-11,2017-10-11,2018-04-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,105.02628120893561,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-144482,NAME:centre hospitalier f robert,NAME_FALLBACK,2017-10-13,2017-10-13,2018-04-13,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,104.96057818659658,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-161600,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2017-11-15,2017-11-15,2018-05-15,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,103.87647831800263,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-157486,NAME:departement de la sarthe,NAME_FALLBACK,2017-11-08,2017-11-08,2018-05-08,2026-07-13,72.0,72268.0,DIGITAL_ICT,True,6.0,True,1,9.85545335085414,18-123694,0.3317026096728949,HIGH,0.9323136326839716,0.9323136326839716,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1280487295130216,9.0,logistic_regression_synthetic_v0_4_transfer
17-162866,NAME:s m a e p de la region mancelle,NAME_FALLBACK,2017-11-17,2017-11-17,2018-05-17,2026-07-13,48.0,48444.0,DIGITAL_ICT,True,6.0,True,0,103.8107752956636,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-161606,NAME:carene,NAME_FALLBACK,2017-11-23,2017-11-23,2018-03-23,2026-07-13,32.0,32321.0,DIGITAL_ICT,True,4.0,True,1,5.091984231274639,18-55179,0.3657398897453752,HIGH,0.798723171088453,0.798723171088453,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0932973905353717,2.0,logistic_regression_synthetic_v0_4_transfer
17-166932,NAME:casier judiciaire national,NAME_FALLBACK,2017-11-27,2017-11-27,2018-03-27,2026-07-13,32.0,32543.0,DIGITAL_ICT,True,4.0,True,0,103.48226018396846,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-167643,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-11-28,2017-11-28,2018-03-28,2026-07-13,32.0,32321.0,DIGITAL_ICT,True,4.0,True,0,103.44940867279895,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-168958,NAME:departement de la vendee,NAME_FALLBACK,2017-11-30,2018-04-27,2018-10-27,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,1,14.98028909329829,19-33087,0.2954425216139885,POTENTIAL,0.9564769336989812,0.9564769336989812,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.027161651036007,2.0,logistic_regression_synthetic_v0_4_transfer
17-155889,NAME:institut mines-telecom atlantique,NAME_FALLBACK,2017-11-05,2018-02-28,2018-06-28,2026-07-13,32.0,32232.0,DIGITAL_ICT,True,4.0,True,0,104.20499342969777,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-159373,NAME:chu de nantes,NAME_FALLBACK,2017-11-12,2018-04-14,2018-10-14,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,True,1,9.559789750328514,18-121819,0.6556038895704177,POTENTIAL,0.999685725338064,0.999685725338064,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0027376259307927,5.0,logistic_regression_synthetic_v0_4_transfer
17-165149,NAME:oniris,NAME_FALLBACK,2017-11-25,2017-11-25,2018-05-25,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,0,103.54796320630749,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-155110,NAME:commune de nantes,NAME_FALLBACK,2017-11-03,2017-11-03,2018-05-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,11.366622864651774,18-141270,0.4346659318371874,HIGH,0.8914845788534522,0.8914845788534522,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0993903453973626,3.0,logistic_regression_synthetic_v0_4_transfer
17-162755,NAME:la cite des congres de nantes,NAME_FALLBACK,2017-11-17,2017-11-17,2018-05-17,2026-07-13,72.0,72315.0,DIGITAL_ICT,True,6.0,True,0,103.8107752956636,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-168569,NAME:nantes metropole,NAME_FALLBACK,2017-11-29,2017-11-29,2018-05-29,2026-07-13,72.0,72320.0,DIGITAL_ICT,True,6.0,True,0,103.41655716162944,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-156571,NAME:mairie de saint-viaud,NAME_FALLBACK,2017-11-06,2017-11-06,2018-11-06,2026-07-13,45.0,45000.0,DIGITAL_ICT,True,12.0,True,0,104.17214191852825,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-158731,NAME:departement de la vendee,NAME_FALLBACK,2017-11-09,2018-03-09,2018-09-09,2026-07-13,72.0,72220.0,DIGITAL_ICT,True,6.0,True,1,15.67017082785808,19-33087,0.2620014727818285,HIGH,0.9906030422232206,0.9906030422232206,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0540560098756512,2.0,logistic_regression_synthetic_v0_4_transfer
17-159853,NAME:angers loire metropole,NAME_FALLBACK,2017-11-13,2017-11-13,2018-05-13,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,True,0,103.94218134034166,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-167707,NAME:nantes metropole,NAME_FALLBACK,2017-11-28,2017-11-28,2018-05-28,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,1,7.030223390275952,18-90097,0.6120808166147511,POTENTIAL,0.9983869185692418,0.9983869185692418,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.011844224372338,25.0,logistic_regression_synthetic_v0_4_transfer
17-158224,NAME:nantes metropole,NAME_FALLBACK,2017-11-12,2018-05-20,2018-11-20,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,1,16.918528252299605,19-55110,0.5797318441523616,HIGH,0.999924192420203,0.999924192420203,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1600439196038267,17.0,logistic_regression_synthetic_v0_4_transfer
17-165815,NAME:dreal bretagne,NAME_FALLBACK,2017-11-25,2018-06-28,2018-12-28,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,0,103.54796320630749,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-160290,NAME:universite de nantes,NAME_FALLBACK,2017-11-13,2018-01-22,2018-06-22,2026-07-13,38.0,38430.0,DIGITAL_ICT,True,5.0,True,0,103.94218134034166,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-161917,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-11-18,2017-11-18,2018-05-18,2026-07-13,72.0,72611.0,DIGITAL_ICT,True,6.0,True,1,11.23521681997372,18-149893,0.4188031005009611,POTENTIAL,0.9985605489815453,0.9985605489815453,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0051661713026252,9.0,logistic_regression_synthetic_v0_4_transfer
17-163707,NAME:gie sesam vitale,NAME_FALLBACK,2017-11-22,2017-11-22,2018-05-22,2026-07-13,72.0,72910.0,DIGITAL_ICT,True,6.0,True,0,103.64651773981603,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-164463,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-11-24,2017-11-24,2018-05-24,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,3.843626806833114,18-38591,0.2981567249221183,POTENTIAL,0.8211273850785552,0.8211273850785552,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0386183675511552,8.0,logistic_regression_synthetic_v0_4_transfer
17-161006,NAME:angers loire metropole,NAME_FALLBACK,2017-11-19,2018-12-21,2019-06-21,2026-07-13,48.0,48311.0,DIGITAL_ICT,True,6.0,True,1,23.751642575558478,19-169787,0.1468983332446786,HIGH,0.9787932895830567,0.9787932895830567,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0726177101562985,9.0,logistic_regression_synthetic_v0_4_transfer
17-165817,NAME:dreal bretagne,NAME_FALLBACK,2017-11-25,2018-05-30,2018-11-30,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,0,103.54796320630749,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-156331,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-11-07,2017-11-07,2018-05-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,4.402102496714849,18-38591,0.3549306813881656,POTENTIAL,0.8584354096667186,0.8584354096667186,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0069927819438355,9.0,logistic_regression_synthetic_v0_4_transfer
17-173975,SIRET:23440003400026,RAW_SIRET,2017-12-13,2018-07-01,2019-01-01,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,1,12.877792378449408,19-1779,0.3423337375005305,POTENTIAL,0.8295039731973787,0.8295039731973787,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0258787132247615,5.0,logistic_regression_synthetic_v0_4_transfer
17-172986,NAME:ville de sable sur sarthe,NAME_FALLBACK,2017-12-08,2017-12-08,2018-06-08,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,103.12089356110381,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-181054,NAME:cte de communes de la region de blain,NAME_FALLBACK,2017-12-22,2017-12-22,2018-04-22,2026-07-13,50.0,50312.0,DIGITAL_ICT,True,4.0,True,0,102.66097240473061,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-129614,NAME:nantes metropole,NAME_FALLBACK,2017-12-21,2017-12-21,2018-06-21,2026-07-13,72.0,72250.0,DIGITAL_ICT,True,6.0,True,1,4.434954007884363,18-61655,0.5791148617395561,HIGH,0.9764382836066232,0.9764382836066232,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1816022661546999,24.0,logistic_regression_synthetic_v0_4_transfer
17-170649,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-12-04,2017-12-04,2018-06-04,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,8.278580814717477,18-115270,0.2841549703269342,POTENTIAL,0.7502367974150377,0.7502367974150377,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0010925110572094,5.0,logistic_regression_synthetic_v0_4_transfer
17-172862,NAME:alter public,NAME_FALLBACK,2017-12-08,2017-12-08,2018-06-08,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,0,103.12089356110381,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-176420,NAME:angers loire metropole,NAME_FALLBACK,2017-12-15,2017-12-15,2018-05-15,2026-07-13,35.0,35125.0,DIGITAL_ICT,True,5.0,True,0,102.89093298291722,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
17-170059,SIRET:18440135400057,RAW_SIRET,2017-12-03,2018-02-28,2018-06-28,2026-07-13,50.0,50312.0,DIGITAL_ICT,True,4.0,True,0,103.28515111695138,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
