nom_acheteur;site_profil_acheteur;site_proposition;date_dernier_avis;dernier_site_en_date
Commune de Gidy;www.marches-publics.info;;2017-11-29;1
Commune de Gignac-la-Nerthe;www.laprovencemarchespublics.com;;2017-07-22;1
Commune de Golbey;mairie-golbey.e-marchespublics.com;;2015-11-04;1
Commune de Gometz le Chatel;www.achatpublic.com;;2018-11-09;1
Commune de Gondecourt;marches.cdg59.fr;;2015-03-05;1
Commune de Gonneville-La-Mallet;marchespublics.adm76.com;;2019-09-05;1
Commune de Gouesnou;marches.megalisbretagne.org;;2019-06-25;1
Commune de Gourdon;marches-publics.info46.com;;2020-01-04;1
Commune de Gouvieux;www.gouvieux.fr;;2019-02-07;1
Commune de Gouvieux;www.e-marchespublics.com;;2019-02-05;0
Commune de Gouvieux;mairie-gouvieux.e-marchespublics.com;;2015-12-17;0
Commune de Goven;www.e-megalisbretagne.org;;2015-04-29;1
Commune de Grambois;ww.e-marchespublics.com;;2016-05-25;1
Commune de Grand Santi;private.e-marchespublics.com;;2020-10-05;1
Commune de Grand'Combe-Châteleu;www.e-marchespublics.com;;2015-10-08;1
Commune de Grigny;marches.maximilien.fr;;2020-09-02;1
Commune de Grigny;www.maximilien.fr;marches.maximilien.fr;2020-05-15;0
Commune de Groix;marches.e-megalisbretagne.org;;2017-12-22;1
Commune de Gros Morne;http;;2020-09-14;1
Commune de Gros Morne;marches-securises.fr;marches-securises.fr;2020-03-11;0
Commune de Gros Morne;ville-grosmorne.marcoweb;;2017-06-07;0
Commune de Gros Morne;ville-grosmorne.marcoweb.fr;;2017-03-14;0
Commune de Gruissan;www.marchespublics.aude.fr;;2019-11-01;1
Commune de Gruissan;marchespublics.aude.fr;;2019-06-06;0
Commune de Gruissan;can.marcoweb.fr;;2016-12-31;0
Commune de Grézieu-la-Varenne;www.klekoon.com;;2017-12-12;1
Commune de Guarbecque;www.marches-securises.fr;;2015-06-01;1
Commune de Guebwiller;marchespublics-amhr.omnikles.com;;2018-05-16;1
Commune de Guebwiller;www.marchespublics-amhr-omnikles.com;www.marchespublics-amhr-omnikles.com;2018-03-21;0
Commune de Guebwiller;marchespublics-amhr-omnikles.com;;2017-07-15;0
Commune de Guebwiller;www.marchespublics-amhr.omnikles.com;;2015-11-10;0
Commune de Guer;www.e-megalisbretagne.org;;2017-07-27;1
Commune de Guillestre;mairie-guillestre.e-marchespublics.com;;2015-12-21;1
Commune de Guiscard;www.marches-securises.fr;;2015-06-30;1
Commune de Gundershoffen;gundershoffen.e-marchespublics.com;;2016-03-21;1
Commune de Gémenos;www.marches-securises.fr;;2018-06-08;1
Commune de Gémenos;www.marches-securises;;2015-05-28;0
Commune de Gérardmer;www.xmarches.fr;www.xmarches.fr;2020-08-30;1
Commune de Gérardmer;mairie-gerardmer.e-marchespublics.com;;2016-02-22;0
Commune de HEILIGENSTEIN;www.e-marchespublics.com;;2019-12-03;1
Commune de Hasparren;eadministration64.fr;;2015-06-29;1
Commune de Haut-Mauco;marchespublics.landespublic.org;;2018-10-26;1
Commune de Hodent;www.e-marchespublics.com;;2015-09-24;1
Commune de Houdan;houdan.e-marchespublics.com;;2019-06-18;1
Commune de Houplines;http:;;2017-03-30;1
Commune de Houville-la-Branche;www.c-chartres-marches.fr;;2020-11-27;1
Commune de JOUET-sur-L'AUBOIS;http:;;2017-03-13;1
Commune de Jard sur Mer;www.marches-securises.fr;;2017-11-22;1
Commune de Jarnac;charente.marches-publics.info;;2017-11-14;1
Commune de Jarville-la-Malgrange;marchespublics.grand-nancy.org;;2017-06-07;1
Commune de Jaunay-Clan;www.marches-securises.fr;;2015-11-23;1
Commune de Jausiers;www.ville-jausiers.fr;;2017-01-05;1
Commune de Joeuf;ville-joeuf.e-marchespublics.com;;2019-10-04;1
Commune de Joinville-le-Pont;www.achatpublic.com;www.achatpublic.com;2019-04-21;1
Commune de Joinville-le-Pont;jlp.achatpublic.com;;2018-02-20;0
Commune de Jonage;www.marches-securises.fr;;2018-03-22;1
Commune de Jonage;www.marchés-securises.fr;;2017-08-09;0
Commune de Jons;www.marches-securises.fr;;2017-05-19;1
Commune de Jonzac;www.marches-securises.fr;;2020-09-19;1
Commune de Kani-Kéli;www.marches-securises.fr;;2017-09-21;1
Commune de Kembs;marchespublics-amhr.omnikles.com;;2019-08-20;1
Commune de Kingersheim;www.ville-kingersheim.fr;;2016-05-17;1
Commune de Kingersheim;kingersheim.e-marchespublics.com;;2015-06-01;0
Commune de Kunheim;www.amhr.fr;;2016-06-03;1
Commune de Kuntzig;www.marches-publics.info;;2019-07-12;1
Commune de LA CAPELLE;www.marches-securises.fr;;2019-05-29;1
Commune de LA CAPELLE;marches-securises.fr;;2015-09-18;0
Commune de LA CHAPELLE GAUTHIER;www.lachapellegauthier77.fr;;2019-06-18;1
Commune de LA CHAPELLE GAUTHIER;interco.achatpublic.com;;2019-03-27;0
Commune de LA CHAPELLE GAUTHIER;www.boamp.fr;;2016-04-12;0
Commune de LA JARD;www.marches-securises.fr;;2015-06-22;1
Commune de LAGUEPIE;www.marchespublics82.com;;2017-01-25;1
Commune de LALANDE DE POMEROL;demat-ampa.fr;;2018-02-21;1
Commune de LASSIGNY;www.adto.fr;;2020-09-06;1
Commune de LAVAU;www.marches-aube.fr;;2018-01-17;1
Commune de LIERES;www.boamp.fr;;2016-03-22;1
Commune de LUNEL;okmarches-lunel.omnikles.com;;2018-09-28;1
Commune de LUNEL;www.okmarches-lunel.omnikles.com;;2018-02-08;0
Commune de La Balme de Sillingy;www.mp74.fr;www.mp74.fr;2018-05-25;1
Commune de La Baule;achatpublic.com;;2019-07-04;1
Commune de La Bresse;www.labresse.fr;;2019-04-12;1
Commune de La Chapelle-Lasson;www.marches-marne.fr;;2017-04-07;1
Commune de La Ciotat;www.achatpublic.com;www.achatpublic.com;2020-06-26;1
Commune de La Clusaz;www.mp74.fr;;2020-06-10;1
Commune de La Couture;marchespublics596280.fr;;2017-05-24;1
Commune de La Croix Valmer;www.marches-securises.fr;www.marches-securises.fr;2020-07-25;1
Commune de La Croix Valmer;marches-securises.fr;;2017-07-27;0
Commune de La Falaise;cigversailles.marches-publics.info;;2015-04-16;1
Commune de La Farlède;www.marches-securises.fr;;2018-05-06;1
Commune de La Faute sur Mer;www.marches-securises.fr;www.marches-securises.fr;2019-06-16;1
Commune de La Fermeté;www.boamp.fr;;2015-03-10;1
Commune de La Ferté Gaucher (77);www.marches-securises.fr;;2018-12-19;1
Commune de La Ferté Macé;demat.centraledesmarches.com;;2017-06-29;1
Commune de La Flèche;www.groupe-ada.com;www.groupe-ada.com;2019-12-21;1
Commune de La Flèche;www.ville-lafleche.fr;;2017-03-15;0
Commune de La Gaubretière;www.marches-securises.fr;;2016-05-31;1
Commune de La Haye Malherbe;www.mpe27.fr;;2019-06-03;1
Commune de La Jarrie;www.marches-securises.fr;www.marches-securises.fr;2018-04-14;1
Commune de La Mole;mairie-lamole.e-marchespublics.com;;2019-03-14;1
Commune de La Mole;www.e-marchespublics.com;;2017-05-15;0
Commune de La Plagne Tarentaise;www.marches-publics.info;www.marches-publics.info;2020-06-28;1
Commune de La Roche-Noire;www.synapse-entreprises.com;www.synapse-entreprises.com;2019-07-11;1
Commune de La Rochette;ledauphine.marchespublics-eurolegales.com;ledauphine.marchespublics-eurolegales.com;2020-06-04;1
Commune de La Tour de Salvagny;salvagny.e-marchespublics.com;;2019-04-29;1
Commune de La Tour de Salvagny;www.e-marchespublics.com;;2017-04-07;0
Commune de La Tour de Salvagny;www.salvagny.org;;2016-05-23;0
Commune de La Tour du Pin;www.achatpublic.com;;2019-10-04;1
Commune de La Tranche-sur-Mer;www.marches-securises.fr;www.marches-securises.fr;2018-03-29;1
Commune de La Tranche-sur-Mer;www.marchespublics85.fr;;2015-04-13;0
Commune de La Tremblade;marches-securises.fr;;2019-02-19;1
Commune de La Tremblade;www.marches-securises.fr;;2018-12-07;0
Commune de La Ville du Bois;lavilledubois.e-marchespublics.com;;2019-11-16;1
Commune de Labarthe sur Lèze;marches-publics.agglo-muretain.fr;;2017-09-13;1
Commune de Labarthe sur Lèze;marches-publics.agglo-murteain.fr;marches-publics.agglo-murteain.fr;2015-07-01;0
Commune de Lacapelle-Viescamp;achatpublic.com;;2015-05-10;1
Commune de Lafrançaise;www.marchespublics82.com;;2019-09-09;1
Commune de Lagardelle-sur-Lèze;www.boamp.fr;;2016-06-07;1
Commune de Laigneville;www.marches-securises.fr;;2019-01-31;1
Commune de Lamorlaye;achatpublic.com;;2015-03-10;1
Commune de Landes;www.marches-securises.fr;;2018-09-28;1
Commune de Landéda;www.megalisbretagne.org;;2018-12-07;1
Commune de Langeac;www.marchespublics.cdg43.fr;;2016-10-27;1
Commune de Lanton;www.mairie-lanton.fr;www.mairie-lanton.fr;2018-08-16;1
Commune de Lanveoc;www.megalisbretagne.org;;2017-07-07;1
Commune de Lançon Provence;lancon-provence.marcoweb.fr;;2017-06-06;1
Commune de Lapalisse;www.marches-publics.allier.fr;;2018-06-20;1
Commune de Lapugnoy;www.marches-securises.fr;;2017-05-17;1
Commune de Larbroye;www.marches-securises.fr;;2015-03-05;1
Commune de Lardy;www.marches-publics.info;;2017-04-18;1
Commune de Lattes;marches.montpellier3m.fr;;2020-12-16;1
Commune de Lattes;www.marches.montpellier3m.fr;marches.montpellier3m.fr;2020-06-17;0
Commune de Lattes;marches.montpellier-agglo.com;;2015-08-04;0
Commune de Laudun L'ardoise;marchespublics.gard.fr;marchespublics.gard.fr;2019-09-04;1
Commune de Lavau;www.e-marchespublics.com;www.e-marchespublics.com;2019-12-21;1
Commune de Laxou;marchespublics.grand-nancy.org;marchespublics.grand-nancy.org;2020-02-02;1
Commune de Laxou;marchespubics.grand-nancy.org;;2019-07-12;0
Commune de Le Crès;marches.montpellier3m.fr;;2017-07-27;1
Commune de Le Crès;marches.montpellier-agglo.com;;2015-06-01;0
Commune de Le Menoux;www.boamp.fr;;2015-04-16;1
Commune de Le Mesnil Amelot;demat.centraledesmarches.com;demat.centraledesmarches.com;2020-11-07;1
Commune de Le Rheu;www.e-megalisbretagne.org;;2016-07-15;1
Commune de Lefaux;www.gazettenpdc.fr;;2015-04-29;1
Commune de Leffrinckoucke;www.marches-securises.fr;www.marches-securises.fr;2020-05-13;1
Commune de Leforest;www.achatpublic.com;;2018-08-21;1
Commune de Lerzy;marches-securises.fr;;2015-12-03;1
Commune de Les Eparres;www.achatpublic.com;;2019-03-28;1
Commune de Les Olmes;territoireouestrhodanien.marcoweb.fr;;2017-02-02;1
Commune de Lesneven;www.megalisbretagne.org;;2015-10-16;1
Commune de Lestrem;www.marches-securises.fr;;2019-04-04;1
Commune de Lestrem;marches-securises.fr;;2018-07-06;0
Commune de Leuville-sur-orge;www.leuville.fr;;2020-07-23;1
Commune de Leves (28);www.marches-securises.fr;;2019-11-04;1
Commune de Liergues;marchespublics.agglo-villefranche.fr;;2016-02-10;1
Commune de Liffol Le Petit;www.marches-haute-marne.fr;;2015-10-01;1
Commune de Lignières;www.xmarches.fr;;2019-11-07;1
Commune de Ligny-en-Barrois;www.klekoon.com;;2019-04-16;1
Commune de Ligny-en-Barrois;www.lignyenbarrois.fr;;2016-06-16;0
Commune de Ligny-en-Barrois;www.boamp.fr;;2015-10-12;0
Commune de Ligueil;www.pro-marchespublics.com;;2015-06-15;1
Commune de Ligugé;www.marches-securises.fr;;2017-07-28;1
Commune de Limours en Hurepoix;www.achats-franciliens.fr;;2019-03-27;1
Commune de Limours en Hurepoix;www.marches-idf-centre.fr;;2015-05-21;0
Commune de Linas;www.achatpublic.com;;2017-10-04;1
Commune de Liverdun;www.marches-securises.fr;;2016-02-04;1
Commune de Livry sur Seine;www.achatpublic.com;;2017-05-22;1
Commune de Lodève;www.e-marchespublics.com;;2020-10-21;1
Commune de Lodève;www.lodeve.com;;2015-06-24;0
Commune de Loix;www.marches-securises.fr;;2019-07-05;1
Commune de Lommoye;www.marches-publics.info;;2019-04-23;1
Commune de Longueil;www.boamp.fr;;2015-12-10;1
Commune de Longuenée en Anjou;www.marches-securises.fr;;2018-07-20;1
Commune de Lorette;www.loire.fr;;2020-08-23;1
Commune de Lorgues;www.marches-securises.fr;;2019-02-01;1
Commune de Loudun;www.marches-securises.fr;;2016-12-14;1
Commune de Lutterbach;www.lutterbach.fr;;2017-04-27;1
Commune de Lutterbach;lutterbach.e-marchespublics.com;;2015-06-12;0
Commune de Luz Saint Sauveur;www.synapse-entreprises.com;;2015-06-09;1
Commune de Lys Lez Lannoy;www.marchespublics596280.fr;;2019-12-06;1
Commune de Lèves;marches.agglo-chartres.fr;;2016-03-31;1
Commune de Lézignan-Corbières;marchespublics.aude.fr;;2020-12-14;1
Commune de Lézignan-Corbières;marchespublics.aude;;2019-04-18;0
Commune de Lézignan-Corbières;rha-repro.com;;2015-10-16;0
Commune de M'tsamboro;www.e-marchs-publics.com;www.e-marchs-publics.com;2019-07-21;1
Commune de MAILLY LE CAMP;www.xmarches.fr;;2015-08-07;1
Commune de MAILLY LE CAMP;www.marches-aube.fr;;2015-07-23;0
Commune de MERCUER;www.achatpublic.com;;2015-10-09;1
Commune de MONTREVEL-EN-BRESSE;achatpublic.com;;2016-07-19;1
Commune de MONTREVEL-EN-BRESSE;www.achatpublic.com;;2016-03-24;0
Commune de MONTS;www.pro-marchespublics.com;;2017-01-20;1
Commune de MOURS;www.marches-securises.fr;www.marches-securises.fr;2018-05-13;1
Commune de Mably;www.loire.fr;;2020-07-27;1
Commune de Macqueville;www.marches-securises.fr;;2018-08-21;1
Commune de Magnanville;www.achatpublic.com;;2016-11-03;1
Commune de Maintenon;www.mairiemaintenon.fr;;2017-05-22;1
Commune de Mainvilliers;ville-mainvilliers.e-marchespublics.com;;2016-02-08;1
Commune de Maisons-Alfort;maisons-alfort.achatpublic.com;;2020-07-10;1
Commune de Maisons-Alfort;www.achatpublic.com;;2018-03-09;0
Commune de Mana;marches-securises.fr;;2020-07-08;1
Commune de Mana;www.marches-securises.fr;;2019-12-18;0
Commune de Mandelieu la Napoule;www.marches-securises.fr;www.marches-securises.fr;2015-12-17;1
Commune de Mandelieu-la-Napoule;www.marches-securises.fr;;2016-06-01;1
Commune de Mandelieu-la-Napoule;marches-securises.fr;;2015-10-06;0
Commune de Manduel;www.midilibre-legales.com;;2016-03-17;1
Commune de Manom;www.marches-publics.info;;2019-03-01;1
Commune de Manosque;ville-manosque.marcoweb.fr;;2019-08-30;1
Commune de Manosque;dlva.marcoweb.fr;;2019-06-17;0
Commune de Manosque;www.ville-manosque.fr;;2016-08-05;0
Commune de Mantes la Jolie;www.achatpublic.com;;2020-12-07;1
Commune de Marange Silvange;marange-silvange.e-marchespublics.com;e-marchespublics.com;2017-10-29;1
Commune de Marans;www.marches-securises.fr;www.marches-securises.fr;2019-10-10;1
Commune de Maraussan;maraussan.e-marchespublics.com;;2019-09-02;1
Commune de Mareil Marly;mareil-marly.e-marchespublics.com;;2020-02-23;1
Commune de Mareil Marly;www.mareil-marly.fr;;2017-11-23;0
Commune de Mareil sur Mauldre;www.boamp.fr;;2016-02-05;1
Commune de Marennes;marches-securises.fr;;2017-05-12;1
Commune de Marennes;www.marches-securises.fr;www.marches-securises.fr;2016-06-24;0
Commune de Marennes;www.marches-seurises.fr;;2015-06-02;0
Commune de Maresché;demat.centraledesmarches.com;;2015-12-04;1
Commune de Marlenheim;www.e-marchespublics.fr;;2018-08-16;1
Commune de Marles en Brie;www.synapse-entreprises.com;;2018-05-17;1
Commune de Marly-le-Roi;www.marchespublics-idf-centre.fr;;2019-01-14;1
Commune de Marly-le-Roi;www.aws-entreprises.com;;2015-09-04;0
Commune de Marmoutier;klekoon.com;;2016-06-22;1
Commune de Marmoutier;www.klekoon.com;;2016-02-23;0
Commune de Marnay;http:;;2018-11-23;1
Commune de Marolles-en-Hurepoix;marolles-en-hurepoix.e-marchespublics.com;;2019-10-31;1
Commune de Marquette lez Lille;marchespublics596280.fr;;2019-05-10;1
Commune de Marquette lez Lille;marches.cdg5962.fr;;2017-03-03;0
Commune de Marquette lez Lille;www.cdg59.fr;;2016-09-01;0
Commune de Marquette-lez-Lille;marchespublics596280.fr;marchespublics596280.fr;2020-06-10;1
Commune de Marsac-sur-l'Isle;www.marches-publics.info;;2017-07-17;1
Commune de Marsac-sur-l'Isle;marches-publics.info;;2016-02-18;0
Commune de Martres-Tolosane;www.klekoon.com;;2020-09-14;1
Commune de Martres-Tolosane;klekoon.com;;2017-06-14;0
Commune de Martres-Tolosane;splmpc.achatpublic.com;splmpc.achatpublic.com;2016-12-14;0
Commune de Masny;ville-masny.fr;;2019-09-18;1
Commune de Masny;www.e-marchespublics.com;;2015-12-24;0
Commune de Maubeuge;www.achatpublic.com;;2020-09-09;1
Commune de Maubeuge;www.eu.supply.com;;2017-11-20;0
Commune de Maubeuge;www.eu-supply.com;;2017-11-02;0
Commune de Maubeuge;eu.eu-supply.com;;2017-09-08;0
Commune de Maule;www.achatpublic.com;;2020-10-20;1
Commune de Mauron;www.megalisbretagne.org;www.megalisbretagne.org;2018-05-20;1
Commune de Megève;www.marches-publics.info;;2020-09-08;1
Commune de Megève;www.megeve.fr;;2018-08-20;0
Commune de Meillac;marches.megalisbretagne.org;;2016-01-28;1
Commune de Menton;www.achatpublic.com;;2020-11-26;1
Commune de Messimy;klekoon.com;;2017-02-01;1
Commune de Metz-Tessy;www.mp74.fr;;2015-12-31;1
Commune de Meulan;www.marchespublics-idf-centre.fr;;2018-03-23;1
Commune de Meurchin;www.boamp.fr;;2015-10-19;1
Commune de Millery;www.marches-publics.info;;2019-06-20;1
Commune de Millery;www.agysoft.marches-publics.info;;2019-05-09;0
Commune de Millery;agysoft.marches-publics.info;;2019-04-19;0
Commune de Millery;www.marches-securises.fr;;2018-01-13;0
Commune de Miquelon-Langlade;www.boamp.fr;;2016-08-04;1
Commune de Miramas;www.marches-publics.info;www.marches-publics.info;2020-02-09;1
Commune de Miramas;www.miramas.org;;2016-05-12;0
Commune de Mirebeau;www.marches-securises.fr;;2020-10-14;1
Commune de Miré;agysoft.marches-publics.info;;2020-10-12;1
Commune de Moirans-en-Montagne;www.klekoon.com;;2019-07-17;1
Commune de Moirax;www.synapse-entreprises.com;;2017-06-29;1
Commune de Monein;www.eadminstartion64.fr;;2015-10-12;1
Commune de Monistrol sur Loire;marchespublics.cdg43.fr;;2020-11-26;1
Commune de Monnetier-Mornex;www.mp74.fr;;2016-09-02;1
Commune de Mons;www.marches-securises.fr;;2015-11-06;1
Commune de Mont Saint Aignan;www.mpe76.fr;;2020-08-19;1
Commune de Mont-Saint-Père;www.lunion-legales.fr;;2015-11-20;1
Commune de Montagny;agysoft.marches-publics.info;;2019-08-04;1
Commune de Montagny;www.marches-securises.fr;;2016-10-29;0
Commune de Montauroux;www.marches-securises.fr;;2015-09-22;1
Commune de Montayral;demat-ampa.fr;;2019-06-06;1
Commune de Montbartier;www.marchespublics82.com;;2017-03-20;1
Commune de Montbeton;www.marchespublics82.com;;2019-01-12;1
Commune de Montchanin;www.e-bourgogne.fr;;2019-03-08;1
Commune de Montcornet (Ardennes);www.marches-ardennes.fr;;2016-02-11;1
Commune de Montech;www.marchespublics82.com;;2019-05-03;1
Commune de Montendre;www.e-marchespublics.com;;2018-06-01;1
Commune de Monteux;monteux.synapse-entreprises.com;;2019-08-07;1
Commune de Monteux;www.synapse-entreprises.com;monteux.synapse-entreprises.com;2018-10-13;0
Commune de Montfort l'Amaury;www.ville-montfort-l-amaury.fr;;2019-10-14;1
Commune de Montfort l'Amaury;montfort-l-amaury.e-marchespublics.com;;2015-12-30;0
Commune de Montfort-le-Gesnois;www.marches-publics.info;;2018-05-24;1
Commune de MontgenÃ-vre;www.achatpublic.com;;2016-02-11;1
Commune de Montigny aux Amognes;www.e-bourgogne.fr;;2018-08-21;1
Commune de Montigny-sur-Meuse;www.boamp.fr;;2015-03-18;1
Commune de Montlhéry;www.montlhery.fr;www.montlhery.fr;2020-12-01;1
Commune de Montmerle sur Saône;www.boamp.fr;;2016-10-18;1
Commune de Montoir de Bretagne;demat.centraledesmarches.com;;2017-06-28;1
Commune de Montreuil-sur-Maine;agysoft.marches-publics.info;;2019-10-30;1
Commune de Montreux-Château;www.synapse-entreprises.com;;2018-08-09;1
Commune de Montrottier;www.synapse-entreprises.com;;2018-10-22;1
Commune de Montselgues;www.abpao.fr;;2016-09-12;1
Commune de Montsinéry-Tonnégrande;montsinery-tonnegrande.e-marchespublics.com;;2018-07-25;1
Commune de Montsinéry-Tonnégrande;montsinery-tonnegrande.mairies-guyane.org;;2017-05-19;0
Commune de Montvalezan;montvalezan.e-marchespublics.com;;2020-08-10;1
Commune de Montville;marchespublics.adm76.com;;2017-11-03;1
Commune de Morcenx;marchespublics.landespublic.org;;2017-02-01;1
Commune de Mordelles;megalisbretagne.org;;2018-08-28;1
Commune de Mordelles;marches.e-megalisbretagne.org;;2017-07-11;0
Commune de Moret sur Loing;www.achatpublic.com;;2019-11-27;1
Commune de Moret sur Loing;moretloingetorvanne.e-marchespublics.com;;2018-05-07;0
Commune de Mormoiron;mormoiron.marcoweb.fr;;2017-03-08;1
