source_notice_id,target_notice_id,edge_type,evidence,source_role,target_role,source_date,target_date,delay_days,same_buyer_key,same_cpv_clean,same_cpv_division,text_similarity
15-133320,15-190082,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-31,2015-12-21,112,True,True,True,
15-86342,15-190354,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-05,2015-12-21,199,True,True,True,
15-120139,15-192736,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-03,2015-12-24,143,True,True,True,
15-144938,15-192981,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-24,2015-12-28,95,True,True,True,
15-139094,15-182990,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-10,2015-12-07,88,True,True,True,
15-119456,15-186229,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-31,2015-12-14,136,True,True,True,
15-164102,15-188961,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,FOLLOW_UP,2015-10-28,2015-12-17,50,True,True,True,
15-122609,15-191399,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-07,2015-12-23,138,True,True,True,
15-103033,15-192801,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-03,2015-12-24,174,True,False,False,
15-114200,15-193911,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-23,2015-12-29,159,True,True,True,
15-144741,15-194015,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-23,2015-12-30,98,True,True,True,
15-101210,15-184951,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-01,2015-12-16,168,True,False,False,
15-76178,15-190258,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2015-05-19,2015-12-18,213,True,False,False,
15-73906,15-190258,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-05-13,2015-12-18,219,True,False,False,
15-130034,15-191892,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-21,2015-12-22,123,True,False,False,
15-187386,15-191892,award_relationship,annonce_lie_or_annonces_anterieures,AWARD,AWARD,2015-12-15,2015-12-22,7,True,False,False,
15-177358,15-184036,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CORRECTION,CORRECTION,2015-11-24,2015-12-08,14,True,True,True,
15-169534,15-184036,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-11-09,2015-12-08,29,True,True,True,
15-181249,15-183169,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-12-02,2015-12-07,5,True,True,True,
15-183536,15-185679,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CANCELLATION,2015-12-08,2015-12-10,2,True,True,True,
15-97454,15-181438,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-25,2015-12-02,160,True,True,True,
15-150545,15-182839,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-10-05,2015-12-07,63,True,True,True,
15-94676,15-184501,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-19,2015-12-10,174,True,True,True,
15-146717,15-185933,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-28,2015-12-14,77,True,True,True,
15-110781,15-186815,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-17,2015-12-14,150,True,True,True,
15-69071,15-186736,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-05-05,2015-12-15,224,True,True,True,
15-103164,15-186911,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-08,2015-12-15,160,True,True,True,
15-146978,15-187390,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-28,2015-12-15,78,True,True,True,
15-66331,15-187705,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-04-29,2015-12-16,231,True,True,True,
15-132000,15-188166,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-27,2015-12-16,111,True,True,True,
15-138436,15-188447,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-10,2015-12-16,97,True,True,True,
15-132650,15-188899,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-03,2015-12-17,105,True,True,True,
15-122243,15-192295,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-07,2015-12-24,139,True,True,True,
15-86625,15-189767,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-08,2015-12-28,203,True,True,True,
15-141122,15-152720,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-18,2015-12-29,102,True,True,True,
15-143124,15-193059,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2015-09-18,2015-12-31,104,True,True,True,
15-142421,15-193059,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-17,2015-12-31,105,True,True,True,
15-153303,15-186823,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-10-07,2015-12-14,68,True,False,False,
15-130034,15-192204,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-21,2015-12-23,124,True,False,False,
15-191892,15-192204,award_relationship,annonce_lie_or_annonces_anterieures,AWARD,AWARD,2015-12-22,2015-12-23,1,True,False,False,
15-187386,15-192204,award_relationship,annonce_lie_or_annonces_anterieures,AWARD,AWARD,2015-12-15,2015-12-23,8,True,False,False,
15-51932,15-183125,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-04-07,2015-12-07,244,True,True,True,
15-113816,15-188146,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-24,2015-12-23,152,True,True,True,
15-116735,15-188146,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2015-07-29,2015-12-23,147,True,False,False,
15-144343,15-194042,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-22,2015-12-30,99,True,True,True,
15-180307,15-192673,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-12-02,2015-12-23,21,True,True,True,
15-116972,15-181446,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-28,2015-12-02,127,True,True,True,
15-130960,15-181518,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-28,2015-12-07,101,True,True,True,
15-125459,15-184502,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-12,2015-12-10,120,True,True,True,
15-119156,15-184897,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-31,2015-12-10,132,True,True,True,
15-84820,15-147852,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2015-06-04,2015-12-14,193,True,True,True,
15-55407,15-147852,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-04-20,2015-12-14,238,True,True,True,
15-118949,15-187132,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-31,2015-12-14,136,True,True,True,
15-141833,15-187325,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2015-09-16,2015-12-15,90,True,True,True,
15-134549,15-187325,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-03,2015-12-15,103,True,True,True,
15-100355,15-147799,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-01,2015-12-17,169,True,True,True,
15-100455,15-154045,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-01,2015-12-17,169,True,True,True,
15-108271,15-188497,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-20,2015-12-17,150,True,True,True,
15-117802,15-190091,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-29,2015-12-21,145,True,True,True,
15-139546,15-190888,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-11,2015-12-22,102,True,True,True,
15-106841,15-187493,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-31,2015-12-23,145,True,True,True,
15-116433,15-191454,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-03,2015-12-24,143,True,True,True,
15-127080,15-191809,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-17,2015-12-24,129,True,True,True,
15-88332,15-191468,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-10,2015-12-28,201,True,True,True,
15-143292,15-194513,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-18,2015-12-31,104,True,True,True,
15-157433,15-194653,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-10-15,2015-12-31,77,True,True,True,
15-149582,15-182397,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-10-02,2015-12-04,63,True,True,True,
15-133790,15-186055,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-10,2015-12-14,95,True,True,True,
15-144025,15-189645,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-22,2015-12-18,87,True,False,False,
15-38424,15-180818,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-03-13,2015-12-22,284,True,True,True,
15-115540,15-190595,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-27,2015-12-22,148,True,True,True,
15-87645,15-194256,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-09,2015-12-31,205,True,True,True,
15-137797,15-186827,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-08,2015-12-14,97,True,False,False,
15-152775,15-190815,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-10-13,2015-12-21,69,True,False,False,
15-182320,15-185415,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-12-04,2015-12-10,6,True,False,False,
15-170223,15-182341,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-11-12,2015-12-03,21,True,True,True,
15-135655,15-180748,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-04,2015-12-01,88,True,True,True,
15-86162,15-138537,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-08,2015-12-02,177,True,True,True,
15-116026,15-181576,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-27,2015-12-02,128,True,True,True,
15-95317,15-182304,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-22,2015-12-04,165,True,True,True,
15-131658,15-182655,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-26,2015-12-04,100,True,True,True,
15-49354,15-181949,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-04-01,2015-12-07,250,True,True,True,
15-107353,15-183016,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-10,2015-12-07,150,True,True,True,
15-93717,15-183886,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-18,2015-12-09,174,True,True,True,
15-102415,15-184086,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-02,2015-12-09,160,True,True,True,
15-94116,15-184781,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-19,2015-12-10,174,True,True,True,
15-84881,15-138516,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-04,2015-12-14,193,True,True,True,
15-54258,15-186352,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-04-10,2015-12-14,248,True,True,True,
15-88486,15-187470,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-10,2015-12-15,188,True,True,True,
15-67767,15-154000,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-05-04,2015-12-17,227,True,True,True,
15-81854,15-185482,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-01,2015-12-17,199,True,True,True,
15-136703,15-189189,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-07,2015-12-17,101,True,True,True,
15-110860,15-189273,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-17,2015-12-18,154,True,True,True,
15-113730,15-189183,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-24,2015-12-24,153,True,True,True,
15-135463,15-189183,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2015-09-03,2015-12-24,112,True,True,True,
15-124023,15-191642,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-10,2015-12-24,136,True,True,True,
15-108088,15-191928,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-22,2015-12-24,155,True,True,True,
15-144548,15-191757,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-23,2015-12-24,92,True,True,True,
15-138591,15-176111,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-15,2015-12-28,104,True,True,True,
15-139462,15-193619,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-11,2015-12-29,109,True,True,True,
15-117603,15-194224,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-29,2015-12-31,155,True,True,True,
15-138104,15-186077,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-14,2015-12-14,91,True,True,True,
15-109447,15-186190,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-16,2015-12-14,151,True,True,True,
15-77487,15-189537,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-05-22,2015-12-21,213,True,True,True,
15-170903,15-189904,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-11-09,2015-12-21,42,True,True,True,
15-154855,15-193857,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-10-09,2015-12-29,81,True,True,True,
15-140785,15-194376,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-15,2015-12-31,107,True,True,True,
15-171885,15-194450,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-11-12,2015-12-31,49,True,True,True,
15-143574,15-182237,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-18,2015-12-03,76,True,False,False,
15-146940,15-183023,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-25,2015-12-04,70,True,False,False,
15-56167,15-183120,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-04-13,2015-12-04,235,True,False,False,
15-108562,15-183121,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-10,2015-12-04,147,True,False,False,
15-92821,15-189616,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-17,2015-12-18,184,True,False,False,
15-130034,15-192873,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-21,2015-12-24,125,True,False,False,
15-192204,15-192873,award_relationship,annonce_lie_or_annonces_anterieures,AWARD,AWARD,2015-12-23,2015-12-24,1,True,False,False,
15-191892,15-192873,award_relationship,annonce_lie_or_annonces_anterieures,AWARD,AWARD,2015-12-22,2015-12-24,2,True,False,False,
15-187386,15-192873,award_relationship,annonce_lie_or_annonces_anterieures,AWARD,AWARD,2015-12-15,2015-12-24,9,True,False,False,
15-118435,16-739,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-29,2016-01-05,160,True,True,True,
15-155784,16-1400,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-10-13,2016-01-06,85,True,True,True,
15-158868,16-1335,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-10-19,2016-01-06,79,True,True,True,
15-106998,16-885,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-10,2016-01-06,180,True,True,True,
15-89440,16-2680,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-11,2016-01-07,210,True,True,True,
15-61502,16-2890,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-04-22,2016-01-08,261,True,True,True,
15-110966,16-4056,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-07-17,2016-01-11,178,True,True,True,
15-93512,16-4729,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2015-06-18,2016-01-13,209,True,True,True,
15-72558,16-4729,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-05-12,2016-01-13,246,True,True,True,
15-131440,16-5265,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-08-26,2016-01-13,140,True,True,True,
15-143142,15-182845,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-21,2016-01-15,116,True,True,True,
15-165841,16-11670,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-10-30,2016-01-27,89,True,True,True,
15-97828,16-14026,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-06-25,2016-01-29,218,True,True,True,
15-191296,16-2012,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-12-22,2016-01-06,15,True,False,False,
15-140375,16-2567,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-18,2016-01-08,112,True,True,True,
15-91934,16-6983,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-09-28,2016-01-18,112,True,True,True,
15-177436,16-544,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2015-11-24,2016-01-05,42,True,False,False,
15-193448,16-4936,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2016-01-06,2016-01-12,6,True,True,True,
15-188804,16-8429,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-12-17,2016-01-19,33,True,True,True,
15-185101,16-12183,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-12-16,2016-01-27,42,True,True,True,
16-1934,16-5071,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CORRECTION,CORRECTION,2016-01-06,2016-01-12,6,True,True,True,
15-190492,16-5071,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-12-21,2016-01-12,22,True,True,True,
16-5065,16-7967,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2016-01-13,2016-01-18,5,True,True,True,
15-191350,16-8416,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2015-12-23,2016-01-19,27,False,True,True,
16-4102,16-10622,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2016-01-20,2016-01-22,2,True,True,True,
