notice_family_id,notice_id,publication_date,schema_family,buyer_key,cpv_clean,first_call_date,call_to_award_days,call_to_award_months,delay_flag
NF010658,17-130793,2017-09-17,LEGACY,NAME:conseil departemental loire-atlantique,71351810,2017-03-05,196,6.438896189224704,OK
NF007201,17-132594,2017-09-22,LEGACY,NAME:voies navigables de france,50245000,2016-06-11,468,15.374507227332456,OK
NF011674,17-134055,2017-09-24,LEGACY,NAME:dir ouest,45233294,2017-05-24,123,4.040735873850197,OK
NF011787,17-136209,2017-09-29,LEGACY,NAME:universite du maine,45310000,2017-05-04,148,4.862023653088042,OK
NF011129,17-136261,2017-09-29,LEGACY,NAME:chd vendee,79811000,2017-04-12,170,5.5847568988173455,OK
NF012489,17-136319,2017-09-30,LEGACY,SIRET:20006844300015,71630000,2017-07-19,73,2.3981603153745072,OK
NF012003,17-122744,2017-09-04,LEGACY,NAME:prefecture de la vendee,,2017-06-09,87,2.8580814717477003,OK
NF010417,17-132503,2017-09-21,LEGACY,NAME:cpam de la sarthe,,2017-02-01,232,7.621550591327201,OK
NF011001,17-125948,2017-09-07,LEGACY,NAME:universite de nantes,45000000,2017-04-28,132,4.336399474375821,OK
NF012296,17-129417,2017-09-13,LEGACY,NAME:conseil general de la vendee,45233121,2017-06-20,85,2.7923784494086727,OK
NF007788,17-122762,2017-09-07,LEGACY,NAME:prefecture de la vendee,71241000,2016-07-12,422,13.863337713534822,OK
NF012118,17-135211,2017-09-26,LEGACY,NAME:carene,45421000,2017-06-30,88,2.890932982917214,OK
NF011416,17-122916,2017-09-02,LEGACY,SIRET:25440273800010,60112000,2017-05-04,121,3.9750328515111693,OK
NF010470,17-122962,2017-09-02,LEGACY,NAME:dreal pays de la loire,90522000,2017-03-05,181,5.946123521681997,OK
NF009135,17-123115,2017-09-02,LEGACY,SIRET:22850001300658,71335000,2016-11-19,287,9.42838370565046,OK
NF010723,17-126108,2017-09-09,LEGACY,NAME:ctre hosp universitaire angers,33600000,2017-03-11,182,5.978975032851511,OK
NF011136,17-128367,2017-09-14,LEGACY,NAME:maison familiale de loire atlantique,71221000,2017-04-14,153,5.026281208935611,OK
NF011797,17-130394,2017-09-17,LEGACY,NAME:nantes metropole amenagement,45300000,2017-05-14,126,4.139290407358739,OK
NF010552,17-133051,2017-09-23,LEGACY,SIRET:28720026500018,64210000,2017-03-12,195,6.40604467805519,OK
NF008878,17-134292,2017-09-24,LEGACY,NAME:c h d la roche sur yon-lucon-montaigu,18110000,2016-10-28,331,10.873850197109066,OK
NF011468,17-128836,2017-09-12,LEGACY,NAME:ministeres economiques et financiers,,2017-05-23,112,3.679369250985545,OK
NF009016,17-36303,2017-09-03,LEGACY,NAME:ville de cholet,30121100,2016-10-15,323,10.611038107752956,OK
NF011344,17-126102,2017-09-09,LEGACY,NAME:ctre hosp universitaire angers,33000000,2017-04-01,161,5.289093298291721,OK
NF011058,17-92288,2017-09-10,LEGACY,NAME:societe loire atlantique developpement,32320000,2017-04-18,145,4.763469119579501,OK
NF011550,17-131602,2017-09-20,LEGACY,NAME:chu de nantes,30191200,2017-05-04,139,4.566360052562418,OK
NF011331,17-131901,2017-09-21,LEGACY,SIRET:23440003400026,79997000,2017-04-09,165,5.4204993429697765,OK
NF011366,17-133243,2017-09-23,LEGACY,NAME:centre de gestion fpt 49,66512000,2017-04-06,170,5.5847568988173455,OK
NF009020,17-134187,2017-09-24,LEGACY,NAME:c h d la roche sur yon-lucon-montaigu,50324200,2016-10-22,337,11.070959264126149,OK
NF010674,17-134750,2017-09-27,LEGACY,NAME:nantes metropole,79311200,2017-03-24,187,6.14323258869908,OK
NF010672,17-136172,2017-09-29,LEGACY,NAME:chd vendee,03221200,2017-03-23,190,6.241787122207621,OK
NF011443,17-124851,2017-09-05,LEGACY,NAME:ville de coulaines,30213100,2017-05-31,97,3.1865965834428382,OK
NF011708,17-125943,2017-09-07,LEGACY,NAME:ville du mans,37300000,2017-05-17,113,3.712220762155059,OK
NF010201,17-126184,2017-09-07,LEGACY,NAME:cnfpt - delegation pays de la loire,80400000,2017-02-28,191,6.274638633377135,OK
NF012351,17-131620,2017-09-18,LEGACY,NAME:ville du mans,45261420,2017-07-13,67,2.2010512483574245,OK
NF010988,17-137287,2017-09-29,LEGACY,NAME:ademe,,2017-04-14,168,5.519053876478318,OK
NF011897,17-134682,2017-09-25,LEGACY,NAME:conseil regional des pays de la loire,,2017-06-02,115,3.7779237844940865,OK
NF012258,17-137579,2017-09-29,LEGACY,NAME:ville du mans,,2017-06-27,94,3.088042049934297,OK
NF011109,17-124294,2017-09-06,LEGACY,NAME:universite d angers,50610000,2017-04-20,139,4.566360052562418,OK
NF010229,17-124405,2017-09-06,LEGACY,SIRET:41223806500012,79710000,2017-02-24,194,6.3731931668856765,OK
NF011678,17-125276,2017-09-08,LEGACY,SIRET:24720013200014,48200000,2017-05-26,105,3.4494086727989486,OK
NF011066,17-126733,2017-09-10,LEGACY,NAME:chu de nantes,72212180,2017-04-28,135,4.434954007884363,OK
NF010597,17-127765,2017-09-13,LEGACY,NAME:centre hospitalier de cholet,33696500,2017-03-18,179,5.88042049934297,OK
NF010823,17-129921,2017-09-17,LEGACY,SIRET:23440003400026,60100000,2017-03-23,178,5.847568988173456,OK
NF011994,17-130257,2017-09-17,LEGACY,NAME:ville d orvault,77310000,2017-06-18,91,2.9894875164257555,OK
NF010908,17-134453,2017-09-27,LEGACY,NAME:pole sante sarthe et loire,75200000,2017-03-19,192,6.307490144546649,OK
NF007383,17-134673,2017-09-27,LEGACY,NAME:ville de laval,71200000,2016-06-04,480,15.768725361366622,OK
NF008322,17-129901,2017-09-14,LEGACY,NAME:conseil regional des pays de la loire,,2016-09-23,356,11.695137976346912,OK
NF012623,17-133945,2017-09-22,LEGACY,NAME:conseil regional des pays de la loire,,2017-07-10,74,2.431011826544021,OK
NF012666,17-124016,2017-09-04,LEGACY,NAME:ville de saumur,34992200,2017-07-17,49,1.609724047306176,OK
NF011657,17-125652,2017-09-06,LEGACY,NAME:le mans metropole - communaute urbaine,45112730,2017-05-16,113,3.712220762155059,OK
NF012152,17-132973,2017-09-21,LEGACY,NAME:le mans metropole - communaute urbaine,45112500,2017-06-20,93,3.055190538764783,OK
NF011090,17-134279,2017-09-22,LEGACY,NAME:conseil general de la vendee,45234100,2017-04-28,147,4.829172141918528,OK
NF011487,17-135504,2017-09-26,LEGACY,NAME:conseil general de la vendee,45221119,2017-05-16,133,4.369250985545335,OK
NF011611,17-124972,2017-09-05,LEGACY,NAME:le mans metropole - communaute urbaine,45510000,2017-05-04,124,4.073587385019711,OK
NF012665,17-126373,2017-09-07,LEGACY,NAME:ville des sables d olonne,45112000,2017-07-13,56,1.8396846254927726,OK
NF011205,17-126722,2017-09-08,LEGACY,NAME:nantes metropole,,2017-04-25,136,4.467805519053877,OK
NF012224,17-134599,2017-09-25,LEGACY,NAME:universite de nantes,71000000,2017-06-28,89,2.923784494086728,OK
NF012419,17-126278,2017-09-07,LEGACY,NAME:universite d angers,,2017-07-17,52,1.7082785808147174,OK
NF011264,17-128795,2017-09-12,LEGACY,NAME:universite d angers,,2017-04-07,158,5.19053876478318,OK
NF011579,17-135348,2017-09-26,LEGACY,NAME:residences du val d oudon,,2017-05-05,144,4.730617608409987,OK
NF011579,17-135353,2017-09-26,LEGACY,NAME:residences du val d oudon,,2017-05-05,144,4.730617608409987,OK
NF011671,17-121846,2017-09-01,LEGACY,NAME:conseil departemental de la mayenne,60112000,2017-05-20,104,3.416557161629435,OK
NF010857,17-122356,2017-09-01,LEGACY,NAME:communaute communes parthenay-gatine,45232410,2017-03-02,183,6.011826544021025,OK
NF011499,17-122764,2017-09-01,LEGACY,NAME:cmar pays de la loire,64200000,2017-05-13,111,3.6465177398160313,OK
NF009219,17-122994,2017-09-02,LEGACY,NAME:vendee eau,65111000,2016-11-26,280,9.198423127463863,OK
NF011564,17-123718,2017-09-03,LEGACY,NAME:conseil departemental loire-atlantique,45233120,2017-05-25,101,3.3180026281208934,OK
NF011218,17-125925,2017-09-09,LEGACY,NAME:ville de bouchemaine,55523100,2017-04-13,149,4.894875164257556,OK
NF011271,17-126859,2017-09-10,LEGACY,NAME:dir interregionale sces penitentiaires,71000000,2017-04-06,157,5.157687253613666,OK
NF011497,17-127706,2017-09-14,LEGACY,NAME:cte d agglomeration du choletais,09222000,2017-05-13,124,4.073587385019711,OK
NF011552,17-131170,2017-09-20,LEGACY,NAME:centre hospitalier de saint-nazaire,48820000,2017-05-07,136,4.467805519053877,OK
NF011289,17-111556,2017-09-27,LEGACY,NAME:nantes metropole,90611000,2017-04-30,150,4.92772667542707,OK
NF010432,17-122893,2017-09-02,LEGACY,NAME:dreal pays de la loire,45220000,2017-02-16,198,6.504599211563732,OK
NF009343,17-126663,2017-09-10,LEGACY,NAME:vendee eau,65111000,2016-11-26,288,9.461235216819974,OK
NF010012,17-129897,2017-09-17,LEGACY,NAME:conseil regional des pays de la loire,63711000,2017-01-12,248,8.147174770039422,OK
NF010721,17-131898,2017-09-21,LEGACY,NAME:universite du maine,38300000,2017-03-09,196,6.438896189224704,OK
NF008846,17-135527,2017-09-28,LEGACY,NAME:c h d la roche sur yon-lucon-montaigu,09132100,2016-10-29,334,10.972404730617608,OK
NF011876,17-125784,2017-09-06,LEGACY,NAME:sdis 85,50241000,2017-06-15,83,2.726675427069645,OK
NF011891,17-129667,2017-09-14,LEGACY,NAME:loire ocean metropole amenagement,71241000,2017-06-29,77,2.5295663600525624,OK
NF010098,17-131811,2017-09-19,LEGACY,NAME:spr pays de la loire,45214220,2017-02-28,203,6.668856767411301,OK
NF010085,17-131887,2017-09-19,LEGACY,NAME:conseil regional des pays de la loire,18000000,2017-02-10,221,7.260183968462549,OK
NF012037,17-132000,2017-09-19,LEGACY,NAME:carene,45316110,2017-06-16,95,3.1208935611038107,OK
NF011582,17-128724,2017-09-12,LEGACY,NAME:ville du mans,,2016-12-05,281,9.231274638633376,OK
NF009403,17-129887,2017-09-14,LEGACY,NAME:conseil regional des pays de la loire,,2016-12-06,282,9.264126149802891,OK
NF011028,17-136344,2017-09-28,LEGACY,NAME:universite d angers,71240000,2017-04-12,169,5.551905387647832,OK
NF010502,17-137578,2017-09-29,LEGACY,NAME:mairie de nort-sur-erdre,,2017-03-24,189,6.2089356110381075,OK
NF011492,17-123631,2017-09-03,LEGACY,SIRET:22850001300658,85312400,2017-05-05,121,3.9750328515111693,OK
NF011145,17-125479,2017-09-08,LEGACY,SIRET:23440003400026,34000000,2017-04-23,138,4.533508541392904,OK
NF009284,17-125569,2017-09-08,LEGACY,SIRET:23440003400026,64121100,2016-11-23,289,9.494086727989487,OK
NF010429,17-127770,2017-09-13,LEGACY,NAME:centre hospitalier de cholet,39832000,2017-02-12,213,6.9973718791064385,OK
NF005866,17-129952,2017-09-17,LEGACY,SIRET:23440003400026,39713100,2016-03-25,541,17.772667542706962,OK
NF011551,17-130880,2017-09-17,LEGACY,NAME:vendee expansion,72500000,2017-05-04,136,4.467805519053877,OK
NF009674,17-131881,2017-09-21,LEGACY,NAME:laval agglomeration,98371120,2016-12-04,291,9.559789750328514,OK
NF009428,17-132417,2017-09-22,LEGACY,NAME:ville de bretignolles sur mer,71240000,2016-12-22,274,9.00131406044678,OK
NF012404,17-134406,2017-09-27,LEGACY,NAME:sca pfaf so,90511000,2017-07-15,74,2.431011826544021,OK
NF010730,17-136860,2017-09-30,LEGACY,NAME:conseil departemental loire-atlantique,66510000,2017-03-23,191,6.274638633377135,OK
NF012340,17-147703,2017-10-19,LEGACY,NAME:ministeres economiques et financiers,50334400,2017-07-03,108,3.54796320630749,OK
NF012576,17-147900,2017-10-19,LEGACY,NAME:universite de nantes,45262660,2017-07-21,90,2.9566360052562417,OK
NF012379,17-152467,2017-10-26,LEGACY,NAME:ville du mans,39221000,2017-07-12,106,3.4822601839684624,OK
NF009896,17-153928,2017-10-30,LEGACY,NAME:conseil general de la vendee,71221000,2017-01-09,294,9.658344283837057,OK
NF011509,17-137524,2017-10-01,LEGACY,NAME:conseil regional des pays de la loire,72212900,2017-05-24,130,4.270696452036794,OK
NF012084,17-138767,2017-10-05,LEGACY,NAME:gie des epl de vendee,79823000,2017-06-24,103,3.383705650459921,OK
NF010867,17-138811,2017-10-07,LEGACY,NAME:ville de nantes,33140000,2017-03-22,199,6.5374507227332455,OK
NF011992,17-137012,2017-10-08,LEGACY,NAME:cte d agglomeration du choletais,90500000,2017-06-16,114,3.7450722733245727,OK
NF012321,17-122216,2017-10-14,LEGACY,SIRET:22490001900015,50712000,2017-07-06,100,3.2851511169513796,OK
NF012080,17-147935,2017-10-21,LEGACY,SIRET:20005521800016,66510000,2017-06-22,121,3.9750328515111693,OK
NF011860,17-149498,2017-10-25,LEGACY,NAME:commune de saint-herblain,60100000,2017-06-10,137,4.50065703022339,OK
NF011141,17-152239,2017-10-28,LEGACY,NAME:ctre hosp universitaire angers,30199760,2017-04-18,193,6.340341655716163,OK
NF011922,17-152533,2017-10-28,LEGACY,NAME:angers loire metropole,79311000,2017-06-29,121,3.9750328515111693,OK
NF011733,17-137513,2017-10-01,LEGACY,NAME:conseil regional des pays de la loire,71241000,2017-05-11,143,4.697766097240473,OK
NF011128,17-137924,2017-10-04,LEGACY,NAME:universite de nantes,38430000,2017-04-12,175,5.7490144546649145,OK
NF011278,17-137928,2017-10-04,LEGACY,SIRET:23440003400026,22120000,2017-04-14,173,5.683311432325887,OK
NF010972,17-109903,2017-10-08,LEGACY,NAME:communaute urbaine d alencon,71400000,2017-04-01,190,6.241787122207621,OK
NF012075,17-139047,2017-10-08,LEGACY,NAME:ca pornic agglo pays de retz,90500000,2017-06-18,112,3.679369250985545,OK
NF011731,17-143070,2017-10-13,LEGACY,SIRET:25490130900032,09310000,2017-05-06,160,5.256241787122208,OK
NF011373,17-143436,2017-10-13,LEGACY,NAME:laval agglomeration,33696300,2017-04-12,184,6.044678055190539,OK
NF010477,17-145746,2017-10-19,LEGACY,NAME:loire ocean metropole amenagement,71240000,2017-03-17,216,7.09592641261498,OK
NF010398,17-147514,2017-10-20,LEGACY,NAME:chu de nantes,39830000,2017-02-08,254,8.344283837056505,OK
NF010561,17-148268,2017-10-21,LEGACY,NAME:sgami ouest,71000000,2017-03-24,211,6.931668856767411,OK
NF012524,17-149600,2017-10-23,LEGACY,NAME:conseil regional des pays de la loire,,2017-07-07,108,3.54796320630749,OK
NF011644,17-137953,2017-10-02,LEGACY,NAME:cte de cnes de l ile de noirmoutier,64211100,2017-05-02,153,5.026281208935611,OK
NF011545,17-145824,2017-10-16,LEGACY,NAME:conseil regional des pays de la loire,30192400,2017-05-15,154,5.059132720105125,OK
NF012747,17-138711,2017-10-03,LEGACY,NAME:lycee de narce,31000000,2017-07-06,89,2.923784494086728,OK
NF012435,17-139504,2017-10-04,LEGACY,NAME:universite de nantes,45000000,2017-07-06,90,2.9566360052562417,OK
NF011548,17-145258,2017-10-16,LEGACY,NAME:sydela energie six pieces,09331200,2017-05-17,152,4.993429697766097,OK
NF012136,17-146767,2017-10-17,LEGACY,NAME:le mans metropole - communaute urbaine,45112710,2017-06-01,138,4.533508541392904,OK
NF012600,17-147259,2017-10-18,LEGACY,NAME:vendee eau,65111000,2017-07-11,99,3.252299605781866,OK
NF012849,17-147773,2017-10-19,LEGACY,NAME:commune de saint-nazaire,92331210,2017-08-16,64,2.102496714848883,OK
NF009679,17-137580,2017-10-01,LEGACY,NAME:gpt cooperation sanitaire biologie 85,33696500,2016-12-11,294,9.658344283837057,OK
NF012632,17-139221,2017-10-06,LEGACY,NAME:epsm de la sarthe,34114121,2017-07-02,96,3.1537450722733245,OK
NF010072,17-139417,2017-10-07,LEGACY,NAME:la roche-sur-yon agglomeration,71240000,2017-02-17,232,7.621550591327201,OK
NF010593,17-141108,2017-10-08,LEGACY,NAME:commune de divatte-sur-loire,45210000,2017-03-16,206,6.767411300919842,OK
NF011739,17-141889,2017-10-11,LEGACY,SIRET:22720002900014,39221000,2017-05-21,143,4.697766097240473,OK
NF010906,17-145564,2017-10-18,LEGACY,NAME:commune de saint-nazaire,22112000,2017-03-15,217,7.128777923784494,OK
NF012442,17-147872,2017-10-21,LEGACY,NAME:ctre hosp universitaire angers,90500000,2017-07-02,111,3.6465177398160313,OK
NF008740,17-151557,2017-10-28,LEGACY,NAME:ircantec,66140000,2016-10-01,392,12.877792378449408,OK
NF008348,17-150372,2017-10-31,LEGACY,NAME:cte d agglomeration du choletais,71200000,2016-09-11,415,13.633377135348226,OK
NF010513,17-137887,2017-10-02,LEGACY,NAME:universite de nantes,,2017-03-22,194,6.3731931668856765,OK
NF011840,17-137923,2017-10-02,LEGACY,NAME:conseil regional des pays de la loire,,2017-05-30,125,4.106438896189225,OK
NF012008,17-139607,2017-10-04,LEGACY,NAME:conseil regional des pays de la loire,,2017-06-23,103,3.383705650459921,OK
NF012058,17-143326,2017-10-11,LEGACY,NAME:sdis de la sarthe,,2017-06-14,119,3.9093298291721417,OK
NF011938,17-137867,2017-10-07,LEGACY,SIRET:22490001900015,79823000,2017-06-21,108,3.54796320630749,OK
NF012260,17-142496,2017-10-12,LEGACY,NAME:i f c e,03114200,2017-06-02,132,4.336399474375821,OK
NF012879,17-140678,2017-10-13,LEGACY,NAME:conseil departemental de la mayenne,60112000,2017-08-03,71,2.3324572930354797,OK
NF012228,17-143483,2017-10-13,LEGACY,NAME:dir reg concurrence consommation trav,79419000,2017-06-28,107,3.515111695137976,OK
NF009482,17-148122,2017-10-21,LEGACY,NAME:gie sesam vitale,72314000,2016-12-25,300,9.85545335085414,OK
NF012720,17-149149,2017-10-22,LEGACY,NAME:commune de saint-nazaire,32342410,2017-07-09,105,3.4494086727989486,OK
NF011377,17-151406,2017-10-27,LEGACY,NAME:caisse des depots,50711000,2017-04-18,192,6.307490144546649,OK
NF012663,17-141714,2017-10-09,LEGACY,NAME:ville du mans,45331210,2017-07-13,88,2.890932982917214,OK
NF012089,17-146768,2017-10-17,LEGACY,NAME:ville du mans,45112710,2017-06-01,138,4.533508541392904,OK
NF011825,17-153778,2017-10-30,LEGACY,NAME:commune olonne sur mer,45111100,2017-05-24,159,5.223390275952694,OK
NF011646,17-154221,2017-10-31,LEGACY,NAME:le mans metropole - communaute urbaine,80510000,2017-05-02,182,5.978975032851511,OK
NF010156,17-139850,2017-10-07,LEGACY,NAME:epsm de la sarthe,71315400,2017-02-05,244,8.015768725361367,OK
NF012269,17-140172,2017-10-07,LEGACY,NAME:vendee expansion,79970000,2017-06-16,113,3.712220762155059,OK
NF012683,17-138561,2017-10-08,LEGACY,NAME:conseil departemental de la mayenne,33141300,2017-07-12,88,2.890932982917214,OK
NF011795,17-143113,2017-10-13,LEGACY,NAME:nantes metropole,79632000,2017-05-07,159,5.223390275952694,OK
NF010916,17-144991,2017-10-15,LEGACY,NAME:etablissement francais du sang,90910000,2017-03-30,199,6.5374507227332455,OK
NF012236,17-145037,2017-10-18,LEGACY,NAME:ville de pornichet,66510000,2017-06-15,125,4.106438896189225,OK
NF012441,17-145828,2017-10-18,LEGACY,SIRET:23440003400026,79950000,2017-03-11,221,7.260183968462549,OK
NF011993,17-145317,2017-10-19,LEGACY,NAME:cte d agglomeration du choletais,90491000,2017-06-16,125,4.106438896189225,OK
NF012191,17-146249,2017-10-19,LEGACY,NAME:pole emploi pays de la loire,80000000,2017-06-28,113,3.712220762155059,OK
NF011936,17-146216,2017-10-20,LEGACY,NAME:maine loire habitat office pub habitat,32544000,2017-06-14,128,4.204993429697766,OK
NF011995,17-147053,2017-10-20,LEGACY,NAME:ville de nantes,64120000,2017-06-23,119,3.9093298291721417,OK
NF011603,17-147413,2017-10-20,LEGACY,NAME:ch le mans,33122000,2017-05-26,147,4.829172141918528,OK
NF010814,17-148017,2017-10-21,LEGACY,NAME:chd vendee,45259000,2017-03-09,226,7.424441524310118,OK
NF010586,17-136521,2017-10-25,LEGACY,NAME:clisson sevre et maine agglo,71000000,2017-03-05,234,7.687253613666228,OK
NF012548,17-149483,2017-10-25,LEGACY,SIRET:22720002900014,79341000,2017-07-15,102,3.350854139290407,OK
NF013491,17-149912,2017-10-27,LEGACY,NAME:conseil regional des pays de la loire,45210000,2017-10-22,5,0.164257555847569,OK
NF011606,17-130642,2017-10-29,LEGACY,NAME:syndicat trivalis,44112310,2017-05-31,151,4.9605781865965834,OK
NF012291,17-144678,2017-10-13,LEGACY,NAME:ville du mans,32321300,2017-06-14,121,3.9750328515111693,OK
NF010451,17-141039,2017-10-06,LEGACY,NAME:conseil regional des pays de la loire,45212000,2017-02-21,227,7.457293035479632,OK
NF012146,17-142011,2017-10-09,LEGACY,NAME:loire ocean metropole amenagement,45113000,2017-06-12,119,3.9093298291721417,OK
NF013170,17-146826,2017-10-17,LEGACY,NAME:departement de la vendee,71241000,2017-09-01,46,1.5111695137976346,OK
NF012220,17-147993,2017-10-19,LEGACY,NAME:universite de nantes,45454100,2017-06-26,115,3.7779237844940865,OK
NF012215,17-150451,2017-10-24,LEGACY,NAME:vendee eau,65111000,2017-06-21,125,4.106438896189225,OK
NF013296,17-150610,2017-10-24,LEGACY,NAME:ecole national sup d arts et metiers,42611000,2017-09-11,43,1.4126149802890933,OK
NF012672,17-154542,2017-10-31,LEGACY,NAME:ville de bouguenais,09310000,2017-07-21,102,3.350854139290407,OK
NF012173,17-140422,2017-10-05,LEGACY,NAME:le mans metropole - communaute urbaine,,2017-06-26,101,3.3180026281208934,OK
NF012873,17-140451,2017-10-05,LEGACY,NAME:cc ocean marais de monts,,2017-08-24,42,1.3797634691195795,OK
NF011042,17-137698,2017-10-01,LEGACY,SIRET:12000605100060,72500000,2017-04-01,183,6.011826544021025,OK
NF012639,17-146520,2017-10-19,LEGACY,SIRET:24720013200014,34114400,2017-07-13,98,3.219448094612352,OK
NF011112,17-147405,2017-10-20,LEGACY,NAME:ch le mans,60100000,2017-04-26,177,5.814717477003942,OK
