identity_level,identity_value,n_raw_names,n_normalized_names,active_years,n_notices,activity_level,earliest_name_raw,latest_name_raw,earliest_name_normalized,latest_name_normalized,example_raw_names,example_normalized_names
SIRET,57920082500050,2,2,2,5,2-5,TERRITOIRES & DEVELOPPEMENT,TERRITOIRES ET DEVELOPPEMENT,territoires developpement,territoires et developpement,TERRITOIRES & DEVELOPPEMENT;TERRITOIRES ET DEVELOPPEMENT,territoires developpement;territoires et developpement
SIRET,18530044900013,2,2,2,4,2-5,CCI MAYENNE,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE MAYENNE,cci mayenne,chambre de commerce et d industrie de mayenne,CCI MAYENNE;CHAMBRE DE COMMERCE ET D'INDUSTRIE DE MAYENNE,cci mayenne;chambre de commerce et d industrie de mayenne
SIRET,24440057800013,2,2,2,4,2-5,VALLET,Commune de Vallet,vallet,commune de vallet,Commune de Vallet;VALLET,commune de vallet;vallet
SIRET,21440108500011,2,2,4,4,2-5,MAIRIE DE MOUZILLON,Restauration scolaire,mairie de mouzillon,restauration scolaire,MAIRIE DE MOUZILLON;Restauration scolaire,mairie de mouzillon;restauration scolaire
SIRET,21440064000048,2,2,3,4,2-5,MAIRIE DE GORGES,Marché n° 2024-04,mairie de gorges,marche n 2024-04,MAIRIE DE GORGES;Marché n° 2024-04,mairie de gorges;marche n 2024-04
SIRET,20005609100016,2,2,4,4,2-5,Commune de Longuenée en Anjou,Commune de Longuenée en Anjou (49),commune de longuenee en anjou,commune de longuenee en anjou 49,Commune de Longuenée en Anjou;Commune de Longuenée en Anjou (49),commune de longuenee en anjou;commune de longuenee en anjou 49
SIRET,20005456700025,2,2,2,4,2-5,CENTRE COMMUNAL D ACTION SOCIALE,CCAS TUFFE VAL DE LA CHERONNE,centre communal d action sociale,ccas tuffe val de la cheronne,CCAS TUFFE VAL DE LA CHERONNE;CENTRE COMMUNAL D ACTION SOCIALE,ccas tuffe val de la cheronne;centre communal d action sociale
SIRET,20005812100019,2,2,3,4,2-5,Ville d'Arthon en Retz,Restauration scolaire et portage de repas,ville d arthon en retz,restauration scolaire et portage de repas,Restauration scolaire et portage de repas;Ville d'Arthon en Retz,restauration scolaire et portage de repas;ville d arthon en retz
SIRET,21720187000011,2,2,3,4,2-5,Monsieur,Commune de Marigné-Laillé,monsieur,commune de marigne-laille,Commune de Marigné-Laillé;Monsieur,commune de marigne-laille;monsieur
SIRET,13001538100010,2,2,3,4,2-5,SCA/PFAF SO,PFC SO,sca pfaf so,pfc so,PFC SO;SCA/PFAF SO,pfc so;sca pfaf so
SIRET,21440024400015,2,2,2,4,2-5,Ville de Brains,MAIRIE DE BRAINS,ville de brains,mairie de brains,MAIRIE DE BRAINS;Ville de Brains,mairie de brains;ville de brains
SIRET,20008976100015,2,2,3,4,2-5,SIRI 49,SICOM de Ressources Informatiques - SIRI,siri 49,sicom de ressources informatiques - siri,SICOM de Ressources Informatiques - SIRI;SIRI 49,sicom de ressources informatiques - siri;siri 49
SIRET,21440082200083,2,2,3,4,2-5,commune de ligné,Coordinatrice technique,commune de ligne,coordinatrice technique,Coordinatrice technique;commune de ligné,commune de ligne;coordinatrice technique
SIRET,25440273800028,2,2,3,4,2-5,Cap Atlantique,SMT Syndicat Mixte des transports,cap atlantique,smt syndicat mixte des transports,Cap Atlantique;SMT Syndicat Mixte des transports,cap atlantique;smt syndicat mixte des transports
SIRET,49339320100022,2,2,2,4,2-5,TERRA BOTANICA,SYNDICAT MIXTE OUVERT ANJOU NUMERIQUE,terra botanica,syndicat mixte ouvert anjou numerique,SYNDICAT MIXTE OUVERT ANJOU NUMERIQUE;TERRA BOTANICA,syndicat mixte ouvert anjou numerique;terra botanica
SIRET,13001478000014,2,2,2,4,2-5,DIR DEP FIN PUBLIQUES INDRE ET LOIRE,DDFiP d'Indre-et-Loire,dir dep fin publiques indre et loire,ddfip d indre-et-loire,DDFiP d'Indre-et-Loire;DIR DEP FIN PUBLIQUES INDRE ET LOIRE,ddfip d indre-et-loire;dir dep fin publiques indre et loire
SIRET,13001493900016,2,2,3,4,2-5,DRFIP 35,DRFIP DE BRETAGNE ET DU DEPARTEMENT D'ILLE ET VILAINE (DRFIP 35),drfip 35,drfip de bretagne et du departement d ille et vilaine drfip 35,DRFIP 35;DRFIP DE BRETAGNE ET DU DEPARTEMENT D'ILLE ET VILAINE (DRFIP 35),drfip 35;drfip de bretagne et du departement d ille et vilaine drfip 35
SIRET,82862083100010,2,2,2,4,2-5,SAINT NAZAIRE AGGLOMERATION TOURISME,SAINT-NAZAIRE AGGLOMERATION TOURISME,saint nazaire agglomeration tourisme,saint-nazaire agglomeration tourisme,SAINT NAZAIRE AGGLOMERATION TOURISME;SAINT-NAZAIRE AGGLOMERATION TOURISME,saint nazaire agglomeration tourisme;saint-nazaire agglomeration tourisme
SIRET,20008490300018,2,2,2,4,2-5,Les Hauts-d'Anjou,Commune des Hauts d'Anjou,les hauts-d anjou,commune des hauts d anjou,Commune des Hauts d'Anjou;Les Hauts-d'Anjou,commune des hauts d anjou;les hauts-d anjou
SIRET,21440079800069,2,2,3,4,2-5,Commune Le Landreau,Commune Le Landreau (44),commune le landreau,commune le landreau 44,Commune Le Landreau;Commune Le Landreau (44),commune le landreau;commune le landreau 44
SIRET,20000331700027,2,2,3,4,2-5,Syndicat Bassin Versant de Grand Lieu,Syndicat Grand Lieu Estuaire,syndicat bassin versant de grand lieu,syndicat grand lieu estuaire,Syndicat Bassin Versant de Grand Lieu;Syndicat Grand Lieu Estuaire,syndicat bassin versant de grand lieu;syndicat grand lieu estuaire
SIRET,25790220500018,2,2,3,4,2-5,Parc naturel régional Marais poitevin,Parc naturel régional du Marais poitevin,parc naturel regional marais poitevin,parc naturel regional du marais poitevin,Parc naturel régional Marais poitevin;Parc naturel régional du Marais poitevin,parc naturel regional du marais poitevin;parc naturel regional marais poitevin
SIRET,83117829800012,2,2,3,4,2-5,SAEML VENDEE ENERGIE,SAS VENDEE GNV,saeml vendee energie,sas vendee gnv,SAEML VENDEE ENERGIE;SAS VENDEE GNV,saeml vendee energie;sas vendee gnv
SIRET,20007807900015,2,2,3,4,2-5,Commune de VALLONS-DE-L'ERDRE,Assurances de la collectivité,commune de vallons-de-l erdre,assurances de la collectivite,Assurances de la collectivité;Commune de VALLONS-DE-L'ERDRE,assurances de la collectivite;commune de vallons-de-l erdre
SIRET,25850044600053,2,2,3,4,2-5,SYCODEM Sud Vendée,SYCODEM Sud Vendée (85),sycodem sud vendee,sycodem sud vendee 85,SYCODEM Sud Vendée;SYCODEM Sud Vendée (85),sycodem sud vendee;sycodem sud vendee 85
SIRET,21440074900013,2,2,2,4,2-5,Commune d'Indre,Ville d'Indre (44),commune d indre,ville d indre 44,Commune d'Indre;Ville d'Indre (44),commune d indre;ville d indre 44
SIRET,26850051900015,2,2,2,4,2-5,Commune de l'ile d'Yeu,CCAS DE L'ILE D'YEU,commune de l ile d yeu,ccas de l ile d yeu,CCAS DE L'ILE D'YEU;Commune de l'ile d'Yeu,ccas de l ile d yeu;commune de l ile d yeu
SIRET,26790001700018,2,2,2,4,2-5,Centre Hospitalier de Niort,Groupement Hospitalier de Territoire 79 - CH NIORT,centre hospitalier de niort,groupement hospitalier de territoire 79 - ch niort,Centre Hospitalier de Niort;Groupement Hospitalier de Territoire 79 - CH NIORT,centre hospitalier de niort;groupement hospitalier de territoire 79 - ch niort
SIRET,25440183900025,2,2,2,4,2-5,Syndicat Mixte ATLANPOLE (44),GIP ATLANPOLE (44),syndicat mixte atlanpole 44,gip atlanpole 44,GIP ATLANPOLE (44);Syndicat Mixte ATLANPOLE (44),gip atlanpole 44;syndicat mixte atlanpole 44
SIRET,13001078800011,2,2,1,4,2-5,DDT de l'Orne,"Etat, représenté par le préfet de l'Orne, représenté par la DDT de l'Orne",ddt de l orne,etat represente par le prefet de l orne represente par la ddt de l orne,"DDT de l'Orne;Etat, représenté par le préfet de l'Orne, représenté par la DDT de l'Orne",ddt de l orne;etat represente par le prefet de l orne represente par la ddt de l orne
SIRET,26610057700011,2,2,2,4,2-5,"Centre Hospitalier J. MONOD de Flers 
- au nom du GHT Les Collines de Normandie
- pour le compte du CHIC des Andaines, La Ferté-Macé et Domfront.",Centre hospitalier J Monod,centre hospitalier j monod de flers - au nom du ght les collines de normandie - pour le compte du chic des andaines la ferte-mace et domfront,centre hospitalier j monod,"Centre Hospitalier J. MONOD de Flers 
- au nom du GHT Les Collines de Normandie
- pour le compte du CHIC des Andaines, La Ferté-Macé et Domfront.;Centre hospitalier J Monod",centre hospitalier j monod;centre hospitalier j monod de flers - au nom du ght les collines de normandie - pour le compte du chic des andaines la ferte-mace et domfront
SIRET,78611896800027,2,2,2,4,2-5,MSA DE MAINE ET LOIRE,MSA 49 MAINE ET LOIRE,msa de maine et loire,msa 49 maine et loire,MSA 49 MAINE ET LOIRE;MSA DE MAINE ET LOIRE,msa 49 maine et loire;msa de maine et loire
SIRET,21440211700011,2,2,3,3,2-5,commune LA TURBALLE,Commune de La Turballe,commune la turballe,commune de la turballe,Commune de La Turballe;commune LA TURBALLE,commune de la turballe;commune la turballe
SIRET,18530045600026,2,2,2,3,2-5,CHAMBRE D AGRICULTURE DE LA MAYENNE,CHAMBRE REG AGRI PAYS DE LA LOIRE,chambre d agriculture de la mayenne,chambre reg agri pays de la loire,CHAMBRE D AGRICULTURE DE LA MAYENNE;CHAMBRE REG AGRI PAYS DE LA LOIRE,chambre d agriculture de la mayenne;chambre reg agri pays de la loire
SIRET,20005521800016,2,2,2,3,2-5,COMMUNE DE BELLEVIGNE EN LAYON,Commune de Bellevigne-en-Layon,commune de bellevigne en layon,commune de bellevigne-en-layon,COMMUNE DE BELLEVIGNE EN LAYON;Commune de Bellevigne-en-Layon,commune de bellevigne en layon;commune de bellevigne-en-layon
SIRET,18350003200010,2,2,3,3,2-5,CROUS de Rennes,CENTRE REGIONAL OEUVRES UNIV SCOLAIRES,crous de rennes,centre regional oeuvres univ scolaires,CENTRE REGIONAL OEUVRES UNIV SCOLAIRES;CROUS de Rennes,centre regional oeuvres univ scolaires;crous de rennes
SIRET,21850011400010,2,2,3,3,2-5,Commune de Barbâtre,Commune de Barbâtre (85),commune de barbatre,commune de barbatre 85,Commune de Barbâtre;Commune de Barbâtre (85),commune de barbatre;commune de barbatre 85
SIRET,77565739800019,2,2,3,3,2-5,GNIS - Paris,SEMAE,gnis - paris,semae,GNIS - Paris;SEMAE,gnis - paris;semae
SIRET,18003502402369,2,2,3,3,2-5,CAISSE NATIONALE DE L ASSUR MALADIE,Caisse Nationale de l'Assurance Maladie,caisse nationale de l assur maladie,caisse nationale de l assurance maladie,CAISSE NATIONALE DE L ASSUR MALADIE;Caisse Nationale de l'Assurance Maladie,caisse nationale de l assur maladie;caisse nationale de l assurance maladie
SIRET,25490006100022,2,2,2,3,2-5,SIDAEP des Mauges et de la Gatine,SIDAEP Mauges Gâtine,sidaep des mauges et de la gatine,sidaep mauges gatine,SIDAEP Mauges Gâtine;SIDAEP des Mauges et de la Gatine,sidaep des mauges et de la gatine;sidaep mauges gatine
SIRET,21170385500018,2,2,1,3,2-5,Commune de Saint-Pierre d'Oléron,Commune de Saint-Pierre d'Oléron,commune de saint-pierre d oleron,commune de saint-pierre d oleron,Commune de Saint-Pierre d'Oléron;Mairie de Saint-Pierre d'Oléron,commune de saint-pierre d oleron;mairie de saint-pierre d oleron
SIRET,20005947500018,2,2,2,3,2-5,Commune LYS-HAUT-LAYON,Commune de Lys-Haut-Layon,commune lys-haut-layon,commune de lys-haut-layon,Commune LYS-HAUT-LAYON;Commune de Lys-Haut-Layon,commune de lys-haut-layon;commune lys-haut-layon
SIRET,30122243600034,2,2,2,3,2-5,ADAR44,CHU NANTES,adar44,chu nantes,ADAR44;CHU NANTES,adar44;chu nantes
SIRET,21720344700016,2,2,2,3,2-5,MAIRIE DE SPAY,Commune de Spay,mairie de spay,commune de spay,Commune de Spay;MAIRIE DE SPAY,commune de spay;mairie de spay
SIRET,59278023300017,2,2,2,3,2-5,Cie Aménagement Côteaux de Gascogne,Rives et Eaux du Sud Ouest,cie amenagement coteaux de gascogne,rives et eaux du sud ouest,Cie Aménagement Côteaux de Gascogne;Rives et Eaux du Sud Ouest,cie amenagement coteaux de gascogne;rives et eaux du sud ouest
SIRET,20008513200013,2,2,2,3,2-5,MAIRIE DE MARENNES,Commune de Marennes,mairie de marennes,commune de marennes,Commune de Marennes;MAIRIE DE MARENNES,commune de marennes;mairie de marennes
SIRET,21440149900089,2,2,3,3,2-5,COMMUNE DE SAFFRE,Commune de Saffré (44),commune de saffre,commune de saffre 44,COMMUNE DE SAFFRE;Commune de Saffré (44),commune de saffre;commune de saffre 44
SIRET,25440202700018,2,2,2,3,2-5,Orchestre National des Pays de la Loir,Orchestre National des Pays de la Loire,orchestre national des pays de la loir,orchestre national des pays de la loire,Orchestre National des Pays de la Loir;Orchestre National des Pays de la Loire,orchestre national des pays de la loir;orchestre national des pays de la loire
SIRET,26440039100019,2,2,2,3,2-5,COMMUNE DE NANTES,C.C.A.S. ville de Nantes,commune de nantes,c c a s ville de nantes,C.C.A.S. ville de Nantes;COMMUNE DE NANTES,c c a s ville de nantes;commune de nantes
SIRET,20008776100015,2,2,2,3,2-5,SIRI 49,SICOM de Ressources Informatiques - SIRI,siri 49,sicom de ressources informatiques - siri,SICOM de Ressources Informatiques - SIRI;SIRI 49,sicom de ressources informatiques - siri;siri 49
SIRET,13000509300047,2,2,2,3,2-5,DELEGATION INTERREGIONALE GRAND-OUEST,SECRETARIAT GENERAL DU MINISTERE DE LA JUSTICE (SG) DELEGATION INTERREGIONALE GRAND-OUEST,delegation interregionale grand-ouest,secretariat general du ministere de la justice sg delegation interregionale grand-ouest,DELEGATION INTERREGIONALE GRAND-OUEST;SECRETARIAT GENERAL DU MINISTERE DE LA JUSTICE (SG) DELEGATION INTERREGIONALE GRAND-OUEST,delegation interregionale grand-ouest;secretariat general du ministere de la justice sg delegation interregionale grand-ouest
SIRET,21490193600010,2,2,2,3,2-5,LE MAY-SUR-EVRE,May-sur-Evre,le may-sur-evre,may-sur-evre,LE MAY-SUR-EVRE;May-sur-Evre,le may-sur-evre;may-sur-evre
SIRET,20007788100015,2,2,2,3,2-5,S.Y.M.B.O.L.I.,Syndicat du Bassin de l'Oudon (53),s y m b o l i,syndicat du bassin de l oudon 53,S.Y.M.B.O.L.I.;Syndicat du Bassin de l'Oudon (53),s y m b o l i;syndicat du bassin de l oudon 53
SIRET,83978245500019,2,2,2,3,2-5,ATDEC,ATDEC de Nantes Métropole,atdec,atdec de nantes metropole,ATDEC;ATDEC de Nantes Métropole,atdec;atdec de nantes metropole
SIRET,00638015800037,2,2,1,3,2-5,CISN REISDENCES LOCATIVES,CISN RESIDENCES LOCATIVES,cisn reisdences locatives,cisn residences locatives,CISN REISDENCES LOCATIVES;CISN RESIDENCES LOCATIVES,cisn reisdences locatives;cisn residences locatives
SIRET,13001292500017,2,2,3,3,2-5,DIRECTION REGIONALE FINANCES PUBLIQUES PAYS DE LA LOIRE ET DEPARTEMENT LOIRE ATLANTIQUE (DRFIP 44),DRFIP 44,direction regionale finances publiques pays de la loire et departement loire atlantique drfip 44,drfip 44,DIRECTION REGIONALE FINANCES PUBLIQUES PAYS DE LA LOIRE ET DEPARTEMENT LOIRE ATLANTIQUE (DRFIP 44);DRFIP 44,direction regionale finances publiques pays de la loire et departement loire atlantique drfip 44;drfip 44
SIRET,21850278900017,2,2,2,3,2-5,Commune de Saint Vincent sur Jard,Commune de Saint Vincent sur Jard,commune de saint vincent sur jard,commune de saint vincent sur jard,Commune de Saint Vincent sur Jard;Saint Vincent sur Jard,commune de saint vincent sur jard;saint vincent sur jard
SIRET,13001954000025,2,2,2,3,2-5,"Ministères de l’Aménagement du territoire et de la Décentralisation ; Ministère de la Transition écologique, de la Biodiversité, de la Forêt, de la Mer et de la Pêche","Ministères de la Transition Ecologique, de l’Aménagement du Territoire, des Transports, de la Ville et du Logement",ministeres de l amenagement du territoire et de la decentralisation ministere de la transition ecologique de la biodiversite de la foret de la mer et de la peche,ministeres de la transition ecologique de l amenagement du territoire des transports de la ville et du logement,"Ministères de la Transition Ecologique, de l’Aménagement du Territoire, des Transports, de la Ville et du Logement;Ministères de l’Aménagement du territoire et de la Décentralisation ; Ministère de la Transition écologique, de la Biodiversité, de la Forêt, de la Mer et de la Pêche",ministeres de l amenagement du territoire et de la decentralisation ministere de la transition ecologique de la biodiversite de la foret de la mer et de la peche;ministeres de la transition ecologique de l amenagement du territoire des transports de la ville et du logement
SIRET,13001500100022,2,2,2,3,2-5,ETABLISSEMENT PUBLIC DU MARAIS POITEVI,ETABLISSEMENT PUBLIC DU MARAIS POITEVI,etablissement public du marais poitevi,etablissement public du marais poitevi,ETABLISSEMENT PUBLIC DU MARAIS POITEVI;ETABLISSEMENT PUBLIC DU MARAIS POITEVIN,etablissement public du marais poitevi;etablissement public du marais poitevin
SIRET,13001334500017,2,2,2,3,2-5,État - Ministère de l'Économie et des Finances,Etat - Ministères économiques et financiers,etat - ministere de l economie et des finances,etat - ministeres economiques et financiers,Etat - Ministères économiques et financiers;État - Ministère de l'Économie et des Finances,etat - ministere de l economie et des finances;etat - ministeres economiques et financiers
SIRET,21850109600158,2,2,1,3,2-5,COMMUNE DES HERBIERS,Ville les Herbiers,commune des herbiers,ville les herbiers,COMMUNE DES HERBIERS;Ville les Herbiers,commune des herbiers;ville les herbiers
SIRET,12000601000082,2,2,1,3,2-5,Ministère de l'Europe et des affaires étrangères,MEAE-DIL,ministere de l europe et des affaires etrangeres,meae-dil,MEAE-DIL;Ministère de l'Europe et des affaires étrangères,meae-dil;ministere de l europe et des affaires etrangeres
SIRET,21530077300011,2,2,2,2,2-5,MAIRIE DE COSSE-LE-VIVIEN,Commune de Cossé Le Vivien,mairie de cosse-le-vivien,commune de cosse le vivien,Commune de Cossé Le Vivien;MAIRIE DE COSSE-LE-VIVIEN,commune de cosse le vivien;mairie de cosse-le-vivien
SIRET,20000009900024,2,2,1,2,2-5,SM FONTENAY SUD VENDEE DEVELOPPEMENT,SYND MIXTE FONTENAY SUD VENDEE DVLPT,sm fontenay sud vendee developpement,synd mixte fontenay sud vendee dvlpt,SM FONTENAY SUD VENDEE DEVELOPPEMENT;SYND MIXTE FONTENAY SUD VENDEE DVLPT,sm fontenay sud vendee developpement;synd mixte fontenay sud vendee dvlpt
SIRET,38063216600019,2,2,2,2,2-5,CETELIC DES PAYS DE LA LOIRE,CAISSE PRIMAIRE ASSUR MALADIE MAINE LO,cetelic des pays de la loire,caisse primaire assur maladie maine lo,CAISSE PRIMAIRE ASSUR MALADIE MAINE LO;CETELIC DES PAYS DE LA LOIRE,caisse primaire assur maladie maine lo;cetelic des pays de la loire
SIRET,26290006100017,2,2,2,2,2-5,CH DE CORNOUAILLE,CENTRE HOSPITALIER MICHEL MAZEAS,ch de cornouaille,centre hospitalier michel mazeas,CENTRE HOSPITALIER MICHEL MAZEAS;CH DE CORNOUAILLE,centre hospitalier michel mazeas;ch de cornouaille
SIRET,77534787500020,2,2,2,2,2-5,CNAF,CAF TOURAINE,cnaf,caf touraine,CAF TOURAINE;CNAF,caf touraine;cnaf
SIRET,21440183800013,2,2,2,2,2-5,Commune de Saint-Molf,commune de saint molf,commune de saint-molf,commune de saint molf,Commune de Saint-Molf;commune de saint molf,commune de saint molf;commune de saint-molf
SIRET,15700029000013,2,2,2,2,2-5,Région de gendarmerie de Bretagne,Région de Gendarmerie Bretagne - RGBRET Rennes,region de gendarmerie de bretagne,region de gendarmerie bretagne - rgbret rennes,Région de Gendarmerie Bretagne - RGBRET Rennes;Région de gendarmerie de Bretagne,region de gendarmerie bretagne - rgbret rennes;region de gendarmerie de bretagne
SIRET,21440089700010,2,2,2,2,2-5,Commune de Malville,Mairie de Malville,commune de malville,mairie de malville,Commune de Malville;Mairie de Malville,commune de malville;mairie de malville
SIRET,21440009500128,2,2,2,2,2-5,Mairie de Basse-Goulaine,Mairie de Basse Goulaine,mairie de basse-goulaine,mairie de basse goulaine,Mairie de Basse Goulaine;Mairie de Basse-Goulaine,mairie de basse goulaine;mairie de basse-goulaine
