identity_level,identity_value,name_a,name_b,raw_name_a,raw_name_b,sequence_similarity,token_jaccard,first_date,last_date,years_between_forms,transformation_labels,n_notices_identity,n_normalized_names_identity,activity_level
SIRET,17440005100010,cte de communes d erdre et gesvres,departement de maine-et-loire,Cté de Communes d'Erdre et Gesvres,Département de Maine-et-Loire,0.47619047619047616,0.2,2024-03-06,2026-04-15,2.108145106091718,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,departement du maine et loire,Cté de Communes d'Erdre et Gesvres,DEPARTEMENT DU MAINE ET LOIRE,0.4444444444444444,0.09090909090909091,2025-02-09,2026-07-12,1.4182067077344285,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,ecole centrale de nantes,Cté de Communes d'Erdre et Gesvres,Ecole Centrale de Nantes,0.3448275862068966,0.1,2024-03-07,2026-02-15,1.943874058863792,location_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,france travail pays de la loire,Cté de Communes d'Erdre et Gesvres,France Travail Pays de la Loire,0.27692307692307694,0.08333333333333333,2024-04-09,2025-02-09,0.837782340862423,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,gie sesam vitale,Cté de Communes d'Erdre et Gesvres,GIE SESAM VITALE,0.24,0.0,2024-03-07,2025-02-09,0.9281314168377823,other_or_unclear,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,gie sesam-vitale,Cté de Communes d'Erdre et Gesvres,GIE SESAM-Vitale,0.24,0.0,2024-03-07,2025-02-09,0.9281314168377823,other_or_unclear,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,grand port maritime de nantes saint-nazaire service achat,Cté de Communes d'Erdre et Gesvres,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat",0.3516483516483517,0.06666666666666667,2024-02-02,2025-02-09,1.0212183436002737,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,grand port maritime de nantes saint-nazaire service achat ach,Cté de Communes d'Erdre et Gesvres,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat (ACH)",0.35789473684210527,0.0625,2024-02-01,2025-02-09,1.0239561943874058,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,grand port maritime de nantes saint-nazaire service achats ach,Cté de Communes d'Erdre et Gesvres,"Grand Port Maritime de Nantes Saint-Nazaire
Service Achats (ACH)",0.3541666666666667,0.0625,2024-03-27,2025-02-09,0.8733744010951403,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,grand port maritime de nantes saintnazaire service achat,Cté de Communes d'Erdre et Gesvres,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat",0.3333333333333333,0.07142857142857142,2024-05-19,2025-02-09,0.7282683093771389,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,grand port maritime de nantes saintnazaire service achat ach,Cté de Communes d'Erdre et Gesvres,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat (ACH)",0.3404255319148936,0.06666666666666667,2024-02-07,2025-02-09,1.0075290896646132,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,groupement region des pays de la loire coordonnateur et agglo clisson sevre et maine,Cté de Communes d'Erdre et Gesvres,Groupement Région des Pays de la Loire (coordonnateur) et Agglo Clisson Sèvre et Maine,0.3050847457627119,0.1111111111111111,2024-02-21,2025-02-09,0.9691991786447639,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,groupement region des pays de la loire coordonnateur et agglo pornic pays de retz,Cté de Communes d'Erdre et Gesvres,Groupement Région des Pays de la Loire (coordonnateur) et Agglo Pornic Pays de retz,0.33043478260869563,0.11764705882352941,2024-02-21,2025-02-09,0.9691991786447639,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,laval agglomeration,Cté de Communes d'Erdre et Gesvres,LAVAL AGGLOMERATION,0.22641509433962265,0.0,2024-02-28,2026-07-05,2.349075975359343,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,mairie de saint-herblain,Cté de Communes d'Erdre et Gesvres,Mairie de Saint-Herblain,0.3103448275862069,0.1,2024-01-31,2025-02-09,1.0266940451745379,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,mauges communaute,Cté de Communes d'Erdre et Gesvres,Mauges Communauté,0.35294117647058826,0.0,2024-10-23,2025-07-19,0.7364818617385352,other_or_unclear,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,minarm sca pfc-rbt,Cté de Communes d'Erdre et Gesvres,MINARM/SCA/PFC-RBT,0.07692307692307693,0.0,2024-05-15,2025-02-09,0.7392197125256673,other_or_unclear,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,nantes metropole,Cté de Communes d'Erdre et Gesvres,Nantes Métropole,0.28,0.0,2024-03-21,2026-04-05,2.0396988364134154,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,nantes metropole amenagement - mandataire agissant au nom et pour le compte de la nantes metropole,Cté de Communes d'Erdre et Gesvres,NANTES METROPOLE AMENAGEMENT - Mandataire agissant au nom et pour le compte de la NANTES METROPOLE,0.2153846153846154,0.1111111111111111,2024-05-19,2025-02-09,0.7282683093771389,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,nantes metropole amenagement - mandataire agissant au nom et pour le compte de la ville d orvault,Cté de Communes d'Erdre et Gesvres,NANTES METROPOLE AMENAGEMENT - MANDATAIRE AGISSANT AU NOM ET POUR LE COMPTE DE LA VILLE D'ORVAULT,0.20155038759689922,0.15,2024-02-28,2025-02-09,0.9500342231348392,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,nantes metropole amenagement mandataire agissant au nom et pour le compte de la ville de nantes,Cté de Communes d'Erdre et Gesvres,NANTES METROPOLE AMENAGEMENT MANDATAIRE AGISSANT AU NOM ET POUR LE COMPTE DE LA VILLE DE NANTES,0.15503875968992248,0.10526315789473684,2024-02-18,2025-08-08,1.4702258726899384,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,nantes universite,Cté de Communes d'Erdre et Gesvres,Nantes Université,0.27450980392156865,0.0,2024-02-16,2025-04-12,1.1526351813826146,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,oniris ecole nationale veterinaire agroalimentaire et de l alimentation nantes atlantique,Cté de Communes d'Erdre et Gesvres,ONIRIS Ecole nationale vétérinaire agroalimentaire et de l'alimentation Nantes Atlantique,0.2764227642276423,0.125,2024-04-10,2025-02-09,0.8350444900752909,location_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,oph vendee habitat,Cté de Communes d'Erdre et Gesvres,OPH Vendée Habitat,0.11538461538461539,0.0,2024-05-22,2025-02-09,0.7200547570157426,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,pays de saint gilles croix de vie agglomeration 85,Cté de Communes d'Erdre et Gesvres,Pays de Saint Gilles Croix de Vie Agglomération (85),0.30952380952380953,0.07142857142857142,2025-02-09,2025-11-14,0.7611225188227242,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,region des pays de la loire,Cté de Communes d'Erdre et Gesvres,Région des Pays de la Loire,0.26229508196721313,0.08333333333333333,2024-02-02,2026-05-15,2.2806297056810405,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,region pays de la loire,Cté de Communes d'Erdre et Gesvres,REGION PAYS DE LA LOIRE,0.2807017543859649,0.09090909090909091,2024-02-02,2025-12-11,1.8562628336755647,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,sdis de la vendee,Cté de Communes d'Erdre et Gesvres,SDIS de la Vendée,0.27450980392156865,0.1,2024-02-09,2025-02-09,1.002053388090349,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,sid nord-ouest,Cté de Communes d'Erdre et Gesvres,SID Nord-Ouest,0.3333333333333333,0.0,2025-02-09,2026-01-22,0.9500342231348392,other_or_unclear,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,spl laval mayenne amenagements,Cté de Communes d'Erdre et Gesvres,SPL Laval Mayenne Aménagements,0.21875,0.0,2025-02-09,2026-04-26,1.2073921971252566,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,syndicat intercommunal d energies de maine-et-loire sieml,Cté de Communes d'Erdre et Gesvres,Syndicat Intercommunal d'Énergies de Maine-et-Loire (Siéml),0.4835164835164835,0.23076923076923078,2024-05-04,2025-02-09,0.7693360711841205,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,syndicat mixte gigalis,Cté de Communes d'Erdre et Gesvres,SYNDICAT MIXTE GIGALIS,0.17857142857142858,0.0,2024-05-26,2025-02-09,0.7091033538672142,other_or_unclear,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,transamo mandataire de la communaute urbaine le mans metropole,Cté de Communes d'Erdre et Gesvres,"Transamo, mandataire de la Communauté urbaine Le Mans Métropole",0.375,0.06666666666666667,2024-05-02,2025-02-09,0.7748117727583846,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,tribunal administratif de nantes,Cté de Communes d'Erdre et Gesvres,Tribunal Administratif de Nantes,0.24242424242424243,0.1,2024-01-28,2025-02-09,1.0349075975359343,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,ville d orvault,Cté de Communes d'Erdre et Gesvres,Ville d'Orvault,0.2857142857142857,0.1111111111111111,2024-03-15,2025-07-01,1.2950034223134839,potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,ville de cholet,Cté de Communes d'Erdre et Gesvres,VILLE DE CHOLET,0.3673469387755102,0.1111111111111111,2024-02-21,2026-02-06,1.9603011635865846,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,ville de laval,Cté de Communes d'Erdre et Gesvres,VILLE DE LAVAL,0.25,0.1111111111111111,2024-04-30,2026-07-09,2.190280629705681,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,ville de nantes,Cté de Communes d'Erdre et Gesvres,Ville de Nantes,0.32653061224489793,0.1111111111111111,2024-03-22,2025-02-09,0.8870636550308009,location_added,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,ville de pornichet,Cté de Communes d'Erdre et Gesvres,Ville de Pornichet,0.3076923076923077,0.1111111111111111,2024-12-05,2025-02-09,0.1806981519507187,other_or_unclear,515,75,21+
SIRET,17440005100010,cte de communes d erdre et gesvres,ville de saumur,Cté de Communes d'Erdre et Gesvres,Ville de Saumur,0.32653061224489793,0.1111111111111111,2024-02-14,2025-02-09,0.9883641341546886,location_added,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,departement de maine et loire,CTE REG PECHES MARITIMES ELEVAGES MARI,DEPARTEMENT DE MAINE ET LOIRE,0.3880597014925373,0.0,2025-11-29,2026-07-03,0.5913757700205339,location_added;department_or_service_added,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,departement de maine-et-loire,CTE REG PECHES MARITIMES ELEVAGES MARI,Département de Maine-et-Loire,0.3880597014925373,0.0,2024-03-06,2026-04-15,2.108145106091718,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,departement du maine et loire,CTE REG PECHES MARITIMES ELEVAGES MARI,DEPARTEMENT DU MAINE ET LOIRE,0.3582089552238806,0.0,2025-10-23,2026-07-12,0.7173169062286106,location_added;department_or_service_added,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,ecole centrale de nantes,CTE REG PECHES MARITIMES ELEVAGES MARI,Ecole Centrale de Nantes,0.12903225806451613,0.0,2024-03-07,2026-02-15,1.943874058863792,location_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,france travail pays de la loire,CTE REG PECHES MARITIMES ELEVAGES MARI,France Travail Pays de la Loire,0.14492753623188406,0.0,2024-04-09,2025-11-29,1.6399726214921286,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,gie sesam vitale,CTE REG PECHES MARITIMES ELEVAGES MARI,GIE SESAM VITALE,0.3333333333333333,0.0,2024-03-07,2025-11-29,1.730321697467488,potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,gie sesam-vitale,CTE REG PECHES MARITIMES ELEVAGES MARI,GIE SESAM-Vitale,0.3333333333333333,0.0,2024-03-07,2025-11-29,1.730321697467488,potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,grand port maritime de nantes saint-nazaire service achat,CTE REG PECHES MARITIMES ELEVAGES MARI,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat",0.4421052631578947,0.0,2024-02-02,2025-11-29,1.8234086242299794,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,grand port maritime de nantes saint-nazaire service achat ach,CTE REG PECHES MARITIMES ELEVAGES MARI,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat (ACH)",0.42424242424242425,0.0,2024-02-01,2025-11-29,1.8261464750171115,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,grand port maritime de nantes saint-nazaire service achats ach,CTE REG PECHES MARITIMES ELEVAGES MARI,"Grand Port Maritime de Nantes Saint-Nazaire
Service Achats (ACH)",0.42,0.0,2024-03-27,2025-11-29,1.675564681724846,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,grand port maritime de nantes saintnazaire service achat,CTE REG PECHES MARITIMES ELEVAGES MARI,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat",0.44680851063829785,0.0,2024-05-19,2025-11-29,1.5304585900068446,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,cte reg peches maritimes elevages mari,grand port maritime de nantes saintnazaire service achat ach,CTE REG PECHES MARITIMES ELEVAGES MARI,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat (ACH)",0.42857142857142855,0.0,2024-02-07,2025-11-29,1.809719370294319,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
