identity_level,identity_value,n_raw_names,n_normalized_names,active_years,n_notices,activity_level,earliest_name_raw,latest_name_raw,earliest_name_normalized,latest_name_normalized,example_raw_names,example_normalized_names
SIREN,200071876,2,2,8,67,21+,CA SAUMUR VAL DE LOIRE,Communauté d'agglomération Saumur Val de Loire (49),ca saumur val de loire,communaute d agglomeration saumur val de loire 49,CA SAUMUR VAL DE LOIRE;Communauté d'agglomération Saumur Val de Loire (49),ca saumur val de loire;communaute d agglomeration saumur val de loire 49
SIREN,860800077,2,2,6,66,21+,Loire Atlantique développement,Loire-Atlantique développement - SELA,loire atlantique developpement,loire-atlantique developpement - sela,Loire Atlantique développement;Loire-Atlantique développement - SELA,loire atlantique developpement;loire-atlantique developpement - sela
SIREN,217200039,2,2,10,65,21+,Ville d'Allonnes,Commune d'Allonnes,ville d allonnes,commune d allonnes,Commune d'Allonnes;Ville d'Allonnes,commune d allonnes;ville d allonnes
SIREN,834692402,2,2,6,62,21+,CENOVIA CITES,GIP EPAU,cenovia cites,gip epau,CENOVIA CITES;GIP EPAU,cenovia cites;gip epau
SIREN,200073260,2,2,8,59,21+,CC Sud Vendée Littoral,Communauté de Communes Sud Vendée Littoral,cc sud vendee littoral,communaute de communes sud vendee littoral,CC Sud Vendée Littoral;Communauté de Communes Sud Vendée Littoral,cc sud vendee littoral;communaute de communes sud vendee littoral
SIREN,247200090,2,2,3,57,21+,Communauté de communes Pays sabolien,Communauté de communes du Pays Sabolien,communaute de communes pays sabolien,communaute de communes du pays sabolien,Communauté de communes Pays sabolien;Communauté de communes du Pays Sabolien,communaute de communes du pays sabolien;communaute de communes pays sabolien
SIREN,840975379,2,2,7,51,21+,SAPL Angers Loire Restauration,Angers Loire Restauration,sapl angers loire restauration,angers loire restauration,Angers Loire Restauration;SAPL Angers Loire Restauration,angers loire restauration;sapl angers loire restauration
SIREN,200072726,2,2,7,48,21+,Cté de Cnes CHATEAUBRIANT-DERVAL,Communauté de Communes Châteaubriant Derval (44),cte de cnes chateaubriant-derval,communaute de communes chateaubriant derval 44,Communauté de Communes Châteaubriant Derval (44);Cté de Cnes CHATEAUBRIANT-DERVAL,communaute de communes chateaubriant derval 44;cte de cnes chateaubriant-derval
SIREN,217201540,2,2,10,45,21+,Commune de La Flèche,Ville de La Flèche,commune de la fleche,ville de la fleche,Commune de La Flèche;Ville de La Flèche,commune de la fleche;ville de la fleche
SIREN,200071868,2,2,6,45,21+,ComCom des Vallées du Haut-Anjou,CC des Vallées du Haut Anjou,comcom des vallees du haut-anjou,cc des vallees du haut anjou,CC des Vallées du Haut Anjou;ComCom des Vallées du Haut-Anjou,cc des vallees du haut anjou;comcom des vallees du haut-anjou
SIREN,218502342,2,2,7,44,21+,Commune de Saint Jean de Monts,Commune de Saint Jean de Monts (85),commune de saint jean de monts,commune de saint jean de monts 85,Commune de Saint Jean de Monts;Commune de Saint Jean de Monts (85),commune de saint jean de monts;commune de saint jean de monts 85
SIREN,214400269,2,2,6,43,21+,Ville de Carquefou,Ville de Carquefou,ville de carquefou,ville de carquefou,Mairie de Carquefou;Ville de Carquefou,mairie de carquefou;ville de carquefou
SIREN,248500258,2,2,6,42,21+,CC Océan Marais de Monts,Communauté de Communes Océan Marais de Monts (85),cc ocean marais de monts,communaute de communes ocean marais de monts 85,CC Océan Marais de Monts;Communauté de Communes Océan Marais de Monts (85),cc ocean marais de monts;communaute de communes ocean marais de monts 85
SIREN,218502227,2,2,5,41,21+,Mairie de Saint-Gilles-Croix-de-Vie,Ville de Saint Gilles Croix de Vie (85),mairie de saint-gilles-croix-de-vie,ville de saint gilles croix de vie 85,Mairie de Saint-Gilles-Croix-de-Vie;Ville de Saint Gilles Croix de Vie (85),mairie de saint-gilles-croix-de-vie;ville de saint gilles croix de vie 85
SIREN,200042489,2,2,8,40,21+,SYND DEP D ENERGIE ET D EQPT DE VENDEE,Syndicat Départemental d'Energie et d'Equipement de la Vendée (85),synd dep d energie et d eqpt de vendee,syndicat departemental d energie et d equipement de la vendee 85,SYND DEP D ENERGIE ET D EQPT DE VENDEE;Syndicat Départemental d'Energie et d'Equipement de la Vendée (85),synd dep d energie et d eqpt de vendee;syndicat departemental d energie et d equipement de la vendee 85
SIREN,524110921,2,2,7,39,21+,EPF de la Vendée,"EPF DE LA VENDEE
123 BOULEVARD LOUIS BLANC
85000 LA ROCHE SUR YON",epf de la vendee,epf de la vendee 123 boulevard louis blanc 85000 la roche sur yon,"EPF DE LA VENDEE
123 BOULEVARD LOUIS BLANC
85000 LA ROCHE SUR YON;EPF de la Vendée",epf de la vendee;epf de la vendee 123 boulevard louis blanc 85000 la roche sur yon
SIREN,214903288,2,2,8,39,21+,Ville de Saumur,Ville de Saumur (49),ville de saumur,ville de saumur 49,Ville de Saumur;Ville de Saumur (49),ville de saumur;ville de saumur 49
SIREN,278500012,2,2,7,37,21+,Vendée Habitat - OPH de Vendée,Vendée Habitat,vendee habitat - oph de vendee,vendee habitat,Vendée Habitat;Vendée Habitat - OPH de Vendée,vendee habitat;vendee habitat - oph de vendee
SIREN,214402158,2,2,5,37,21+,COMMUNE DE VERTOU,Ville de VERTOU,commune de vertou,ville de vertou,COMMUNE DE VERTOU;Ville de VERTOU,commune de vertou;ville de vertou
SIREN,267200517,2,2,10,36,21+,CCAS du Mans,Centre Communal d'Action Sociale de la ville du Mans,ccas du mans,centre communal d action sociale de la ville du mans,CCAS du Mans;Centre Communal d'Action Sociale de la ville du Mans,ccas du mans;centre communal d action sociale de la ville du mans
SIREN,247200447,2,2,8,29,21+,cdc de l'Orée de Bercé Belinois,CC Orée de Bercé-Belinois,cdc de l oree de berce belinois,cc oree de berce-belinois,CC Orée de Bercé-Belinois;cdc de l'Orée de Bercé Belinois,cc oree de berce-belinois;cdc de l oree de berce belinois
SIREN,786451260,2,2,9,29,21+,Régie Dépt Passages d'Eau de Vendée,RÉGIE DÉPARTEMENTALE DES PASSAGES D'EAU DE LA VENDÉE,regie dept passages d eau de vendee,regie departementale des passages d eau de la vendee,RÉGIE DÉPARTEMENTALE DES PASSAGES D'EAU DE LA VENDÉE;Régie Dépt Passages d'Eau de Vendée,regie departementale des passages d eau de la vendee;regie dept passages d eau de vendee
SIREN,248500191,2,2,8,29,21+,Cté de Cnes de l'Ile de Noirmoutier,Communauté de Communes de l'Île de Noirmoutier (85),cte de cnes de l ile de noirmoutier,communaute de communes de l ile de noirmoutier 85,Communauté de Communes de l'Île de Noirmoutier (85);Cté de Cnes de l'Ile de Noirmoutier,communaute de communes de l ile de noirmoutier 85;cte de cnes de l ile de noirmoutier
SIREN,200054336,2,2,6,29,21+,COMMUNE DE MAUGES SUR LOIRE,Commune Mauges sur Loire,commune de mauges sur loire,commune mauges sur loire,COMMUNE DE MAUGES SUR LOIRE;Commune Mauges sur Loire,commune de mauges sur loire;commune mauges sur loire
SIREN,797548989,2,2,3,29,21+,SPL SONADEV,SPL SONADEV TERRITOIRES PUBLICS,spl sonadev,spl sonadev territoires publics,SPL SONADEV;SPL SONADEV TERRITOIRES PUBLICS,spl sonadev;spl sonadev territoires publics
SIREN,247200629,2,2,7,28,21+,Cté de Communes du Val de Sarthe,Communauté de communes du Val de Sarthe,cte de communes du val de sarthe,communaute de communes du val de sarthe,Communauté de communes du Val de Sarthe;Cté de Communes du Val de Sarthe,communaute de communes du val de sarthe;cte de communes du val de sarthe
SIREN,529260903,2,2,6,28,21+,SOC PUBLIQUE REG ABE DE FONTEVRAUD,SOCIETE PUBLIQUE REGIONALE ABBAYE DE FONTEVRAUD,soc publique reg abe de fontevraud,societe publique regionale abbaye de fontevraud,SOC PUBLIQUE REG ABE DE FONTEVRAUD;SOCIETE PUBLIQUE REGIONALE ABBAYE DE FONTEVRAUD,soc publique reg abe de fontevraud;societe publique regionale abbaye de fontevraud
SIREN,799245709,2,2,5,28,21+,SPL Laval Mayenne Aménagements,SPL Laval Mayenne Aménagements,spl laval mayenne amenagements,spl laval mayenne amenagements,SPL LAVAL MAYENNE AMENAGEMENT;SPL Laval Mayenne Aménagements,spl laval mayenne amenagement;spl laval mayenne amenagements
SIREN,247200686,2,2,6,27,21+,COMMUNAUTE COMMUNES HUISNE SARTHOISE,Communauté de communes de l'Huisne Sarthoise,communaute communes huisne sarthoise,communaute de communes de l huisne sarthoise,COMMUNAUTE COMMUNES HUISNE SARTHOISE;Communauté de communes de l'Huisne Sarthoise,communaute communes huisne sarthoise;communaute de communes de l huisne sarthoise
SIREN,257201467,2,2,8,25,21+,Synd.Mixte du circuit des 24H du Mans,SM DU CIRCUIT DES 24 HEURES DU MANS,synd mixte du circuit des 24h du mans,sm du circuit des 24 heures du mans,SM DU CIRCUIT DES 24 HEURES DU MANS;Synd.Mixte du circuit des 24H du Mans,sm du circuit des 24 heures du mans;synd mixte du circuit des 24h du mans
SIREN,214400186,2,2,7,25,21+,ville de Bouaye,COMMUNE DE BOUAYE,ville de bouaye,commune de bouaye,COMMUNE DE BOUAYE;ville de Bouaye,commune de bouaye;ville de bouaye
SIREN,214400699,2,2,5,25,21+,Mairie de Guérande,Ville de Guerande,mairie de guerande,ville de guerande,Mairie de Guérande;Ville de Guerande,mairie de guerande;ville de guerande
SIREN,218501286,2,2,9,24,21+,Ville de Luçon,Ville de Luçon (85),ville de lucon,ville de lucon 85,Ville de Luçon;Ville de Luçon (85),ville de lucon;ville de lucon 85
SIREN,214900201,2,2,7,23,21+,Ville de Beaucouzé,Ville de Beaucouzé (49),ville de beaucouze,ville de beaucouze 49,Ville de Beaucouzé;Ville de Beaucouzé (49),ville de beaucouze;ville de beaucouze 49
SIREN,218501138,2,2,7,23,21+,Commune de l'ile d'Yeu,Mairie de l’Ile d’Yeu,commune de l ile d yeu,mairie de l ile d yeu,Commune de l'ile d'Yeu;Mairie de l’Ile d’Yeu,commune de l ile d yeu;mairie de l ile d yeu
SIREN,793866443,2,2,3,23,21+,Loire Atlantique développement,Loire-Atlantique développement - SPL,loire atlantique developpement,loire-atlantique developpement - spl,Loire Atlantique développement;Loire-Atlantique développement - SPL,loire atlantique developpement;loire-atlantique developpement - spl
SIREN,214402042,2,2,3,22,21+,Ville de Thouaré-sur-Loire,Mairie de Thouaré-sur-Loire,ville de thouare-sur-loire,mairie de thouare-sur-loire,Mairie de Thouaré-sur-Loire;Ville de Thouaré-sur-Loire,mairie de thouare-sur-loire;ville de thouare-sur-loire
SIREN,824359244,2,2,3,22,21+,SPL Destination les Sables d'Olonne,SPL Destination Les Sables d'Olonne (85),spl destination les sables d olonne,spl destination les sables d olonne 85,SPL Destination Les Sables d'Olonne (85);SPL Destination les Sables d'Olonne,spl destination les sables d olonne;spl destination les sables d olonne 85
SIREN,214402091,2,2,6,21,21+,MAIRIE DE TREILLIERES,Commune de Treillières,mairie de treillieres,commune de treillieres,Commune de Treillières;MAIRIE DE TREILLIERES,commune de treillieres;mairie de treillieres
SIREN,130013808,2,2,7,21,21+,G C S M S Estuaire,GPT COOPERATION SOC MEDICO SOC ESTUAIR,g c s m s estuaire,gpt cooperation soc medico soc estuair,G C S M S Estuaire;GPT COOPERATION SOC MEDICO SOC ESTUAIR,g c s m s estuaire;gpt cooperation soc medico soc estuair
SIREN,254401243,2,2,3,21,21+,Institution Aménagement de la Vilaine,EPTB Vilaine,institution amenagement de la vilaine,eptb vilaine,EPTB Vilaine;Institution Aménagement de la Vilaine,eptb vilaine;institution amenagement de la vilaine
SIREN,218502946,2,2,4,21,21+,COMMUNE DE LA TRANCHE SUR MER,Commune de La Tranche sur Mer (85),commune de la tranche sur mer,commune de la tranche sur mer 85,COMMUNE DE LA TRANCHE SUR MER;Commune de La Tranche sur Mer (85),commune de la tranche sur mer;commune de la tranche sur mer 85
SIREN,200072700,2,2,3,21,21+,Cté de Communes Haute Sarthe Mancelles,Communauté de communes Haute Sarthe Alpes Mancelles,cte de communes haute sarthe mancelles,communaute de communes haute sarthe alpes mancelles,Communauté de communes Haute Sarthe Alpes Mancelles;Cté de Communes Haute Sarthe Mancelles,communaute de communes haute sarthe alpes mancelles;cte de communes haute sarthe mancelles
SIREN,214401325,2,2,3,21,21+,MAIRIE DE PORNICHET,VILLE DE PORNICHET,mairie de pornichet,ville de pornichet,MAIRIE DE PORNICHET;VILLE DE PORNICHET,mairie de pornichet;ville de pornichet
SIREN,247200421,2,2,6,20,6-20,CdC Sud Est du Pays Manceau,Communauté de communes du Sud Est du Pays Manceau,cdc sud est du pays manceau,communaute de communes du sud est du pays manceau,CdC Sud Est du Pays Manceau;Communauté de communes du Sud Est du Pays Manceau,cdc sud est du pays manceau;communaute de communes du sud est du pays manceau
SIREN,200054385,2,2,7,19,6-20,Commune Sèvremoine,Commune de Sèvremoine,commune sevremoine,commune de sevremoine,Commune Sèvremoine;Commune de Sèvremoine,commune de sevremoine;commune sevremoine
SIREN,214400368,2,2,6,18,6-20,COMMUNE DE CHATEAUBRIANT,Ville de Châteaubriant,commune de chateaubriant,ville de chateaubriant,COMMUNE DE CHATEAUBRIANT;Ville de Châteaubriant,commune de chateaubriant;ville de chateaubriant
SIREN,214902678,2,2,9,17,6-20,Saint Barthélemy d'Anjou,Ville de Saint Barthélemy d'Anjou (49),saint barthelemy d anjou,ville de saint barthelemy d anjou 49,Saint Barthélemy d'Anjou;Ville de Saint Barthélemy d'Anjou (49),saint barthelemy d anjou;ville de saint barthelemy d anjou 49
SIREN,200041333,2,2,4,17,6-20,Communauté Communes Parthenay-Gâtine,Communauté de Communes Parthenay Gâtine,communaute communes parthenay-gatine,communaute de communes parthenay gatine,Communauté Communes Parthenay-Gâtine;Communauté de Communes Parthenay Gâtine,communaute communes parthenay-gatine;communaute de communes parthenay gatine
SIREN,214401101,2,2,4,17,6-20,Mairie de Nort-sur-Erdre,Mairie de Nort-sur-Erdre,mairie de nort-sur-erdre,mairie de nort-sur-erdre,Commune de Nort-sur-Erdre;Mairie de Nort-sur-Erdre,commune de nort-sur-erdre;mairie de nort-sur-erdre
SIREN,200054302,2,2,4,17,6-20,MONTREVAULT-SUR-ÈVRE,Commune de Montrevault sur Èvre,montrevault-sur-evre,commune de montrevault sur evre,Commune de Montrevault sur Èvre;MONTREVAULT-SUR-ÈVRE,commune de montrevault sur evre;montrevault-sur-evre
SIREN,214903536,2,2,4,17,6-20,Trélazé,Ville de Trélazé (49),trelaze,ville de trelaze 49,Trélazé;Ville de Trélazé (49),trelaze;ville de trelaze 49
SIREN,352823611,2,2,4,17,6-20,SHEMA,SHEMA  au nom et pour le compte de la CDC de la Vallée de la Haute Sarthe,shema,shema au nom et pour le compte de la cdc de la vallee de la haute sarthe,SHEMA;SHEMA  au nom et pour le compte de la CDC de la Vallée de la Haute Sarthe,shema;shema au nom et pour le compte de la cdc de la vallee de la haute sarthe
SIREN,248500530,2,2,8,16,6-20,CC du Pays des Achards,Communauté de Communes du Pays des Achards (85),cc du pays des achards,communaute de communes du pays des achards 85,CC du Pays des Achards;Communauté de Communes du Pays des Achards (85),cc du pays des achards;communaute de communes du pays des achards 85
SIREN,200065423,2,2,4,16,6-20,COMMUNE DE SEGRE EN ANJOU BLEU,Ville de Segré en Anjou Bleu (49),commune de segre en anjou bleu,ville de segre en anjou bleu 49,COMMUNE DE SEGRE EN ANJOU BLEU;Ville de Segré en Anjou Bleu (49),commune de segre en anjou bleu;ville de segre en anjou bleu 49
SIREN,180020026,2,2,6,15,6-20,CAISSE DES DEPOTS,CAISSE DES DEPOTS,caisse des depots,caisse des depots,CAISSE DES DEPOTS;Caisse des dépôts et consignations,caisse des depots;caisse des depots et consignations
SIREN,184401354,2,2,4,14,6-20,Chambre Agriculture Pays de la Loire,CHAMBRE REG AGRI PAYS DE LA LOIRE,chambre agriculture pays de la loire,chambre reg agri pays de la loire,CHAMBRE REG AGRI PAYS DE LA LOIRE;Chambre Agriculture Pays de la Loire,chambre agriculture pays de la loire;chambre reg agri pays de la loire
SIREN,184503019,2,2,7,14,6-20,Agence de l'eau Loire-Bretagne,Agence de l'eau Loire-Bretagne,agence de l eau loire-bretagne,agence de l eau loire-bretagne,AGENCE DE L'EAU LOIRE BRETAGNE;Agence de l'eau Loire-Bretagne,agence de l eau loire bretagne;agence de l eau loire-bretagne
SIREN,244400453,2,2,4,13,6-20,Cté de Communes de la Région de Blain,Pays de Blain Communauté,cte de communes de la region de blain,pays de blain communaute,Cté de Communes de la Région de Blain;Pays de Blain Communauté,cte de communes de la region de blain;pays de blain communaute
SIREN,180089013,2,2,5,13,6-20,CNRS DR17 Bretagne et Pays de la Loire,CNRS DR17,cnrs dr17 bretagne et pays de la loire,cnrs dr17,CNRS DR17;CNRS DR17 Bretagne et Pays de la Loire,cnrs dr17;cnrs dr17 bretagne et pays de la loire
SIREN,200014926,2,2,2,13,6-20,TERRITOIRE ENERGIE LOIRE ATLANTIQUE,Territoire d'énergie Loire-Atlantique,territoire energie loire atlantique,territoire d energie loire-atlantique,TERRITOIRE ENERGIE LOIRE ATLANTIQUE;Territoire d'énergie Loire-Atlantique,territoire d energie loire-atlantique;territoire energie loire atlantique
SIREN,213702616,2,2,3,13,6-20,Ville de Tours,Mairie Tours,ville de tours,mairie tours,Mairie Tours;Ville de Tours,mairie tours;ville de tours
SIREN,180043010,2,2,7,12,6-20,CNDP,Réseau Canopé,cndp,reseau canope,CNDP;Réseau Canopé,cndp;reseau canope
SIREN,218501518,2,2,5,12,6-20,COMMUNE DE MORTAGNE SUR SEVRE,Commune de Mortagne sur Sèvre (85),commune de mortagne sur sevre,commune de mortagne sur sevre 85,COMMUNE DE MORTAGNE SUR SEVRE;Commune de Mortagne sur Sèvre (85),commune de mortagne sur sevre;commune de mortagne sur sevre 85
SIREN,547050146,2,2,3,12,6-20,SAEM ORYON,Oryon,saem oryon,oryon,Oryon;SAEM ORYON,oryon;saem oryon
SIREN,524007754,2,2,5,11,6-20,LOIRE ATLANTIQUE PÊCHE ET PLAISANCE,SAEML Loire Atlantique Pêche et Plaisance,loire atlantique peche et plaisance,saeml loire atlantique peche et plaisance,LOIRE ATLANTIQUE PÊCHE ET PLAISANCE;SAEML Loire Atlantique Pêche et Plaisance,loire atlantique peche et plaisance;saeml loire atlantique peche et plaisance
SIREN,200063196,2,2,4,11,6-20,Commune de Château du Loir,Commune nouvelle de Montval sur Loir,commune de chateau du loir,commune nouvelle de montval sur loir,Commune de Château du Loir;Commune nouvelle de Montval sur Loir,commune de chateau du loir;commune nouvelle de montval sur loir
SIREN,200073112,2,2,5,11,6-20,CC SUD SARTHE,Communauté de communes Sud Sarthe,cc sud sarthe,communaute de communes sud sarthe,CC SUD SARTHE;Communauté de communes Sud Sarthe,cc sud sarthe;communaute de communes sud sarthe
SIREN,248500563,2,2,5,11,6-20,CC Vendée Sèvre Autise,Communauté de Communes Vendée Sèvre Autise (85),cc vendee sevre autise,communaute de communes vendee sevre autise 85,CC Vendée Sèvre Autise;Communauté de Communes Vendée Sèvre Autise (85),cc vendee sevre autise;communaute de communes vendee sevre autise 85
SIREN,174404608,2,2,3,11,6-20,MINISTERE DE LA CULTURE,Direction régionale des affaires culturelles du Pays de la Loire,ministere de la culture,direction regionale des affaires culturelles du pays de la loire,Direction régionale des affaires culturelles du Pays de la Loire;MINISTERE DE LA CULTURE,direction regionale des affaires culturelles du pays de la loire;ministere de la culture
