environment_family,environment,horizon_months,horizon_label,source_universe,stratum_dim,stratum_value,n_sources,zero_candidate_rate,mean_candidate_count,median_candidate_count,p75_candidate_count,p90_candidate_count,p95_candidate_count,p99_candidate_count,max_candidate_count,median_time_to_first_candidate_days,p90_time_to_first_candidate_days,median_candidate_notice_family_count,p90_candidate_notice_family_count,cap_reached_rate,median_top1_top2_similarity_margin,buyer_identifier_source,buyer_key_type,buyer_activity_tier,schema_family,publication_year,cpv_division,duration_availability,digital_segment
buyer_compatible_environment,same_normalized_name,60,future_60m,all_appel_offre_sources,schema_family,EFORMS,6821,0.10687582465914089,75.66735082832429,18.0,87.0,238.0,347.0,671.8000000000002,853,7.0,92.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_normalized_name,60,future_60m,all_appel_offre_sources,schema_family,LEGACY,51471,0.05144644557129257,227.41314526626644,67.0,273.0,633.0,1170.0,1753.0,1897,7.0,91.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siren,6,future_6m,all_appel_offre_sources,schema_family,EFORMS,6821,0.3222401407418267,19.63260518985486,4.0,20.0,70.0,107.0,151.0,207,8.0,77.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siren,6,future_6m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8397738532377456,4.090458704901789,0.0,0.0,7.0,32.0,82.0,144,9.0,84.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siren,12,future_12m,all_appel_offre_sources,schema_family,EFORMS,6821,0.30318135170796073,32.78258319894444,6.0,29.0,122.0,199.0,272.0,304,8.0,91.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siren,12,future_12m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8334207612053389,7.916185813370636,0.0,0.0,13.0,62.0,156.0,250,10.0,104.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siren,24,future_24m,all_appel_offre_sources,schema_family,EFORMS,6821,0.2987831696232224,46.04794018472365,7.0,37.0,147.0,284.0,408.8000000000002,465,9.0,94.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siren,24,future_24m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8299625031571176,14.407141885722057,0.0,0.0,22.0,115.0,275.0,467,11.0,119.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siren,36,future_36m,all_appel_offre_sources,schema_family,EFORMS,6821,0.29848995748423984,47.623075795337925,7.0,38.0,152.0,291.0,458.0,513,9.0,94.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siren,36,future_36m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8286025140370306,19.7718521108974,0.0,0.0,30.0,158.0,381.0,607,11.0,126.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siren,60,future_60m,all_appel_offre_sources,schema_family,EFORMS,6821,0.29848995748423984,47.623075795337925,7.0,38.0,152.0,291.0,458.0,513,9.0,94.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siren,60,future_60m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8273396669969497,26.585883312933497,0.0,0.0,36.0,204.0,544.3000000000029,831,11.0,133.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siret,6,future_6m,all_appel_offre_sources,schema_family,EFORMS,6821,0.33147632311977715,18.75311537897669,3.0,19.0,66.0,105.0,151.0,207,8.0,82.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siret,6,future_6m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8410561286938276,3.9575294826212817,0.0,0.0,6.0,31.0,81.0,144,10.0,87.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siret,12,future_12m,all_appel_offre_sources,schema_family,EFORMS,6821,0.310218443043542,31.241460196452135,5.0,27.0,115.0,187.0,272.0,304,9.0,97.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siret,12,future_12m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8345670377494123,7.648850809193527,0.0,0.0,12.0,62.0,155.0,250,11.0,108.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siret,24,future_24m,all_appel_offre_sources,schema_family,EFORMS,6821,0.3053804427503299,43.82671162586131,6.0,33.0,142.0,275.0,408.0,465,9.0,102.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siret,24,future_24m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8310116376211848,13.877736978104176,0.0,0.0,20.0,110.0,270.0,467,11.0,123.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siret,36,future_36m,all_appel_offre_sources,schema_family,EFORMS,6821,0.3050872306113473,45.343204808679076,6.0,34.0,145.0,281.0,447.8000000000002,513,9.0,102.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siret,36,future_36m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8296127916690952,18.975869907326455,0.0,0.0,27.0,150.0,366.0,607,12.0,131.0,,,0.0,,,,,LEGACY,,,,
buyer_compatible_environment,same_siret,60,future_60m,all_appel_offre_sources,schema_family,EFORMS,6821,0.3050872306113473,45.343204808679076,6.0,34.0,145.0,281.0,447.8000000000002,513,9.0,102.0,,,0.0,,,,,EFORMS,,,,
buyer_compatible_environment,same_siret,60,future_60m,all_appel_offre_sources,schema_family,LEGACY,51471,0.8284470867090206,25.48174700316683,0.0,0.0,32.0,190.0,529.0,831,12.0,139.0,,,0.0,,,,,LEGACY,,,,
production_candidate_environment,production_boamp_only,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,schema_family,EFORMS,211,0.5639810426540285,1.7630331753554502,0.0,2.0,7.0,8.0,9.900000000000006,14,85.0,242.70000000000002,0.0,6.0,0.0,0.061678641357739705,,,,EFORMS,,,,
production_candidate_environment,production_boamp_only,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,schema_family,LEGACY,2948,0.6119402985074627,1.955563093622795,0.0,2.0,6.0,10.0,22.0,30,1158.0,1527.4,0.0,6.0,0.0,0.0841898273321493,,,,LEGACY,,,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,schema_family,EFORMS,211,0.46919431279620855,2.8578199052132702,1.0,4.0,9.0,14.5,20.700000000000017,22,75.5,251.10000000000005,1.0,8.0,0.0,0.0724076596894431,,,,EFORMS,,,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,schema_family,LEGACY,2948,0.5278154681139756,2.5864993215739482,0.0,3.0,8.0,14.0,22.0,30,1258.5,1524.9,0.0,7.0,0.0,0.0787721837244661,,,,LEGACY,,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2015,4362,0.0,3501.0804676753783,3493.0,3635.0,3726.0,3744.0,3804.0,3830,1.0,3.0,,,0.0,,,,,,2015.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2016,4957,0.0,3556.414161791406,3566.0,3665.0,3737.0,3760.0,3817.0,3820,1.0,1.0,,,0.0,,,,,,2016.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2017,5039,0.0,3589.130581464576,3595.0,3657.0,3841.0,3876.0,3889.0,3896,1.0,1.0,,,0.0,,,,,,2017.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2018,5121,0.0,3704.9998047256395,3635.0,3896.0,4023.0,4051.0,4088.0,4181,1.0,1.0,,,0.0,,,,,,2018.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2019,5506,0.0,3861.1541954231748,3821.0,3931.0,4248.0,4314.0,4332.0,4342,1.0,1.0,,,0.0,,,,,,2019.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2020,4679,0.0,3532.394742466339,3511.0,3800.0,3854.0,3866.0,3890.0,3932,1.0,1.0,,,0.0,,,,,,2020.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2021,5029,0.0,3718.3557367269837,3677.0,3840.0,3992.0,4003.0,4015.0,4096,1.0,1.0,,,0.0,,,,,,2021.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2022,5106,0.0,3881.8993341167256,3876.0,4001.0,4105.0,4189.0,4227.0,4236,1.0,1.0,,,0.0,,,,,,2022.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2023,5209,0.0,3996.912651180649,3997.0,4070.0,4223.0,4295.0,4333.0,4339,1.0,1.0,,,0.0,,,,,,2023.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2024,5305,0.0,3850.045051837889,3802.0,4029.0,4113.0,4142.0,4174.0,4188,1.0,1.0,,,0.0,,,,,,2024.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2025,5483,0.0,3739.179463797191,3723.0,3852.0,4123.0,4231.0,4269.0,4277,1.0,1.0,,,0.0,,,,,,2025.0,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,publication_year,2026,2496,0.0,1752.6935096153845,1712.0,2667.0,3260.0,3462.0,3560.0,3582,1.0,1.0,,,0.0,,,,,,2026.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2015,4362,0.0,7000.765474552957,6986.0,7016.0,7161.0,7181.0,7224.0,7228,1.0,3.0,,,0.0,,,,,,2015.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2016,4957,0.0,7135.573330643534,7157.0,7191.0,7214.0,7222.0,7241.399999999996,7278,1.0,1.0,,,0.0,,,,,,2016.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2017,5039,0.0,7149.581464576305,7142.0,7179.0,7212.0,7226.0,7240.0,7245,1.0,1.0,,,0.0,,,,,,2017.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2018,5121,0.0,7570.290763522749,7606.0,7766.0,7797.0,7808.0,7824.0,7838,1.0,1.0,,,0.0,,,,,,2018.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2019,5506,0.0,7431.958227388303,7460.0,7748.0,7824.0,7835.0,7846.0,7861,1.0,1.0,,,0.0,,,,,,2019.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2020,4679,0.0,7179.079290446677,7165.0,7365.0,7409.0,7423.0,7436.0,7451,1.0,1.0,,,0.0,,,,,,2020.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2021,5029,0.0,7513.300457347385,7539.0,7590.0,7658.0,7682.0,7724.0,7734,1.0,1.0,,,0.0,,,,,,2021.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2022,5106,0.0,7854.969251860556,7812.0,7991.0,8042.0,8055.0,8075.0,8091,1.0,1.0,,,0.0,,,,,,2022.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2023,5209,0.0,7837.1597235553845,7867.0,7973.0,8036.0,8063.0,8090.0,8107,1.0,1.0,,,0.0,,,,,,2023.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2024,5305,0.0,7732.187935909519,7734.0,7785.0,7823.200000000003,7839.0,7860.0,7866,1.0,1.0,,,0.0,,,,,,2024.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2025,5483,0.0,6565.93452489513,7112.0,7490.5,7670.0,7729.0,7764.0,7815,1.0,1.0,,,0.0,,,,,,2025.0,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,publication_year,2026,2496,0.0,1754.5180288461538,1712.0,2667.0,3260.0,3462.0,3653.0,3717,1.0,1.0,,,0.0,,,,,,2026.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2015,4362,0.0,14180.299403943145,14170.0,14207.0,14258.0,14275.0,14300.0,14312,1.0,3.0,,,0.0,,,,,,2015.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2016,4957,0.0,14307.085737341135,14312.0,14354.0,14401.0,14415.0,14448.0,14484,1.0,1.0,,,0.0,,,,,,2016.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2017,5039,0.0,14738.639214129787,14740.0,14925.0,14976.0,15000.0,15058.0,15076,1.0,1.0,,,0.0,,,,,,2017.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2018,5121,0.0,15013.929701230229,15027.0,15116.0,15189.0,15213.0,15254.8,15273,1.0,1.0,,,0.0,,,,,,2018.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2019,5506,0.0,14621.018343625135,14618.0,14755.0,14818.0,14851.0,14895.0,14925,1.0,1.0,,,0.0,,,,,,2019.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2020,4679,0.0,14717.477879888866,14726.0,14979.0,15089.0,15100.0,15129.0,15143,1.0,1.0,,,0.0,,,,,,2020.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2021,5029,0.0,15390.682441837344,15352.0,15601.0,15721.0,15763.0,15819.0,15826,1.0,1.0,,,0.0,,,,,,2021.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2022,5106,0.0,15715.093027810419,15719.0,15760.0,15799.0,15820.0,15851.0,15868,1.0,1.0,,,0.0,,,,,,2022.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2023,5209,0.0,15589.090228450757,15624.0,15687.0,15716.0,15733.0,15758.0,15766,1.0,1.0,,,0.0,,,,,,2023.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2024,5305,0.0,14287.978699340245,14866.0,15180.0,15324.0,15374.0,15406.0,15416,1.0,1.0,,,0.0,,,,,,2024.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2025,5483,0.0,7631.208462520518,7676.0,9519.0,10676.0,11083.0,11389.0,11522,1.0,1.0,,,0.0,,,,,,2025.0,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,publication_year,2026,2496,0.0,1754.5180288461538,1712.0,2667.0,3260.0,3462.0,3653.0,3717,1.0,1.0,,,0.0,,,,,,2026.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2015,4362,0.0,21327.414488766623,21317.0,21362.0,21439.0,21466.0,21509.0,21546,1.0,3.0,,,0.0,,,,,,2015.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2016,4957,0.0,21877.430098850113,21912.0,22092.0,22179.0,22193.0,22221.0,22243,1.0,1.0,,,0.0,,,,,,2016.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2017,5039,0.0,22164.6072633459,22171.0,22274.0,22346.0,22398.0,22440.0,22445,1.0,1.0,,,0.0,,,,,,2017.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2018,5121,0.0,22186.787150947082,22202.0,22235.0,22265.0,22281.0,22303.0,22327,1.0,1.0,,,0.0,,,,,,2018.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2019,5506,0.0,22132.76861605521,22144.0,22177.0,22208.0,22228.0,22266.0,22311,1.0,1.0,,,0.0,,,,,,2019.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2020,4679,0.0,22577.089976490704,22536.0,22973.0,23130.0,23156.0,23182.0,23190,1.0,1.0,,,0.0,,,,,,2020.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2021,5029,0.0,23230.397096838336,23229.0,23297.0,23331.0,23353.0,23396.0,23427,1.0,1.0,,,0.0,,,,,,2021.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2022,5106,0.0,23446.42812377595,23446.0,23468.0,23486.0,23498.0,23513.0,23520,1.0,1.0,,,0.0,,,,,,2022.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2023,5209,0.0,22120.144941447496,22728.0,23195.0,23339.0,23375.0,23421.0,23448,1.0,1.0,,,0.0,,,,,,2023.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2024,5305,0.0,15304.904052780395,15365.0,17149.0,18235.00000000001,18594.0,18944.0,19067,1.0,1.0,,,0.0,,,,,,2024.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2025,5483,0.0,7631.208462520518,7676.0,9519.0,10676.0,11083.0,11389.0,11522,1.0,1.0,,,0.0,,,,,,2025.0,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,publication_year,2026,2496,0.0,1754.5180288461538,1712.0,2667.0,3260.0,3462.0,3653.0,3717,1.0,1.0,,,0.0,,,,,,2026.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2015,4362,0.0,36313.81017881705,36252.0,36482.25,36596.0,36622.0,36646.0,36673,1.0,3.0,,,0.0,,,,,,2015.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2016,4957,0.0,36472.46661287069,36488.0,36582.0,36615.0,36621.0,36640.0,36660,1.0,1.0,,,0.0,,,,,,2016.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2017,5039,0.0,36849.54673546339,36871.0,36933.0,37056.0,37096.0,37153.0,37186,1.0,1.0,,,0.0,,,,,,2017.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2018,5121,0.0,37559.32024995118,37532.0,37812.0,37923.0,37971.0,38009.0,38065,1.0,1.0,,,0.0,,,,,,2018.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2019,5506,0.0,37831.61096985107,37823.0,37902.0,37969.0,37989.0,38073.0,38093,1.0,1.0,,,0.0,,,,,,2019.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2020,4679,0.0,38143.07950416756,38149.0,38438.0,38527.0,38537.0,38545.0,38558,1.0,1.0,,,0.0,,,,,,2020.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2021,5029,0.0,37531.671902962815,38089.0,38331.0,38501.0,38518.0,38536.0,38549,1.0,1.0,,,0.0,,,,,,2021.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2022,5106,0.0,31066.81981981982,31130.0,32998.0,34033.0,34393.0,34760.0,34874,1.0,1.0,,,0.0,,,,,,2022.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2023,5209,0.0,23129.871952390095,23174.0,25098.0,26274.0,26689.0,27055.0,27163,1.0,1.0,,,0.0,,,,,,2023.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2024,5305,0.0,15304.904052780395,15365.0,17149.0,18235.00000000001,18594.0,18944.0,19067,1.0,1.0,,,0.0,,,,,,2024.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2025,5483,0.0,7631.208462520518,7676.0,9519.0,10676.0,11083.0,11389.0,11522,1.0,1.0,,,0.0,,,,,,2025.0,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,publication_year,2026,2496,0.0,1754.5180288461538,1712.0,2667.0,3260.0,3462.0,3653.0,3717,1.0,1.0,,,0.0,,,,,,2026.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2015,4362,0.10797799174690509,26.5259055479138,12.0,37.0,69.0,94.94999999999982,171.39000000000033,209,7.0,68.0,,,0.0,,,,,,2015.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2016,4957,0.09158765382287674,29.81904377647771,11.0,38.0,72.0,163.0,214.0,222,8.0,73.0,,,0.0,,,,,,2016.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2017,5039,0.08612820003969042,31.137725739233975,15.0,39.0,72.0,163.0,216.0,230,7.0,69.0,,,0.0,,,,,,2017.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2018,5121,0.08670181605155243,35.81976176528022,16.0,42.0,98.0,193.0,225.0,235,7.0,66.0,,,0.0,,,,,,2018.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2019,5506,0.07918634217217581,33.02960406828914,16.0,46.0,84.0,133.0,204.7499999999991,237,7.0,62.0,,,0.0,,,,,,2019.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2020,4679,0.069245565291729,31.279119469972215,16.0,41.0,93.0,121.0,180.0,189,7.0,61.0,,,0.0,,,,,,2020.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2021,5029,0.09127063034400477,24.51978524557566,12.0,33.0,67.0,98.0,146.0,187,7.0,67.0,,,0.0,,,,,,2021.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2022,5106,0.11261261261261261,22.02056404230317,8.0,30.0,73.0,98.0,112.0,123,10.0,78.0,,,0.0,,,,,,2022.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2023,5209,0.12881551161451335,20.15070071030908,7.0,25.0,65.0,89.0,118.92000000000007,144,10.0,77.0,,,0.0,,,,,,2023.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2024,5305,0.1704052780395853,21.09990574929312,6.0,24.0,66.60000000000036,104.0,157.0,207,10.0,84.0,,,0.0,,,,,,2024.0,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,publication_year,2025,5483,0.16195513405070217,21.11015867225971,7.0,28.0,67.0,98.0,111.0,119,9.0,81.0,,,0.0,,,,,,2025.0,,,
