buyer_key,n_notices
NAME:ministre de l economie des finances et de la souverainete industrielle et numerique secretariat general service de l immobilier et de l environnement professionnel sous-direction de l immobilier et du cadre de vie bureau immobilier et maitrise d ouvrage antenne de nantes,1
NAME:ministere ou tout autre autorite nationale ou federale y compris leurs subdivisions regionales ou locales,1
SIRET:21440051700014,1
NAME:ministere de l economie des finances et de l industrie,1
NAME:ministere de l ecologie,1
NAME:megalis,1
NAME:mediatheque,1
NAME:mdph72,1
NAME:mauges energies,1
NAME:mas fraiche pasquier,1
NAME:ministere de la justice et des liberte,1
NAME:ddfip de la sarthe,1
NAME:ddfip de la charente,1
NAME:minarm dmae,1
NAME:mfr la meignanne 49,1
NAME:mfr ifacom,1
NAME:meteo-france,1
NAME:ministere de l interieur - region de gendarmerie de bretagne,1
NAME:commune de curzon,1
NAME:mindef sca cescof,1
NAME:mindef air siae aia cf,1
NAME:minarm sca pfc brest,1
NAME:mariie de langon,1
NAME:marennes oleron tv,1
NAME:marches securises,1
NAME:marches de travaux,1
NAME:marche public de maitrise d oeuvre,1
NAME:marche de travaux,1
NAME:marche de services,1
NAME:marche de fourniture pour le cerema,1
NAME:commune de givrand,1
NAME:commune de gennes-val-de-loire,1
SIRET:21440057400015,1
SIRET:21440053300011,1
SIRET:21440156400015,1
SIRET:21440136600056,1
SIRET:21440113500014,1
NAME:maitrise d oeuvre zone d activites economiques zae,1
NAME:maitrise d oeuvre operateur de solutions et dispositif essentiel du deploiement des services de l assurance maladie via les industriels fournisseurs de solutions aux professionnels de sante,1
NAME:maitrise d oeuvre dragage port,1
NAME:maitre d ouvrage mairie d indre - adresse avenue de la loire - 44610 indre mandataire agissant au nom et pour le compte du maitre d ouvrage nantes metropole amenagement adresse 2 avenue carnot - bp 50906 44009 nantes cedex 1,1
NAME:mairie des portes du coglais,1
NAME:maison familiale rurale puy sec,1
NAME:maison familiale rurale d education et,1
NAME:maison familiale rurale 85,1
NAME:maison de retraite,1
NAME:mairie thorigne d anjou,1
NAME:mairie thimert gatelles,1
SIRET:21440164800016,1
NAME:commune de damgan,1
NAME:commune de conge sur orne,1
NAME:commune de conflans sur anille,1
NAME:commune de durtal,1
NAME:mairie st lyphard,1
NAME:mairie saint-avertin,1
NAME:mairie montreuil le henri,1
NAME:mairie herbignac,1
NAME:delegataire de service public,1
NAME:ddtm14,1
NAME:ddtm-29,1
NAME:ddtm de la manche,1
NAME:ddt de meurthe-et-moselle,1
NAME:ddt 53,1
NAME:commune de duneau,1
NAME:commune de dreffeac,1
NAME:commune de douillet le joly,1
NAME:mairie et ccas de coueron,1
NAME:mairie esvres sur indre,1
NAME:mairie des sorinieres 49 rue georges clemenceau 44840 les sorineres siret 214 401 986 00010,1
NAME:mairie des sorinieres 49 rue georges clemenceau 44840,1
NAME:mairie de villejuif,1
NAME:mairie de venansault,1
NAME:mairie de vaiges,1
NAME:mairie de st-herblain,1
NAME:mairie de spay,1
NAME:mairie de serazereux,1
SIRET:21490125800019,1
SIRET:21490048200016,1
SIRET:21490042500015,1
SIRET:21490041700012,1
NAME:commune de corze 49,1
NAME:commune de conlie,1
NAME:dgac dsna,1
NAME:destination domfront bagnoles,1
NAME:cci normandie,1
SIRET:21490214000018,1
SIRET:21490002900015,1
SIRET:21440223200018,1
NAME:arradon,1
NAME:arosha,1
SIRET:21490257900017,1
SIRET:21490241300019,1
SIRET:21490215700012,1
NAME:commune de chavagnes en paillers,1
NAME:commune de chauray,1
NAME:commune de chauche 85,1
NAME:commune de chatillon sur colmont,1
NAME:centre hospitalier du mans pour le compte du groupement hospitalier de territoire de la sarthe ght 72,1
NAME:asad du val de saire,1
NAME:asa brehal,1
NAME:as vallee du lay,1
SIRET:21530125000019,1
NAME:commune de chateauneuf-en-thymerais,1
NAME:commune de courgains,1
NAME:commune de coupvray,1
NAME:commune de coulonge,1
NAME:commune de couetron-au-perche,1
NAME:mairie machecoul-saint-meme,1
NAME:mairie les touches,1
NAME:mairie les portes du coglais,1
NAME:mairie le genest-saint-isle,1
NAME:mairie la riche,1
NAME:dgac-dsna-dsr-sdfi-dsa-pa,1
NAME:dgac snia,1
NAME:assistance publique - hopitaux de paris,1
NAME:assemblee nationale,1
NAME:ass usagers restaurant cfp chateau olo,1
NAME:ass synd d irrigation des chambons,1
NAME:mairie de sansais,1
NAME:mairie de sainte-helene,1
NAME:mairie de voivres les le mans,1
NAME:mairie de saint-aignan de grand lieu,1
NAME:mairie de saint paterne-le chevaine,1
NAME:mairie de savennieres,1
NAME:cd22-2024-spnb2-lo,1
NAME:cctoval,1
NAME:ccsmg,1
NAME:ccse - petite enfance,1
NAME:cclla1,1
NAME:ascrif,1
SIRET:21530061700010,1
SIRET:21490355100015,1
NAME:cci region pays de la loire,1
NAME:centre hospitalier du mans - etablissement support du ght 72,1
NAME:centre hospitalier du mans - eta support du ght 72,1
NAME:centre hospitalier departemental de vendee - site de la roche sur yon,1
NAME:centre hospitalier de saumur - etablissement partie au ght 49,1
NAME:centre hospitalier de redon,1
NAME:mairie de saint arnoult en yvelines,1
NAME:mairie de ruffec 16,1
NAME:mairie de rou-marson,1
NAME:mairie de sainte gemme,1
NAME:mairie de sainte anne sur brivet,1
SIRET:21490269400014,1
SIRET:21560126100013,1
SIRET:21560107100016,1
NAME:mairie de saint mars de coutais,1
NAME:mairie de saint lyphard,1
SIRET:21600343400018,1
SIRET:21560250900014,1
SIRET:21560206100016,1
SIRET:21560055200016,1
SIRET:21560053700017,1
SIRET:21560034700011,1
SIRET:21550051500019,1
SIRET:21530152400017,1
SIRET:21720036900015,1
SIRET:21720026000016,1
SIRET:21720009600014,1
SIRET:21680375900010,1
NAME:commune de chanteloup les vignes,1
NAME:commune de change,1
SIRET:21720040100016,1
SIRET:21720210000012,1
NAME:commune de chalonnes sur loire,1
NAME:commune de cire d aunis,1
NAME:commune de chitenay,1
NAME:commune de cherance,1
NAME:mairie de saint-sauvant,1
NAME:mairie de saint-pierre,1
NAME:mairie de saint-andre des eaux 5 place de la mairie 44117 saint-andre des eaux,1
NAME:mairie de plougrescant,1
NAME:mairie de ploueze,1
NAME:mairie de pleubian,1
NAME:mairie de plerin siret 212 201 875 00011,1
NAME:mairie de plerin,1
NAME:mairie de piriac,1
NAME:mairie de pipriac,1
SIRET:21720053400014,1
NAME:mairie de quelaines saint gault,1
NAME:mairie de mareil sur loir,1
NAME:mairie de maillezais,1
NAME:mairie de liffre,1
NAME:mairie de landevieille,1
NAME:mairie de la trinite,1
NAME:mairie de saint joachim,1
NAME:mairie de saint gildas des bois - 44530 -,1
NAME:mairie de saint colomban,1
NAME:mairie de notre dame du pe,1
NAME:mairie de noirmoutier-en-l ile,1
NAME:mairie de noirmoutier en l ile,1
NAME:mairie de montreuil-juigne,1
NAME:mairie de monce en belin,1
SIRET:21720046800015,1
SIRET:21720175500014,1
NAME:mairie de la plaine sur mer,1
NAME:mairie de pierrefitte-sur-seine,1
NAME:mairie de pernay,1
NAME:mairie de parigne l eveque,1
NAME:mairie de la meziere,1
NAME:mairie de la fontaine saint martin,1
NAME:mairie de la flocelliere,1
NAME:mairie de la chapelle launay,1
NAME:mairie de la chapelle aux choux,1
SIRET:21720149000018,1
SIRET:21720268800016,1
SIRET:21720267000014,1
SIRET:21720260500010,1
SIRET:21560177400015,1
SIRET:21720133400018,1
SIRET:21720324900016,1
SIRET:21720253000010,1
SIRET:21720215900059,1
NAME:mairie de guenrouet,1
NAME:mairie de grand champ,1
NAME:mairie de gourhel,1
NAME:mairie de maze-milon,1
NAME:destination angers,1
NAME:departement de maine-et-loire hotel du departement difaje scpa dm cs 94104 49941 angers cedex 9,1
NAME:departement de maine-et-loire hotel du departement - difaje-scpa cs 94104 - 49941 angers cedex 9,1
NAME:dir inter reg protection judiciaire je,1
SIRET:21720375100011,1
SIRET:21720193800016,1
SIRET:21720188800013,1
SIRET:21720185400015,1
SIRET:21720183900016,1
NAME:commune de bressuire,1
NAME:commune de brain sur allonnes 49,1
NAME:commune de chateau gontier sur mayenne,1
NAME:commune de chateau du loir,1
NAME:mairie de creully sur seulles,1
NAME:mairie de courlay,1
NAME:mairie de courchamps,1
NAME:mairie de chauffours,1
NAME:mairie de chateauneuf sur sarthe,1
NAME:mairie de chanteloup,1
NAME:mairie de cesson-sevigne,1
NAME:mairie de cadaujac 3 place de l eglise 33140 cadaujac,1
NAME:mairie de brissac loire aubance,1
NAME:mairie de brain sur allonnes,1
NAME:commune de chanverrie,1
NAME:commune de chantonnay service developpement communal,1
SIRET:21850118700015,1
SIRET:21850117900012,1
SIRET:21720271200048,1
SIRET:21850006400066,1
SIRET:21850004900018,1
SIRET:21792007300012,1
SIRET:21790213900013,1
NAME:mairie de ferce sur sarthe,1
NAME:mairie de fegreac,1
NAME:celadon,1
NAME:cdg 56,1
NAME:cdc du pays loudunais,1
NAME:cdc du pays des brieres et du gesnois,1
SIRET:21790003400018,1
SIRET:21780311300018,1
SIRET:21770294300010,1
SIRET:21850070000016,1
SIRET:21850062700011,1
SIRET:21850046000017,1
SIRET:21850038700012,1
SIRET:21850031200010,1
NAME:cdc du bocage cenomans,1
NAME:mairie de chepniers,1
NAME:dgddi,1
NAME:dgampa,1
NAME:direction des douanes de rouen,1
NAME:direction departementale des territoires et de la mer de l herault,1
NAME:direction departementale des territoires et de la mer ddtm - ille-et-vilaine,1
NAME:direction departementale des finances publiques d indre-et-loire,1
NAME:direction departementale des finances publiques d indre et loire,1
NAME:direction departementale cohesion soc,1
NAME:mairie d esnandes,1
NAME:mairie de beaulieu-sur-layon,1
SIRET:21850129400019,1
SIRET:21850128600130,1
SIRET:21850208600059,1
SIRET:21850206000013,1
SIRET:21850103900018,1
SIRET:21850101300013,1
SIRET:21850100500019,1
SIRET:21850089000189,1
SIRET:21850089000015,1
SIRET:21850083300015,1
SIRET:21850167400012,1
NAME:commune de boqueho,1
NAME:commune de bonneuil sur marne,1
NAME:commune de bois-de-cene,1
NAME:commune de bois plage en re,1
NAME:commune de bellevigne en layon,1
NAME:commune de carnoux-en-provence,1
NAME:commune de carnac,1
NAME:commune de carentoir,1
NAME:commune de cande,1
NAME:commune de bruyeres et montberault,1
NAME:mairie d aubuigny-les-clouzeaux,1
NAME:mairie d asserac,1
NAME:mairie d argentonnay,1
NAME:mairie d 039 avessac,1
NAME:lycee professionnel leonard de vinci,1
NAME:lycee professionnel francis jammes,1
NAME:mairie de bouchemaine 5 quai de la noe 49080 bouchemaine,1
NAME:mairie de beville le comte,1
NAME:mairie de berthenay,1
NAME:mairie de benet,1
SIRET:22370001400010,1
SIRET:21973304500013,1
SIRET:21930066200018,1
SIRET:21930007600011,1
NAME:arml association regionale des missions locales des pays de la loire,1
NAME:armement des phares et balises 2 rue de kerivoal cs 93039 29334 quimper cedex quimper tel 33 2 99 33 43 65 www ecologie gouv fr,1
NAME:armement des phares et balises 2 rue de kerivoal - cs 93039 - 29334 quimper cedex tel 0290085524 - fax 0298987225 mel apb dam dgitm developpement-durable gouv fr siret 130 003 213 00027,1
NAME:are-bordeaux,1
NAME:aqta energies,1
NAME:apis-gene,1
NAME:apij - agence immobiliere pour l immobilier de la justice,1
SIRET:21850302700011,1
SIRET:21850298700017,1
SIRET:21850295300019,1
SIRET:21850291200015,1
NAME:commune de blanzac les matha,1
SIRET:21850216900012,1
SIRET:21850210200013,1
SIRET:22380001200013,1
NAME:mairie de basse goulaine,1
NAME:mairie d indre - adresse avenue de la loire - 44610 indre,1
NAME:dir de la secu de l aviation civ ouest,1
NAME:dir ctrale du recrutement form pol nal,1
NAME:dinan habitat,1
NAME:dinan agglomeration,1
NAME:lycee polyvalent joubert- maillard,1
NAME:lycee pierre gilles de gennes,1
NAME:lycee nelson mandela,1
NAME:lycee livet,1
NAME:lycee international de palaiseau paris saclay etablissement public local d enseignement,1
NAME:lycee general techno fernand renaudeau,1
NAME:mairie bouchamps-les-craon,1
SIRET:21910477500016,1
SIRET:21860174800013,1
SIRET:21860045000017,1
SIRET:21850307600018,1
SIRET:21850304300018,1
SIRET:24350074100257,1
NAME:maire de carrouges,1
NAME:lycee sadi carnot jean bertin,1
NAME:lycee duplessis mornay,1
NAME:lycee des metiers chevrollier-greta-cfa 49,1
NAME:lpo nikola tesla,1
SIRET:24290079300066,1
NAME:chartres developpements immo 28,1
SIRET:21850264900013,1
SIRET:21850238300019,1
SIRET:21850221900015,1
NAME:commune de boulay-les-ifs,1
NAME:lotissement communal de la ville de soullans,1
NAME:lot aide a domicile,1
NAME:lycee professionnel de narce,1
NAME:lycee prof agricole jean marie bouloux,1
NAME:direction de l administration penitent,1
NAME:direction d administration centrale dgac,1
NAME:dir-nord-ouest,1
NAME:direction regionale des affaires culturelles des pays de la loire,1
NAME:direction prevention et gestion des dechets,1
NAME:direction interregionale des services penitentiaires de dijon,1
SIRET:24170045900035,1
SIRET:24140055500140,1
SIRET:24440040400012,1
SIRET:24370075400035,1
NAME:anjou bleu communaute 49,1
SIRET:24490080900016,1
NAME:angers loire metropole pour le compte du pole metropolitain loire angers 49,1
NAME:commune de bazoges en paillers,1
NAME:direction interregionale de la mer - nord atlantique manche ouest dirm namo,1
NAME:les sables d olonne plaisance,1
NAME:les rosiers sur loire,1
NAME:le poool,1
NAME:le maitre de l ouvrage est le centre regional des oeuvres universitaires et scolaires de nantes - pays de la loire 2 bd guy mollet - bp 52213 - 44322 nantes cedex 03,1
NAME:le logis breton,1
NAME:le groupement transamo mandataire la set intervient au nom et pour le compte du syndicat des mobilites de touraine smt dans le cadre du mandat de maitrise d ouvrage qui lui a ete notifie le 19 fevrier 2020 pour la realisation de la deuxieme ligne de tramway et ses composantes sur le territoire de la metropole tourangelle,1
NAME:chd vendee coordonnateur du groupement de commandes,1
NAME:chd vendee - etablissement support du ght vendee et pour le compte des etablissements composant sa direction commune,1
NAME:chd vendee - etablissement support du ght vendee - coordonnateur du groupement d autorites concedantes,1
NAME:charentes tourisme,1
NAME:charente-maritime tourisme,1
NAME:commune de bourgneuf en mauges,1
NAME:la soderec mandataire du chu de nantes,1
NAME:la roche-sur-yon agglomeration 85,1
NAME:commune de allieres,1
NAME:commune de allaire,1
NAME:commune d olivet 53 au benefice d un groupement de commande,1
SIRET:24440050300201,1
SIRET:24440043800101,1
SIRET:24440043800051,1
NAME:direction dep fin publiques mayenne,1
NAME:direction de l education,1
NAME:direction des operations de la dsna,1
NAME:dnid,1
NAME:dngcd service operationnel a competence nationale,1
NAME:disp dijon,1
NAME:la roche sur yon agglomeration,1
SIRET:24440040400103,1
NAME:centrale solaire de menee lambourg sas portee a par la carene et enr44,1
NAME:centrale solaire de bors de montmoreau,1
NAME:commune d asserac,1
NAME:commune d argentre,1
SIRET:24560041600102,1
NAME:commune d allonnes 49,1
NAME:commune - refection des etancheites de toitures terrasses,1
NAME:commune de avessac,1
NAME:commune de amne en champagne,1
NAME:la presente consultation porte sur les travaux de transformation de l ecole primaire des reformes en ecole maternelle et la mise en accessibilite de cette derniere,1
NAME:l opcommerce,1
NAME:institution interdepartementale du bassin de la sevre niortaise iibsn,1
NAME:institution interdep bsn de la sienne,1
NAME:institut de cancerologie de l ouest clcc,1
NAME:lanergie 2,1
NAME:labocea,1
NAME:amenagement,1
SIRET:24720046200031,1
NAME:commune d azay le rideau,1
NAME:commune d avoise,1
NAME:commune d authon-du-perche,1
NAME:direction inter-regionale de la mer,1
NAME:direction gestion et prevention des dechets,1
NAME:direction generale des services,1
NAME:direction generale des douanes et droits indirects musee national des douanes,1
NAME:direction finances publiques sarthe,1
NAME:inrae - centre bretagne normandie,1
NAME:centre de formation,1
NAME:centre d incendie et de secours,1
NAME:centre d action communale et sociale,1
NAME:centre culturel de rencontre d ambronay,1
NAME:centre communal d actions sociales,1
NAME:dreal des pays de loire,1
SIRET:24850009200189,1
SIRET:24830049300124,1
SIRET:24780055000052,1
SIRET:25440084900017,1
SIRET:25375310700023,1
NAME:amenagements scenographiques,1
NAME:amenagement du boulevard charles de gaulle - secteur tisserand a saint-herblain,1
NAME:amenagement de l avenue peccot des rues de solay et bastie en accompagnement du projet immobilier ilot neo,1
NAME:communaute de communes du val de braye,1
NAME:communaute de communes du val d huisn,1
NAME:commune - installation d ombrieres photovoltaiques,1
NAME:commune - amenagement sportif,1
NAME:communaute de communes vendee grand littoral 85 mandataire du groupement de commandes,1
NAME:amenagement d aires de jeux de plein air - groupement de commandes villes de nantes nantes metropole nantes metropole habitat,1
NAME:amenagement d aires de jeux de plein air,1
SIRET:25280205300048,1
NAME:alter services,1
NAME:alefpa,1
NAME:aip irve saint-nazaire,1
SIRET:25060187900035,1
SIRET:24850072000045,1
SIRET:24850058900069,1
NAME:centr hospitalier du mans - ets support du ght 72,1
NAME:cenovia energies,1
NAME:intercom severine,1
NAME:dirm memn,1
NAME:directrice regionale de l environnement de l amenagement et du logement des pays de la loire,1
NAME:direction regionale des finances publiques,1
NAME:dreal pays de la loire - etat,1
NAME:dreal nouvelle aquitaine,1
NAME:dreal na,1
NAME:communaute de communes pays belmontais,1
NAME:dreal basse-normandie,1
NAME:insa lyon,1
NAME:inrap,1
NAME:inrae sdar centre de recherche pays de la loire site de nantes 3 impasse yvette cauchois c s 71627 44316 nantes cedex 3,1
NAME:inrae pays de la loire site angers,1
NAME:inrae n-aquitaine-poitiers,1
NAME:informatique cdc,1
NAME:imt atlantique bretagne - pays de la loire,1
NAME:imt atantique,1
NAME:ifce service achats rout de troche 19230 arnac pompadour,1
NAME:ico saint herblain,1
NAME:communaute de communes loire layon aubance,1
SIRET:25350086200037,1
SIRET:25350086200029,1
SIRET:25290187100050,1
SIRET:25140530400030,1
SIRET:25490002000036,1
SIRET:25450200800025,1
SIRET:25440202700026,1
NAME:inserm dr grand ouest,1
NAME:insa rennes enseignement superieur et recherche,1
NAME:dirpjj grand centre,1
NAME:hopital pierre delaroche,1
NAME:hopital local le neubourg,1
NAME:hopital local de doue-la-fontaine,1
SIRET:25440159900017,1
SIRET:25530121000035,1
SIRET:25530121000019,1
SIRET:25350099500019,1
NAME:communaute de communes du pays de la g,1
NAME:communaute de communes du pays de blai,1
NAME:drihl,1
NAME:groupement de commandes nantes metropole coordonnateur ville de nantes,1
SIRET:26350007600017,1
NAME:chi lys hyrome - etablissement partie au ght49,1
NAME:chd vendee pour le compte du chlvo,1
NAME:communaute de communes du pays loudunais,1
NAME:inra - formation permanente nationale,1
NAME:groupement d interet public loire estuaire,1
NAME:hopital de la corniche angevine,1
NAME:hc republique nouvelle caledonie,1
NAME:habitation familiale et ses sccv,1
NAME:habitat17,1
NAME:habitat drouais 28,1
NAME:communaute de communes du pays de wissembourg,1
NAME:communaute de communes du pays de saint-fulgent - les essarts 85,1
SIRET:25232390200012,1
NAME:groupement ville de quimper - quimper bretagne occidentale- ccas de quimper- cias de quimper bretagne occidentale - sivalodet- sidepaq- symescoto,1
SIRET:26440028400057,1
SIRET:25850022200041,1
SIRET:25770297700022,1
SIRET:25720191300023,1
SIRET:25720146700020,1
SIRET:25720125100028,1
NAME:habitat 17 oph charente maritime,1
NAME:habitat 17 9-11 avenue de mulhouse 17000 la rochelle siret 271 700 031 00021,1
NAME:habitat 17 - office public de l habitat de la charente-maritime,1
NAME:ia gipafoc,1
NAME:dp-25-5,1
NAME:dnrfp,1
NAME:dsnj,1
NAME:dsna dti,1
NAME:drjscs bretagne,1
SIRET:26440006000036,1
SIRET:26340016000382,1
SIRET:26270293900014,1
SIRET:26170019900118,1
SIRET:25850696200040,1
SIRET:25850322600031,1
SIRET:25850181600023,1
SIRET:26440258700010,1
NAME:groupement de commande ville-ccas de cesson-sevigne mandataire coordonnateur ville de cesson-sevigne,1
NAME:groupement de commande set set energies set amenagement ge groupe set et gie groupe set dont la set est le coordonnateur du groupement 40 rue james watt 37200 tours,1
NAME:groupement d interet public vendee numerique,1
NAME:groupement d interet public pix,1
NAME:grand port maritime de rouen,1
NAME:grand port maritime de nantes st nazaire,1
NAME:guingamp communaute,1
NAME:gsbdd villacoublay,1
SIRET:26530315600011,1
SIRET:26530073100014,1
NAME:communaute de communes de la beauce,1
NAME:communaute de communes de l huisne sarthoise,1
NAME:chu d angers etablissement support du ght49,1
NAME:chu d angers etablissement support du ght 49,1
NAME:chu brest,1
NAME:chu angers ght 49,1
NAME:groupement de cooperation sociale et medico-sociale,1
NAME:dreal - division maitrise d ouvrage,1
NAME:drac des pays de la loire udap44,1
NAME:grand cubzaguais cnes de communes,1
NAME:gpt set fonctionnement,1
NAME:gpm de nantes saint-nazaire,1
NAME:groupement d interet public,1
SIRET:26440020100010,1
SIRET:26490031700027,1
SIRET:26490025900039,1
SIRET:26490018400013,1
SIRET:26450579300010,1
SIRET:26550095600068,1
NAME:greta de vendee,1
NAME:grdf service achats,1
NAME:grand-port maritime de nantes saint-nazaire,1
NAME:grand port maritime nantes st-nazaire service achats,1
NAME:gip pays de vannes,1
NAME:gip maison des adolescents,1
NAME:gip maffrais services,1
NAME:gip littoral aquitain,1
NAME:gip le concordia,1
NAME:gip form continue insert pr experience,1
NAME:gip esea nouvelle-aquitaine,1
NAME:chd vendee les oudairies 85925 la roche sur yon cedex 9,1
NAME:communaute de communes de parthenay-gatine,1
NAME:gip daifi,1
NAME:grand port maritime de bordeaux,1
NAME:centre de gestion de la fpt de vendee,1
NAME:centre de gestion de la fonction publique territoriale de la vendee 85,1
NAME:gigalis,1
NAME:gie sesam-vitale 5 boulevard marie et alexandre oyon 72019 le mans cedex 2,1
NAME:gie dragages-ports,1
NAME:gie c chartres ressources 28,1
NAME:giba 49,1
NAME:ght49 pour le centre de sante mentale angevin,1
SIRET:26500165100016,1
SIRET:26490499600016,1
SIRET:26490234700063,1
SIRET:26490042400013,1
NAME:dreal pays de la loire division maitrise d ouvrage,1
NAME:eau du pays de fougeres,1
NAME:centre hospitalier de pontorson,1
SIRET:26720132500029,1
NAME:agricampus laval,1
SIRET:26720028500018,1
SIRET:26720027700015,1
SIRET:26720023600011,1
SIRET:26720008700018,1
SIRET:26720007900015,1
SIRET:26690027300019,1
SIRET:26610604600011,1
SIRET:26610001500012,1
SIRET:26560025400014,1
SIRET:26850085700019,1
NAME:communaute d agglomeration de saint-nazaire carene,1
SIRET:28410006200025,1
SIRET:28350356300035,1
SIRET:28280036600027,1
SIRET:28170026000017,1
SIRET:26850075800019,1
SIRET:26850047700024,1
SIRET:26850034500023,1
SIRET:26850019600103,1
SIRET:26750045201928,1
NAME:ght 44,1
NAME:gestion d un port maritime,1
NAME:gip quartier numerique,1
NAME:drfip 35 rennes,1
NAME:dreets pdl,1
NAME:dreets des pays de la loire,1
NAME:dreal pays de la loire sial dmo,1
NAME:fourniture et livraison de jus de fruits bio pour les activites receptives de la ville de nantes,1
SIRET:26860002000013,1
SIRET:26850240800019,1
NAME:agence regionale sante de guyane,1
NAME:agence regionale de sante des pays de la loire,1
NAME:agence etudes urbaines region nantaise,1
NAME:agence du service civique,1
NAME:centre hospitalier de la corniche angevine,1
NAME:centre de gestion et de formation de polynesie francaise cgf,1
NAME:centre de gestion de loire-atlantique,1
NAME:gcs pole sanitaire cerdan,1
NAME:gcs pole maubreuil et la tourmaline,1
NAME:gcs construction,1
NAME:gcs blanchisserie lorraine nord,1
NAME:gcs bipv,1
NAME:agence de mutualisation des universite,1
SIRET:28530001800022,1
SIRET:31617316000102,1
SIRET:31587164001769,1
SIRET:31540017600055,1
NAME:communaute communes de parthenay-gatine,1
NAME:communaute communes canton de noyant,1
NAME:comite regional de la conchyliculture des pays de la loire,1
NAME:communaute de communes de guingamp,1
NAME:communaute de communes de chateau gontier 53,1
NAME:gendarmerie nationale commandement du soutien operationnel de la gendarmerie nationale comsopgn,1
NAME:centre des finances publiques,1
NAME:centre de sante mentale angevin membre du ght49,1
NAME:centre de sante mentale angevin - cesame,1
NAME:france travail bretagne,1
NAME:france education international,1
NAME:foyer de vie la madeleine,1
NAME:fondat region ouest ligue cancer,1
NAME:fonciere habitat et humanisme,1
NAME:fonciere d habitat et humanisme,1
NAME:fonciere chenelet,1
SIRET:33053465200178,1
SIRET:33031943500039,1
SIRET:33007580500060,1
SIRET:32802398100066,1
SIRET:32782217700025,1
SIRET:32579382600026,1
SIRET:26850102000021,1
SIRET:30136584700013,1
SIRET:29850146100016,1
SIRET:28910099200030,1
SIRET:28870852200017,1
SIRET:28760001900049,1
SIRET:31102091100013,1
SIRET:30995495600053,1
SIRET:30773610800043,1
SIRET:30698815500025,1
SIRET:30449785204226,1
SIRET:30213540500124,1
SIRET:33371027500061,1
NAME:fourniture et la livraison de lait infantile pour les enfants accueillis dans les multi accueils municipaux de la ville de nantes,1
NAME:formation numerique et bureautique,1
NAME:gendarmerie nationale - comsopgn - le blanc,1
NAME:gendarmerie nationale,1
NAME:gcsms siao 85,1
NAME:formation et accompagnement entreprises,1
NAME:formation et accompagnement des entreprises,1
NAME:fonds regional d art contemporain de bretagne,1
NAME:fondation open-c,1
SIRET:33758742200045,1
SIRET:33463197500102,1
SIRET:33397768400047,1
SIRET:32519287000039,1
SIRET:32340186900017,1
SIRET:32214823000319,1
SIRET:32065170600030,1
SIRET:32028144700039,1
SIRET:32021714401229,1
SIRET:31709924000044,1
SIRET:35004435000014,1
SIRET:34998526700039,1
SIRET:34749837000027,1
SIRET:34524526000038,1
SIRET:34258263200028,1
SIRET:31151044000028,1
NAME:college paul chevallier,1
NAME:college marie marvingt 44340 bouguenais,1
NAME:communaute d agglomeration clisson sevre et maine agglo,1
NAME:communaute d agglomeration,1
NAME:communaute communes pays gd fougeray,1
NAME:gcs,1
NAME:etablissement public du mont saint-michel,1
NAME:evenementiel,1
NAME:etude de programmation dans le cadre du projet de reamenagement du velodrome metropolitain marcel de provote de coueron,1
NAME:ets public medico social belna,1
NAME:ets public foncier local de la mayenne,1
NAME:ets public de sante mentale morbihan,1
NAME:etat prefecture de la mayenne,1
SIRET:34053956800030,1
SIRET:33980485800043,1
SIRET:33960966101244,1
SIRET:39065944900016,1
SIRET:43413249400023,1
SIRET:43181558800014,1
SIRET:33397510000061,1
SIRET:38919339200047,1
SIRET:38539255000047,1
SIRET:38247395700191,1
SIRET:38054121900131,1
SIRET:38041083700039,1
SIRET:38012986646850,1
SIRET:37975368400016,1
SIRET:37816807400029,1
SIRET:37779023300045,1
SIRET:37558070100023,1
NAME:com com coeur d estuaire,1
NAME:com cnes du pays d issoudun,1
NAME:edition impression et diffusion du catalogue de l exposition personnelle de anne et patrick poirier au musee d arts de nantes 22 mai - 30 aout 2026,1
NAME:edition impression et diffusion du catalogue de l exposition maternites archeologie du bien naitre au chronographe a reze du 9 avril 2026 au 10 janvier 2027,1
NAME:edf dp2d centrale de brennilis,1
SIRET:41244251900507,1
SIRET:44356638500011,1
SIRET:44295440000028,1
SIRET:41239723400177,1
SIRET:41126156300026,1
SIRET:40906598400018,1
SIRET:40845469200018,1
SIRET:40198097400042,1
SIRET:40028668800074,1
SIRET:39890731100045,1
SIRET:39344888100028,1
SIRET:39145592000044,1
SIRET:39111619100027,1
SIRET:47806779600084,1
SIRET:47789641900074,1
SIRET:47786555400091,1
SIRET:42868496300062,1
SIRET:42281009300068,1
SIRET:41902912900048,1
SIRET:41430964100044,1
SIRET:41247152600050,1
NAME:etat ministre de l economie des finances et de la souverainete industrielle et numerique secretariat general service de l immobilier et de l environnement professionnel sous-direction de l immobilier bureau immobilier et maitrise d ouvrage antenne de nantes,1
NAME:etat ministere de la transition ecologique et solidaire direction interdepartementale des routes ouest,1
NAME:etat ministere de la transition ecologique et de la cohesion des territoires direction interdepartementale des routes ouest,1
NAME:etat - ministere en charge des transports - diro,1
NAME:formation logiciels metiers,1
NAME:centre hospitalier de cholet etablissement partie au ght 49,1
NAME:centre hospitalier alphonse guerin,1
NAME:e n s m,1
NAME:esid de brest,1
