notice_family_id,family_size,n_calls,n_corrections,n_modifications,n_awards,n_cancellations,n_followups,first_date,last_date,n_schemas,n_notice_types,n_buyers,n_cpv,family_span_days,awards_per_call,family_pattern
NF001563,2,1,0,0,1,0,0,2015-05-12,2015-09-15,1,2,1,1,126,1.0,call_with_award
NF001564,2,1,0,0,1,0,0,2015-05-15,2015-12-21,1,2,1,1,220,1.0,call_with_award
NF001565,2,1,0,0,1,0,0,2015-05-15,2015-11-16,1,2,1,1,185,1.0,call_with_award
NF001566,2,1,0,0,1,0,0,2015-05-18,2015-09-25,1,2,1,1,130,1.0,call_with_award
NF001567,2,1,0,0,1,0,0,2015-05-19,2015-08-31,1,2,1,1,104,1.0,call_with_award
NF001568,2,1,0,0,1,0,0,2015-05-20,2015-11-04,1,2,1,1,168,1.0,call_with_award
NF001569,2,1,0,0,1,0,0,2015-05-26,2015-12-28,1,2,1,1,216,1.0,call_with_award
NF001570,1,1,0,0,0,0,0,2015-05-26,2015-05-26,1,1,1,1,0,0.0,single_notice
NF001571,1,1,0,0,0,0,0,2015-05-26,2015-05-26,1,1,1,1,0,0.0,single_notice
NF001572,1,1,0,0,0,0,0,2015-05-27,2015-05-27,1,1,1,1,0,0.0,single_notice
NF001573,1,1,0,0,0,0,0,2015-05-27,2015-05-27,1,1,1,1,0,0.0,single_notice
NF001574,2,1,0,0,1,0,0,2015-05-04,2015-08-07,1,2,1,0,95,1.0,call_with_award
NF001575,1,1,0,0,0,0,0,2015-05-06,2015-05-06,1,1,1,1,0,0.0,single_notice
NF001576,1,1,0,0,0,0,0,2015-05-06,2015-05-06,1,1,1,1,0,0.0,single_notice
NF001577,1,1,0,0,0,0,0,2015-05-07,2015-05-07,1,1,1,0,0,0.0,single_notice
NF001578,3,1,1,0,1,0,0,2015-05-13,2015-12-18,1,2,1,1,219,1.0,call_with_award
NF001579,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,0,0,0.0,single_notice
NF001580,2,1,0,0,1,0,0,2015-05-20,2015-08-13,1,2,1,1,85,1.0,call_with_award
NF001581,1,1,0,0,0,0,0,2015-05-22,2015-05-22,1,1,1,0,0,0.0,single_notice
NF001582,2,1,1,0,0,0,0,2015-05-26,2015-05-28,1,1,1,1,2,0.0,call_with_lifecycle_updates_no_award
NF001583,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,1,0,0.0,single_notice
NF001584,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,1,0,0.0,single_notice
NF001585,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001586,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001587,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001588,2,0,0,0,2,0,0,2015-05-04,2015-07-27,1,1,1,1,84,,award_without_observed_call
NF001589,1,0,0,0,1,0,0,2015-05-12,2015-05-12,1,1,1,1,0,,award_without_observed_call
NF001590,1,0,0,0,1,0,0,2015-05-12,2015-05-12,1,1,1,1,0,,award_without_observed_call
NF001591,1,0,0,0,1,0,0,2015-05-13,2015-05-13,1,1,1,1,0,,award_without_observed_call
NF001592,1,0,0,0,1,0,0,2015-05-13,2015-05-13,1,1,1,1,0,,award_without_observed_call
NF001593,1,0,0,0,1,0,0,2015-05-15,2015-05-15,1,1,1,1,0,,award_without_observed_call
NF001594,1,0,0,0,1,0,0,2015-05-18,2015-05-18,1,1,1,1,0,,award_without_observed_call
NF001595,1,1,0,0,0,0,0,2015-05-13,2015-05-13,1,1,1,0,0,0.0,single_notice
NF001596,1,1,0,0,0,0,0,2015-05-13,2015-05-13,1,1,1,0,0,0.0,single_notice
NF001597,2,1,0,0,1,0,0,2015-05-13,2015-07-24,1,2,1,0,72,1.0,call_with_award
NF001598,1,1,0,0,0,0,0,2015-05-18,2015-05-18,1,1,1,0,0,0.0,single_notice
NF001599,1,1,0,0,0,0,0,2015-05-22,2015-05-22,1,1,1,0,0,0.0,single_notice
NF001600,2,1,0,0,1,0,0,2015-05-26,2015-10-22,1,2,1,0,149,1.0,call_with_award
NF001601,1,1,0,0,0,0,0,2015-05-26,2015-05-26,1,1,1,0,0,0.0,single_notice
NF001602,2,2,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,0,0,0.0,call_with_lifecycle_updates_no_award
NF001603,1,1,0,0,0,0,0,2015-05-29,2015-05-29,1,1,1,0,0,0.0,single_notice
NF001604,1,1,0,0,0,0,0,2015-05-29,2015-05-29,1,1,1,0,0,0.0,single_notice
NF001605,1,0,0,0,1,0,0,2015-05-27,2015-05-27,1,1,1,1,0,,award_without_observed_call
NF001606,1,0,0,0,1,0,0,2015-05-27,2015-05-27,1,1,1,1,0,,award_without_observed_call
NF001607,1,1,0,0,0,0,0,2015-05-06,2015-05-06,1,1,1,0,0,0.0,single_notice
NF001608,1,0,0,0,0,0,1,2015-05-04,2015-05-04,1,1,1,1,0,,single_notice
NF001609,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001610,1,0,0,0,1,0,0,2015-05-06,2015-05-06,1,1,1,0,0,,award_without_observed_call
NF001611,1,0,0,0,1,0,0,2015-05-07,2015-05-07,1,1,1,0,0,,award_without_observed_call
NF001612,1,0,0,0,1,0,0,2015-05-11,2015-05-11,1,1,1,1,0,,award_without_observed_call
NF001613,1,0,0,0,1,0,0,2015-05-15,2015-05-15,1,1,1,1,0,,award_without_observed_call
NF001614,1,0,0,0,0,0,1,2015-05-29,2015-05-29,1,1,1,1,0,,single_notice
NF001615,2,1,0,0,1,0,0,2015-05-27,2016-03-30,1,2,1,1,308,1.0,call_with_award
NF001616,2,1,0,0,1,0,0,2015-05-29,2015-10-02,1,2,1,1,126,1.0,call_with_award
NF001617,1,1,0,0,0,0,0,2015-05-06,2015-05-06,1,1,1,1,0,0.0,single_notice
NF001618,1,1,0,0,0,0,0,2015-05-07,2015-05-07,1,1,1,1,0,0.0,single_notice
NF001619,2,1,0,0,1,0,0,2015-05-11,2015-09-28,1,2,1,1,140,1.0,call_with_award
NF001620,2,1,0,0,1,0,0,2015-05-12,2015-10-19,1,2,1,1,160,1.0,call_with_award
NF001621,1,1,0,0,0,0,0,2015-05-12,2015-05-12,1,1,1,1,0,0.0,single_notice
NF001622,1,1,0,0,0,0,0,2015-05-13,2015-05-13,1,1,1,1,0,0.0,single_notice
NF001623,2,1,0,0,1,0,0,2015-05-13,2016-02-23,1,2,1,1,286,1.0,call_with_award
NF001624,2,1,0,0,1,0,0,2015-05-13,2015-10-01,1,2,1,1,141,1.0,call_with_award
NF001625,2,1,0,0,1,0,0,2015-05-20,2015-12-14,1,2,1,1,208,1.0,call_with_award
NF001626,2,1,0,0,1,0,0,2015-05-20,2015-08-12,1,2,1,1,84,1.0,call_with_award
NF001627,1,1,0,0,0,0,0,2015-05-22,2015-05-22,1,1,1,1,0,0.0,single_notice
NF001628,2,1,0,0,1,0,0,2015-05-22,2015-10-14,1,2,1,1,145,1.0,call_with_award
NF001629,2,1,0,0,1,0,0,2015-05-26,2015-10-27,1,2,1,1,154,1.0,call_with_award
NF001630,2,1,0,0,1,0,0,2015-05-26,2016-03-29,1,2,1,1,308,1.0,call_with_award
NF001631,1,1,0,0,0,0,0,2015-05-04,2015-05-04,1,1,1,1,0,0.0,single_notice
NF001632,1,1,0,0,0,0,0,2015-05-05,2015-05-05,1,1,1,0,0,0.0,single_notice
NF001633,1,1,0,0,0,0,0,2015-05-05,2015-05-05,1,1,1,1,0,0.0,single_notice
NF001634,1,1,0,0,0,0,0,2015-05-05,2015-05-05,1,1,1,0,0,0.0,single_notice
NF001635,1,1,0,0,0,0,0,2015-05-06,2015-05-06,1,1,1,1,0,0.0,single_notice
NF001636,1,1,0,0,0,0,0,2015-05-07,2015-05-07,1,1,1,0,0,0.0,single_notice
NF001637,1,1,0,0,0,0,0,2015-05-11,2015-05-11,1,1,1,1,0,0.0,single_notice
NF001638,1,1,0,0,0,0,0,2015-05-11,2015-05-11,1,1,1,1,0,0.0,single_notice
NF001639,2,1,0,0,1,0,0,2015-05-12,2015-07-29,1,2,1,0,78,1.0,call_with_award
NF001640,2,1,0,0,1,0,0,2015-05-13,2015-10-29,1,2,1,1,169,1.0,call_with_award
NF001641,2,1,0,0,1,0,0,2015-05-15,2015-08-13,1,2,1,0,90,1.0,call_with_award
NF001642,1,1,0,0,0,0,0,2015-05-19,2015-05-19,1,1,1,1,0,0.0,single_notice
NF001643,1,1,0,0,0,0,0,2015-05-20,2015-05-20,1,1,1,0,0,0.0,single_notice
NF001644,1,1,0,0,0,0,0,2015-05-21,2015-05-21,1,1,1,1,0,0.0,single_notice
NF001645,2,1,0,0,1,0,0,2015-05-26,2015-10-29,1,2,1,1,156,1.0,call_with_award
NF001646,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,1,0,0.0,single_notice
NF001647,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,1,0,0.0,single_notice
NF001648,1,0,0,0,1,0,0,2015-05-05,2015-05-05,1,1,1,1,0,,award_without_observed_call
NF001649,1,0,0,0,1,0,0,2015-05-06,2015-05-06,1,1,1,1,0,,award_without_observed_call
NF001650,1,0,0,0,1,0,0,2015-05-07,2015-05-07,1,1,1,1,0,,award_without_observed_call
NF001651,1,0,0,0,1,0,0,2015-05-11,2015-05-11,1,1,1,1,0,,award_without_observed_call
NF001652,1,0,0,0,1,0,0,2015-05-12,2015-05-12,1,1,1,1,0,,award_without_observed_call
NF001653,1,0,0,0,1,0,0,2015-05-15,2015-05-15,1,1,1,1,0,,award_without_observed_call
NF001654,1,0,0,0,1,0,0,2015-05-19,2015-05-19,1,1,1,1,0,,award_without_observed_call
NF001655,1,0,0,0,1,0,0,2015-05-19,2015-05-19,1,1,1,1,0,,award_without_observed_call
NF001656,1,0,0,0,1,0,0,2015-05-20,2015-05-20,1,1,1,1,0,,award_without_observed_call
NF001657,1,1,0,0,0,0,0,2015-05-07,2015-05-07,1,1,1,0,0,0.0,single_notice
NF001658,1,1,0,0,0,0,0,2015-05-07,2015-05-07,1,1,1,0,0,0.0,single_notice
NF001659,1,1,0,0,0,0,0,2015-05-20,2015-05-20,1,1,1,0,0,0.0,single_notice
NF001660,1,1,0,0,0,0,0,2015-05-21,2015-05-21,1,1,1,0,0,0.0,single_notice
NF001661,1,1,0,0,0,0,0,2015-05-26,2015-05-26,1,1,1,0,0,0.0,single_notice
NF001662,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,0,0,0.0,single_notice
NF001663,1,0,0,0,1,0,0,2015-05-26,2015-05-26,1,1,1,1,0,,award_without_observed_call
NF001664,1,0,0,0,1,0,0,2015-05-27,2015-05-27,1,1,1,1,0,,award_without_observed_call
NF001665,1,0,0,0,1,0,0,2015-05-27,2015-05-27,1,1,1,1,0,,award_without_observed_call
NF001666,1,1,0,0,0,0,0,2015-05-04,2015-05-04,1,1,1,0,0,0.0,single_notice
NF001667,1,1,0,0,0,0,0,2015-05-05,2015-05-05,1,1,1,0,0,0.0,single_notice
NF001668,2,0,0,0,1,0,1,2015-05-04,2015-06-16,1,2,1,1,43,,award_without_observed_call
NF001669,1,0,0,0,0,0,1,2015-05-04,2015-05-04,1,1,1,1,0,,single_notice
NF001670,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001671,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001672,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001673,1,0,0,0,1,0,0,2015-05-22,2015-05-22,1,1,1,0,0,,award_without_observed_call
NF001674,2,1,0,0,1,0,0,2015-05-04,2015-09-08,1,2,1,1,127,1.0,call_with_award
NF001675,2,1,0,0,1,0,0,2015-05-04,2015-10-09,1,2,1,1,158,1.0,call_with_award
NF001676,3,1,1,0,1,0,0,2015-05-06,2015-09-04,1,2,1,1,121,1.0,call_with_award
NF001677,2,1,0,0,1,0,0,2015-05-11,2015-08-05,1,2,1,1,86,1.0,call_with_award
NF001678,1,1,0,0,0,0,0,2015-05-11,2015-05-11,1,1,1,1,0,0.0,single_notice
NF001679,1,1,0,0,0,0,0,2015-05-11,2015-05-11,1,1,1,1,0,0.0,single_notice
NF001680,3,1,0,0,2,0,0,2015-05-11,2015-11-26,1,2,1,1,199,2.0,call_with_award
NF001681,2,1,0,0,1,0,0,2015-05-15,2015-10-01,1,2,1,1,139,1.0,call_with_award
NF001682,1,1,0,0,0,0,0,2015-05-19,2015-05-19,1,1,1,1,0,0.0,single_notice
NF001683,1,1,0,0,0,0,0,2015-05-19,2015-05-19,1,1,1,1,0,0.0,single_notice
NF001684,2,1,0,0,1,0,0,2015-05-20,2015-09-07,1,2,1,1,110,1.0,call_with_award
NF001685,1,0,0,0,0,1,0,2015-05-21,2015-05-21,1,1,1,1,0,,single_notice
NF001686,3,1,1,0,1,0,0,2015-05-22,2015-10-26,1,2,1,1,157,1.0,call_with_award
NF001687,1,1,0,0,0,0,0,2015-05-26,2015-05-26,1,1,1,1,0,0.0,single_notice
NF001688,1,1,0,0,0,0,0,2015-05-26,2015-05-26,1,1,1,1,0,0.0,single_notice
NF001689,2,1,0,0,1,0,0,2015-05-26,2015-07-22,1,2,1,1,57,1.0,call_with_award
NF001690,1,1,0,0,0,0,0,2015-05-27,2015-05-27,1,1,1,1,0,0.0,single_notice
NF001691,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,1,0,0.0,single_notice
NF001692,2,1,0,0,1,0,0,2015-05-29,2015-10-01,1,2,1,1,125,1.0,call_with_award
NF001693,2,1,0,0,1,0,0,2015-05-22,2016-03-08,1,2,1,1,291,1.0,call_with_award
NF001694,3,2,1,0,0,0,0,2015-03-19,2015-05-26,1,1,1,0,68,0.0,call_with_lifecycle_updates_no_award
NF001695,1,1,0,0,0,0,0,2015-05-22,2015-05-22,1,1,1,1,0,0.0,single_notice
NF001696,1,1,0,0,0,0,0,2015-05-26,2015-05-26,1,1,1,0,0,0.0,single_notice
NF001697,2,1,0,0,1,0,0,2015-05-28,2015-11-04,1,2,1,1,160,1.0,call_with_award
NF001698,1,1,0,0,0,0,0,2015-05-29,2015-05-29,1,1,1,1,0,0.0,single_notice
NF001699,3,3,0,0,0,0,0,2015-05-04,2015-09-15,1,1,1,1,134,0.0,call_with_lifecycle_updates_no_award
NF001700,2,1,0,0,1,0,0,2015-05-04,2015-06-30,1,2,1,1,57,1.0,call_with_award
NF001701,1,1,0,0,0,0,0,2015-05-04,2015-05-04,1,1,1,0,0,0.0,single_notice
NF001702,2,1,0,0,1,0,0,2015-05-05,2015-07-17,1,2,1,1,73,1.0,call_with_award
NF001703,1,1,0,0,0,0,0,2015-05-05,2015-05-05,1,1,1,0,0,0.0,single_notice
NF001704,1,1,0,0,0,0,0,2015-05-05,2015-05-05,1,1,1,1,0,0.0,single_notice
NF001705,1,1,0,0,0,0,0,2015-05-06,2015-05-06,1,1,1,1,0,0.0,single_notice
NF001706,3,1,1,0,1,0,0,2015-05-06,2015-08-05,1,2,1,1,91,1.0,call_with_award
NF001707,1,1,0,0,0,0,0,2015-05-07,2015-05-07,1,1,1,1,0,0.0,single_notice
NF001708,1,1,0,0,0,0,0,2015-05-11,2015-05-11,1,1,1,0,0,0.0,single_notice
NF001709,1,1,0,0,0,0,0,2015-05-12,2015-05-12,1,1,1,1,0,0.0,single_notice
NF001710,1,1,0,0,0,0,0,2015-05-13,2015-05-13,1,1,1,1,0,0.0,single_notice
NF001711,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,1,0,0.0,single_notice
NF001712,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,1,0,0.0,single_notice
NF001713,1,0,0,0,1,0,0,2015-05-15,2015-05-15,1,1,1,1,0,,award_without_observed_call
NF001714,1,0,0,0,1,0,0,2015-05-18,2015-05-18,1,1,1,1,0,,award_without_observed_call
NF001715,1,0,0,0,1,0,0,2015-05-19,2015-05-19,1,1,1,1,0,,award_without_observed_call
NF001716,1,0,0,0,1,0,0,2015-05-20,2015-05-20,1,1,1,1,0,,award_without_observed_call
NF001717,1,1,0,0,0,0,0,2015-05-07,2015-05-07,1,1,1,0,0,0.0,single_notice
NF001718,1,1,0,0,0,0,0,2015-05-13,2015-05-13,1,1,1,0,0,0.0,single_notice
NF001719,1,1,0,0,0,0,0,2015-05-13,2015-05-13,1,1,1,0,0,0.0,single_notice
NF001720,2,1,0,0,1,0,0,2015-05-18,2015-07-29,1,2,1,0,72,1.0,call_with_award
NF001721,2,1,1,0,0,0,0,2015-05-18,2015-05-28,1,1,1,1,10,0.0,call_with_lifecycle_updates_no_award
NF001722,1,1,0,0,0,0,0,2015-05-22,2015-05-22,1,1,1,0,0,0.0,single_notice
NF001723,1,1,0,0,0,0,0,2015-05-27,2015-05-27,1,1,1,0,0,0.0,single_notice
NF001724,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,0,0,0.0,single_notice
NF001725,1,1,0,0,0,0,0,2015-05-29,2015-05-29,1,1,1,0,0,0.0,single_notice
NF001726,1,0,0,0,1,0,0,2015-05-20,2015-05-20,1,1,1,1,0,,award_without_observed_call
NF001727,1,0,0,0,1,0,0,2015-05-21,2015-05-21,1,1,1,1,0,,award_without_observed_call
NF001728,1,0,0,0,1,0,0,2015-05-20,2015-05-20,1,1,1,0,0,,award_without_observed_call
NF001729,1,1,0,0,0,0,0,2015-05-01,2015-05-01,1,1,1,0,0,0.0,single_notice
NF001730,1,1,0,0,0,0,0,2015-05-04,2015-05-04,1,1,1,0,0,0.0,single_notice
NF001731,1,0,0,0,1,0,0,2015-05-27,2015-05-27,1,1,1,1,0,,award_without_observed_call
NF001732,1,0,0,0,1,0,0,2015-05-28,2015-05-28,1,1,1,1,0,,award_without_observed_call
NF001733,1,0,0,0,1,0,0,2015-05-28,2015-05-28,1,1,1,1,0,,award_without_observed_call
NF001734,1,0,0,0,1,0,0,2015-05-28,2015-05-28,1,1,1,1,0,,award_without_observed_call
NF001735,3,1,1,0,1,0,0,2015-05-28,2016-01-26,1,2,1,1,243,1.0,call_with_award
NF001736,2,1,0,0,1,0,0,2015-05-28,2015-09-17,1,2,1,1,112,1.0,call_with_award
NF001737,1,1,0,0,0,0,0,2015-05-29,2015-05-29,1,1,1,1,0,0.0,single_notice
NF001738,2,1,0,0,1,0,0,2015-05-04,2015-09-03,1,2,1,1,122,1.0,call_with_award
NF001739,2,1,0,0,1,0,0,2015-05-04,2015-12-17,1,2,1,1,227,1.0,call_with_award
NF001740,2,1,0,0,1,0,0,2015-05-04,2015-10-23,1,2,1,1,172,1.0,call_with_award
NF001741,3,1,1,0,1,0,0,2015-05-06,2015-11-20,1,2,1,1,198,1.0,call_with_award
NF001742,2,1,0,0,1,0,0,2015-05-06,2015-11-06,1,2,1,1,184,1.0,call_with_award
NF001743,2,1,0,0,1,0,0,2015-05-06,2015-08-31,1,2,1,1,117,1.0,call_with_award
NF001744,2,1,0,0,1,0,0,2015-05-07,2015-10-20,1,2,1,1,166,1.0,call_with_award
NF001745,1,1,0,0,0,0,0,2015-05-11,2015-05-11,1,1,1,1,0,0.0,single_notice
NF001746,1,1,0,0,0,0,0,2015-05-11,2015-05-11,1,1,1,1,0,0.0,single_notice
NF001747,2,1,0,0,1,0,0,2015-05-15,2015-10-28,1,2,1,1,166,1.0,call_with_award
NF001748,2,1,0,0,1,0,0,2015-05-19,2015-10-09,1,2,1,1,143,1.0,call_with_award
NF001749,2,1,0,0,1,0,0,2015-05-19,2016-01-28,1,2,1,1,254,1.0,call_with_award
NF001750,2,1,0,0,1,0,0,2015-05-20,2015-11-13,1,2,1,1,177,1.0,call_with_award
NF001751,2,1,0,0,1,0,0,2015-05-26,2015-08-11,1,2,1,1,77,1.0,call_with_award
NF001752,1,1,0,0,0,0,0,2015-05-20,2015-05-20,1,1,1,0,0,0.0,single_notice
NF001753,1,1,0,0,0,0,0,2015-05-20,2015-05-20,1,1,1,1,0,0.0,single_notice
NF001754,2,1,0,0,1,0,0,2015-05-04,2015-06-30,1,2,1,1,57,1.0,call_with_award
NF001755,1,1,0,0,0,0,0,2015-05-04,2015-05-04,1,1,1,1,0,0.0,single_notice
NF001756,2,1,1,0,0,0,0,2015-05-07,2015-05-21,1,1,1,1,14,0.0,call_with_lifecycle_updates_no_award
NF001757,1,1,0,0,0,0,0,2015-05-13,2015-05-13,1,1,1,1,0,0.0,single_notice
NF001758,1,1,0,0,0,0,0,2015-05-13,2015-05-13,1,1,1,1,0,0.0,single_notice
NF001759,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,0,0,0.0,single_notice
NF001760,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,0,0,0.0,single_notice
NF001761,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,1,0,0.0,single_notice
NF001762,2,1,1,0,0,0,0,2015-05-15,2015-06-03,1,1,1,1,19,0.0,call_with_lifecycle_updates_no_award
NF001763,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,1,0,0.0,single_notice
NF001764,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,1,0,0.0,single_notice
NF001765,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,0,0,0.0,single_notice
NF001766,1,1,0,0,0,0,0,2015-05-19,2015-05-19,1,1,1,1,0,0.0,single_notice
NF001767,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001768,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001769,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001770,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001771,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001772,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001773,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,1,0,,award_without_observed_call
NF001774,1,0,0,0,1,0,0,2015-05-06,2015-05-06,1,1,1,1,0,,award_without_observed_call
NF001775,1,0,0,0,1,0,0,2015-05-11,2015-05-11,1,1,1,1,0,,award_without_observed_call
NF001776,1,0,0,0,1,0,0,2015-05-12,2015-05-12,1,1,1,1,0,,award_without_observed_call
NF001777,1,0,0,0,1,0,0,2015-05-12,2015-05-12,1,1,1,1,0,,award_without_observed_call
NF001778,1,0,0,0,1,0,0,2015-05-18,2015-05-18,1,1,1,1,0,,award_without_observed_call
NF001779,1,0,0,0,1,0,0,2015-05-20,2015-05-20,1,1,1,1,0,,award_without_observed_call
NF001780,1,1,0,0,0,0,0,2015-05-06,2015-05-06,1,1,1,0,0,0.0,single_notice
NF001781,1,1,0,0,0,0,0,2015-05-07,2015-05-07,1,1,1,0,0,0.0,single_notice
NF001782,2,1,0,0,1,0,0,2015-05-07,2015-07-02,1,2,1,0,56,1.0,call_with_award
NF001783,1,1,0,0,0,0,0,2015-05-13,2015-05-13,1,1,1,0,0,0.0,single_notice
NF001784,1,1,0,0,0,0,0,2015-05-18,2015-05-18,1,1,1,0,0,0.0,single_notice
NF001785,1,1,0,0,0,0,0,2015-05-19,2015-05-19,1,1,1,0,0,0.0,single_notice
NF001786,1,1,0,0,0,0,0,2015-05-22,2015-05-22,1,1,1,0,0,0.0,single_notice
NF001787,1,1,0,0,0,0,0,2015-05-22,2015-05-22,1,1,1,0,0,0.0,single_notice
NF001788,2,2,0,0,0,0,0,2015-05-22,2015-06-26,1,1,1,0,35,0.0,call_with_lifecycle_updates_no_award
NF001789,1,1,0,0,0,0,0,2015-05-27,2015-05-27,1,1,1,0,0,0.0,single_notice
NF001790,2,2,0,0,0,0,0,2015-05-27,2015-07-09,1,1,1,0,43,0.0,call_with_lifecycle_updates_no_award
NF001791,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,0,0,0.0,single_notice
NF001792,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,0,0,0.0,single_notice
NF001793,1,1,0,0,0,0,0,2015-05-29,2015-05-29,1,1,1,0,0,0.0,single_notice
NF001794,1,1,0,0,0,0,0,2015-05-04,2015-05-04,1,1,1,0,0,0.0,single_notice
NF001795,1,1,0,0,0,0,0,2015-05-05,2015-05-05,1,1,1,0,0,0.0,single_notice
NF001796,1,0,0,0,1,0,0,2015-05-27,2015-05-27,1,1,1,1,0,,award_without_observed_call
NF001797,1,0,0,0,1,0,0,2015-05-28,2015-05-28,1,1,1,1,0,,award_without_observed_call
NF001798,1,0,0,0,1,0,0,2015-05-28,2015-05-28,1,1,1,1,0,,award_without_observed_call
NF001799,1,0,0,0,1,0,0,2015-05-04,2015-05-04,1,1,1,0,0,,award_without_observed_call
NF001800,1,0,0,0,1,0,0,2015-05-07,2015-05-07,1,1,1,0,0,,award_without_observed_call
NF001801,1,0,0,0,1,0,0,2015-05-07,2015-05-07,1,1,1,1,0,,award_without_observed_call
NF001802,1,0,0,0,1,0,0,2015-05-12,2015-05-12,1,1,1,0,0,,award_without_observed_call
NF001803,1,0,0,0,1,0,0,2015-05-26,2015-05-26,1,1,1,1,0,,award_without_observed_call
NF001804,1,1,0,0,0,0,0,2015-05-28,2015-05-28,1,1,1,1,0,0.0,single_notice
NF001805,1,1,0,0,0,0,0,2015-05-29,2015-05-29,1,1,1,1,0,0.0,single_notice
NF001806,2,1,0,0,1,0,0,2015-05-04,2015-10-26,1,2,1,1,175,1.0,call_with_award
NF001807,2,1,0,0,1,0,0,2015-05-04,2015-10-05,1,2,1,1,154,1.0,call_with_award
NF001808,2,1,0,0,1,0,0,2015-05-04,2015-07-13,1,2,1,1,70,1.0,call_with_award
NF001809,3,1,1,0,1,0,0,2015-05-04,2015-09-30,1,2,1,1,149,1.0,call_with_award
NF001810,2,1,0,0,1,0,0,2015-05-05,2016-03-08,1,2,1,1,308,1.0,call_with_award
NF001811,2,1,0,0,1,0,0,2015-05-05,2016-03-16,1,2,1,1,316,1.0,call_with_award
NF001812,1,1,0,0,0,0,0,2015-05-06,2015-05-06,1,1,1,1,0,0.0,single_notice
NF001813,1,1,0,0,0,0,0,2015-05-06,2015-05-06,1,1,1,1,0,0.0,single_notice
NF001814,2,1,0,0,1,0,0,2015-05-07,2015-08-17,1,2,1,1,102,1.0,call_with_award
NF001815,2,1,0,0,1,0,0,2015-05-11,2015-09-29,1,2,1,1,141,1.0,call_with_award
NF001816,2,1,0,0,1,0,0,2015-05-11,2015-07-30,1,2,1,1,80,1.0,call_with_award
NF001817,2,1,0,0,1,0,0,2015-05-11,2015-11-19,1,2,1,1,192,1.0,call_with_award
NF001818,1,1,0,0,0,0,0,2015-05-11,2015-05-11,1,1,1,1,0,0.0,single_notice
NF001819,2,1,0,0,1,0,0,2015-05-12,2015-12-17,1,2,1,1,219,1.0,call_with_award
NF001820,2,1,0,0,1,0,0,2015-05-13,2015-08-18,1,2,1,1,97,1.0,call_with_award
NF001821,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,1,0,0.0,single_notice
NF001822,3,1,0,0,2,0,0,2015-05-15,2015-08-06,1,2,1,1,83,2.0,call_with_award
NF001823,1,1,0,0,0,0,0,2015-05-15,2015-05-15,1,1,1,1,0,0.0,single_notice
NF001824,1,1,0,0,0,0,0,2015-05-19,2015-05-19,1,1,1,1,0,0.0,single_notice
