notice_id,publication_date,publication_year,schema_family,buyer_activity_tier,buyer_key_type,buyer_identifier_source,is_digital_scope,digital_segment,study_end_date,followup_days,followup_months,evaluable_12m,evaluable_24m,evaluable_36m,evaluable_60m
18-179539,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-180407,2018-12-26,2018,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2756,90.53876478318003,True,True,True,True
18-180672,2018-12-26,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2756,90.53876478318003,True,True,True,True
18-180718,2018-12-26,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2756,90.53876478318003,True,True,True,True
18-182050,2018-12-31,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2751,90.37450722733246,True,True,True,True
18-174990,2018-12-16,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2766,90.86727989487515,True,True,True,True
18-175516,2018-12-19,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2763,90.76872536136662,True,True,True,True
18-174076,2018-12-20,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-176941,2018-12-20,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-177187,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,2761,90.7030223390276,True,True,True,True
18-178379,2018-12-22,2018,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2760,90.67017082785807,True,True,True,True
18-178939,2018-12-23,2018,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2759,90.63731931668856,True,True,True,True
18-179480,2018-12-23,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2759,90.63731931668856,True,True,True,True
18-179487,2018-12-23,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2759,90.63731931668856,True,True,True,True
18-181036,2018-12-29,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2753,90.44021024967148,True,True,True,True
18-181385,2018-12-29,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2753,90.44021024967148,True,True,True,True
18-167509,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-167544,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-154162,2018-12-06,2018,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2776,91.1957950065703,True,True,True,True
18-168544,2018-12-06,2018,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,2776,91.1957950065703,True,True,True,True
18-168580,2018-12-06,2018,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2776,91.1957950065703,True,True,True,True
18-169044,2018-12-06,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2776,91.1957950065703,True,True,True,True
18-170200,2018-12-08,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2774,91.13009198423127,True,True,True,True
18-170349,2018-12-08,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2774,91.13009198423127,True,True,True,True
18-170622,2018-12-09,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2773,91.09724047306176,True,True,True,True
18-171726,2018-12-12,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2770,90.99868593955321,True,True,True,True
18-172484,2018-12-11,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2771,91.03153745072272,True,True,True,True
18-173058,2018-12-12,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2770,90.99868593955321,True,True,True,True
18-174246,2018-12-13,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2769,90.9658344283837,True,True,True,True
18-176262,2018-12-18,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2764,90.80157687253613,True,True,True,True
18-177533,2018-12-19,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2763,90.76872536136662,True,True,True,True
18-167997,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-168211,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-168257,2018-12-03,2018,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-169835,2018-12-06,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2776,91.1957950065703,True,True,True,True
18-169881,2018-12-06,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2776,91.1957950065703,True,True,True,True
18-170831,2018-12-07,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2775,91.16294349540078,True,True,True,True
18-168663,2018-12-10,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2772,91.06438896189225,True,True,True,True
18-172782,2018-12-11,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2771,91.03153745072272,True,True,True,True
18-173102,2018-12-12,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2770,90.99868593955321,True,True,True,True
18-174155,2018-12-13,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2769,90.9658344283837,True,True,True,True
18-174537,2018-12-14,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2768,90.93298291721419,True,True,True,True
18-174360,2018-12-14,2018,LEGACY,1 (single),NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,2768,90.93298291721419,True,True,True,True
18-178637,2018-12-20,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-151960,2018-12-21,2018,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-179046,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-179414,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-181010,2018-12-27,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2755,90.5059132720105,True,True,True,True
18-168188,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-169491,2018-12-05,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2777,91.22864651773982,True,True,True,True
18-176310,2018-12-18,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2764,90.80157687253613,True,True,True,True
18-176611,2018-12-20,2018,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-178860,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-179361,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-174397,2018-12-27,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2755,90.5059132720105,True,True,True,True
18-168930,2018-12-06,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2776,91.1957950065703,True,True,True,True
18-169064,2018-12-06,2018,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2776,91.1957950065703,True,True,True,True
18-169489,2018-12-07,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2775,91.16294349540078,True,True,True,True
18-169887,2018-12-08,2018,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2774,91.13009198423127,True,True,True,True
18-172030,2018-12-12,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2770,90.99868593955321,True,True,True,True
18-130685,2018-12-15,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2767,90.90013140604468,True,True,True,True
18-174429,2018-12-16,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2766,90.86727989487515,True,True,True,True
18-176498,2018-12-20,2018,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-176594,2018-12-20,2018,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-176785,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-177182,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-177589,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-177300,2018-12-22,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2760,90.67017082785807,True,True,True,True
18-178069,2018-12-22,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2760,90.67017082785807,True,True,True,True
18-178146,2018-12-22,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2760,90.67017082785807,True,True,True,True
18-178519,2018-12-22,2018,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2760,90.67017082785807,True,True,True,True
18-177746,2018-12-23,2018,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2759,90.63731931668856,True,True,True,True
18-179103,2018-12-23,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2759,90.63731931668856,True,True,True,True
18-180686,2018-12-28,2018,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2754,90.47306176084099,True,True,True,True
18-168315,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-168407,2018-12-04,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2778,91.26149802890933,True,True,True,True
18-168597,2018-12-04,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2778,91.26149802890933,True,True,True,True
18-166821,2018-12-01,2018,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,2781,91.36005256241786,True,True,True,True
18-165271,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-167176,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-168024,2018-12-05,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2777,91.22864651773982,True,True,True,True
18-169493,2018-12-07,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2775,91.16294349540078,True,True,True,True
18-171513,2018-12-12,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2770,90.99868593955321,True,True,True,True
18-172226,2018-12-13,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2769,90.9658344283837,True,True,True,True
18-171096,2018-12-10,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2772,91.06438896189225,True,True,True,True
18-156193,2018-12-11,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2771,91.03153745072272,True,True,True,True
18-173953,2018-12-13,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2769,90.9658344283837,True,True,True,True
18-174583,2018-12-14,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2768,90.93298291721419,True,True,True,True
18-175820,2018-12-17,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2765,90.83442838370564,True,True,True,True
18-176553,2018-12-18,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2764,90.80157687253613,True,True,True,True
18-176574,2018-12-18,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2764,90.80157687253613,True,True,True,True
18-176935,2018-12-18,2018,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2764,90.80157687253613,True,True,True,True
18-177968,2018-12-20,2018,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-177986,2018-12-20,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-177592,2018-12-20,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-178819,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-179249,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-179261,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-173293,2018-12-14,2018,LEGACY,6-20,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2768,90.93298291721419,True,True,True,True
18-173450,2018-12-14,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2768,90.93298291721419,True,True,True,True
18-171422,2018-12-15,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2767,90.90013140604468,True,True,True,True
18-174269,2018-12-16,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2766,90.86727989487515,True,True,True,True
18-175090,2018-12-16,2018,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2766,90.86727989487515,True,True,True,True
18-175798,2018-12-19,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2763,90.76872536136662,True,True,True,True
18-178464,2018-12-22,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2760,90.67017082785807,True,True,True,True
18-178526,2018-12-22,2018,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2760,90.67017082785807,True,True,True,True
18-180161,2018-12-26,2018,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,2756,90.53876478318003,True,True,True,True
18-180603,2018-12-28,2018,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2754,90.47306176084099,True,True,True,True
18-170761,2018-12-07,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2775,91.16294349540078,True,True,True,True
18-171650,2018-12-10,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2772,91.06438896189225,True,True,True,True
18-175778,2018-12-20,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-178475,2018-12-20,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-179255,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-168052,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-168344,2018-12-03,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2779,91.29434954007884,True,True,True,True
18-170436,2018-12-06,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2776,91.1957950065703,True,True,True,True
18-170774,2018-12-07,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2775,91.16294349540078,True,True,True,True
18-174638,2018-12-14,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2768,90.93298291721419,True,True,True,True
18-174716,2018-12-14,2018,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2768,90.93298291721419,True,True,True,True
18-173926,2018-12-17,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2765,90.83442838370564,True,True,True,True
18-175829,2018-12-17,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2765,90.83442838370564,True,True,True,True
18-175917,2018-12-17,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2765,90.83442838370564,True,True,True,True
18-177782,2018-12-20,2018,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-179243,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-179445,2018-12-21,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-179572,2018-12-21,2018,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2761,90.7030223390276,True,True,True,True
18-173397,2018-12-26,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2756,90.53876478318003,True,True,True,True
18-171537,2018-12-10,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2772,91.06438896189225,True,True,True,True
18-173951,2018-12-13,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2769,90.9658344283837,True,True,True,True
18-174384,2018-12-14,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2768,90.93298291721419,True,True,True,True
18-170404,2018-12-14,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2768,90.93298291721419,True,True,True,True
18-178151,2018-12-20,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2762,90.73587385019711,True,True,True,True
18-171433,2018-12-12,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2770,90.99868593955321,True,True,True,True
18-171840,2018-12-12,2018,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2770,90.99868593955321,True,True,True,True
18-176035,2018-12-19,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2763,90.76872536136662,True,True,True,True
18-178065,2018-12-22,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2760,90.67017082785807,True,True,True,True
18-178689,2018-12-23,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2759,90.63731931668856,True,True,True,True
18-179403,2018-12-23,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2759,90.63731931668856,True,True,True,True
18-179846,2018-12-23,2018,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2759,90.63731931668856,True,True,True,True
18-180679,2018-12-28,2018,LEGACY,2-5,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2754,90.47306176084099,True,True,True,True
19-2271,2019-01-09,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2742,90.07884362680683,True,True,True,True
19-2947,2019-01-11,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2740,90.01314060446781,True,True,True,True
19-6526,2019-01-17,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2734,89.81603153745071,True,True,True,True
19-6959,2019-01-17,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2734,89.81603153745071,True,True,True,True
19-7210,2019-01-17,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2734,89.81603153745071,True,True,True,True
19-9462,2019-01-20,2019,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2731,89.71747700394218,True,True,True,True
19-9063,2019-01-20,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2731,89.71747700394218,True,True,True,True
19-11654,2019-01-25,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2726,89.55321944809461,True,True,True,True
19-11841,2019-01-25,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2726,89.55321944809461,True,True,True,True
19-12121,2019-01-25,2019,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2726,89.55321944809461,True,True,True,True
19-13483,2019-01-27,2019,LEGACY,2-5,RAW_SIRET,RAW_SIRET_FIELD,True,DIGITAL_ICT,2026-07-13,2724,89.48751642575559,True,True,True,True
19-8630,2019-01-30,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2721,89.38896189224704,True,True,True,True
19-15127,2019-01-31,2019,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,2720,89.35611038107753,True,True,True,True
19-15311,2019-01-31,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2720,89.35611038107753,True,True,True,True
19-2532,2019-01-08,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2743,90.11169513797634,True,True,True,True
19-5350,2019-01-11,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2740,90.01314060446781,True,True,True,True
19-8499,2019-01-17,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2734,89.81603153745071,True,True,True,True
19-8587,2019-01-17,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2734,89.81603153745071,True,True,True,True
19-11200,2019-01-22,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2729,89.65177398160316,True,True,True,True
19-11571,2019-01-22,2019,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2729,89.65177398160316,True,True,True,True
19-12197,2019-01-23,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2728,89.61892247043363,True,True,True,True
19-16362,2019-01-31,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2720,89.35611038107753,True,True,True,True
19-16747,2019-01-31,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2720,89.35611038107753,True,True,True,True
19-687,2019-01-03,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2748,90.27595269382391,True,True,True,True
19-1971,2019-01-07,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2744,90.14454664914585,True,True,True,True
19-2183,2019-01-07,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2744,90.14454664914585,True,True,True,True
19-2277,2019-01-07,2019,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2744,90.14454664914585,True,True,True,True
19-3555,2019-01-09,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2742,90.07884362680683,True,True,True,True
19-3705,2019-01-09,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2742,90.07884362680683,True,True,True,True
19-3707,2019-01-09,2019,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,2742,90.07884362680683,True,True,True,True
19-5031,2019-01-11,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2740,90.01314060446781,True,True,True,True
19-5080,2019-01-11,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2740,90.01314060446781,True,True,True,True
19-5715,2019-01-14,2019,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,2737,89.91458607095926,True,True,True,True
